Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
163730,	85529,	0,	31669,	0,	39532,	29,	
165739,	85078,	0,	31502,	0,	39362,	29,	
167778,	85864,	0,	31790,	0,	39770,	29,	
169784,	82240,	0,	30462,	0,	38029,	29,	
171818,	82314,	0,	30473,	0,	38077,	29,	
173833,	85624,	0,	31715,	0,	39652,	29,	
175850,	85676,	0,	31720,	0,	39647,	29,	
177876,	85413,	0,	31622,	0,	39522,	29,	
179914,	86298,	0,	31957,	0,	39928,	29,	
181922,	84783,	0,	31408,	0,	39215,	29,	
183927,	85261,	0,	31567,	0,	39502,	29,	
185958,	81002,	0,	30003,	0,	37452,	29,	
187965,	82878,	0,	30687,	0,	38349,	29,	
190001,	84775,	0,	31398,	0,	39216,	29,	
192026,	85366,	0,	31625,	0,	39567,	29,	
194100,	87962,	0,	32561,	0,	40658,	29,	
196112,	85160,	0,	31545,	0,	39405,	29,	
198174,	86571,	0,	32057,	0,	40051,	29,	
200207,	85112,	0,	31516,	0,	39393,	29,	
202225,	85486,	0,	31672,	0,	39571,	29,	
204233,	85670,	0,	31731,	0,	39642,	29,	
206253,	85458,	0,	31633,	0,	39544,	29,	
208270,	85045,	0,	31495,	0,	39365,	29,	
210316,	85606,	0,	31709,	0,	39616,	29,	
212358,	87009,	0,	32214,	0,	40204,	29,	
214378,	85515,	0,	31678,	0,	39564,	29,	
216420,	86247,	0,	31939,	0,	39893,	29,	
218425,	84872,	0,	31424,	0,	39289,	29,	
220476,	84927,	0,	31439,	0,	39300,	29,	
222519,	85815,	0,	31793,	0,	39686,	29,	
224537,	85079,	0,	31512,	0,	39363,	29,	
226562,	86329,	0,	31965,	0,	39957,	29,	
228591,	85255,	0,	31581,	0,	39445,	29,	
230626,	83230,	0,	30811,	0,	38479,	29,	
232638,	85775,	0,	31781,	0,	39749,	29,	
234654,	85680,	0,	31735,	0,	39611,	29,	
236690,	85226,	0,	31552,	0,	39454,	29,	
238735,	86117,	0,	31888,	0,	39798,	29,	
240759,	84483,	0,	31282,	0,	39180,	29,	
242772,	82161,	0,	30421,	0,	37946,	29,	
244806,	86048,	0,	31872,	0,	39837,	29,	
246815,	85213,	0,	31548,	0,	39421,	29,	
248839,	84949,	0,	31459,	0,	39303,	29,	
250923,	85928,	0,	31817,	0,	39705,	29,	
252929,	85410,	0,	31628,	0,	39546,	29,	
254997,	87171,	0,	32285,	0,	40346,	29,	
257026,	85020,	0,	31484,	0,	39352,	29,	
259040,	83694,	0,	30998,	0,	38719,	29,	
261049,	84467,	0,	31284,	0,	39076,	29,	
263073,	85103,	0,	31521,	0,	39380,	29,	
265176,	86514,	0,	32035,	0,	40020,	29,	
267323,	89428,	0,	33101,	0,	41361,	29,	
269398,	85955,	0,	31859,	0,	39831,	29,	
271417,	84485,	0,	31275,	0,	39075,	29,	
273481,	86189,	0,	31913,	0,	39915,	29,	
275487,	84105,	0,	31158,	0,	38908,	29,	
277501,	85059,	0,	31497,	0,	39339,	29,	
279522,	85078,	0,	31514,	0,	39351,	29,	
281566,	82599,	0,	30588,	0,	38244,	29,	
283581,	84518,	0,	31282,	0,	39083,	29,	
285645,	87107,	0,	32259,	0,	40292,	29,	
287675,	85766,	0,	31763,	0,	39717,	29,	
289697,	83516,	0,	30942,	0,	38682,	29,	
291721,	85582,	0,	31676,	0,	39560,	29,	
293744,	85670,	0,	31724,	0,	39629,	29,	
295770,	86224,	0,	31929,	0,	39907,	29,	
297802,	85527,	0,	31680,	0,	39550,	29,	
299854,	86126,	0,	31899,	0,	39879,	29,	
301929,	87128,	0,	32247,	0,	40276,	29,	
303967,	86374,	0,	32009,	0,	39982,	29,	
306033,	84472,	0,	31282,	0,	39104,	29,	
308076,	84460,	0,	31273,	0,	39115,	29,	
310096,	84576,	0,	31332,	0,	39088,	29,	
312127,	85639,	0,	31697,	0,	39700,	29,	
314143,	83881,	0,	31067,	0,	38795,	29,	
316177,	86391,	0,	31995,	0,	39991,	29,	
318227,	86755,	0,	32135,	0,	40123,	29,	
320292,	86353,	0,	31984,	0,	39944,	29,	
322331,	85514,	0,	31686,	0,	39587,	29,	
324355,	86425,	0,	32007,	0,	39985,	29,	
326378,	84575,	0,	31315,	0,	39141,	29,	
328402,	82345,	0,	30493,	0,	38110,	29,	
330468,	68673,	0,	25445,	0,	31755,	29,	
332485,	83750,	0,	31015,	0,	38746,	29,	
334504,	86167,	0,	31898,	0,	39884,	29,	
336559,	86796,	0,	32141,	0,	40147,	29,	
338577,	85652,	0,	31725,	0,	39658,	29,	
340607,	83990,	0,	31112,	0,	38880,	29,	
342638,	83822,	0,	31040,	0,	38768,	29,	
344653,	85397,	0,	31619,	0,	39489,	29,	
346695,	86561,	0,	32048,	0,	40056,	29,	
348707,	83568,	0,	30945,	0,	38674,	29,	
350714,	85117,	0,	31519,	0,	39415,	29,	
352722,	86865,	0,	32174,	0,	40196,	29,	
354730,	87048,	0,	32243,	0,	40287,	29,	
356736,	86202,	0,	31930,	0,	39910,	29,	
358742,	86773,	0,	32114,	0,	40117,	29,	
360773,	86409,	0,	31995,	0,	39974,	29,	
362780,	80556,	0,	29832,	0,	37321,	29,	
364797,	86879,	0,	32181,	0,	40182,	29,	
366800,	86500,	0,	32031,	0,	40003,	29,	
368824,	83836,	0,	31040,	0,	38775,	29,	
370876,	77250,	0,	28611,	0,	35740,	29,	
372900,	78160,	0,	28935,	0,	36138,	29,	
375085,	80386,	0,	29765,	0,	37201,	29,	
377278,	87722,	0,	32475,	0,	40583,	29,	
379510,	90179,	0,	33403,	0,	41723,	29,	
381787,	82888,	0,	30702,	0,	38341,	29,	
383918,	88876,	0,	32882,	0,	41121,	29,	
386017,	86463,	0,	32025,	0,	40008,	29,	
388068,	83709,	0,	30999,	0,	38741,	29,	
390136,	84208,	0,	31200,	0,	38972,	29,	
392187,	85089,	0,	31502,	0,	39372,	29,	
394224,	86462,	0,	32023,	0,	39997,	29,	
396252,	84598,	0,	31323,	0,	39152,	29,	
398259,	85344,	0,	31594,	0,	39502,	29,	
400299,	85518,	0,	31682,	0,	39566,	29,	
402306,	84285,	0,	31193,	0,	39032,	29,	
404351,	85262,	0,	31584,	0,	39435,	29,	
406375,	85873,	0,	31797,	0,	39744,	29,	
408385,	85139,	0,	31532,	0,	39401,	29,	
410400,	82529,	0,	30564,	0,	38174,	29,	
412483,	87791,	0,	32503,	0,	40590,	29,	
414519,	86170,	0,	31916,	0,	39935,	29,	
416588,	87061,	0,	32248,	0,	40343,	29,	
418599,	85783,	0,	31763,	0,	39610,	29,	
420622,	84655,	0,	31338,	0,	39243,	29,	
422628,	85451,	0,	31646,	0,	39465,	29,	
424648,	85823,	0,	31777,	0,	39755,	29,	
426697,	86338,	0,	31976,	0,	39952,	29,	
428726,	86162,	0,	31909,	0,	39842,	29,	
430739,	83221,	0,	30826,	0,	38503,	29,	
432778,	84110,	0,	31156,	0,	38924,	29,	
434815,	85485,	0,	31659,	0,	39606,	29,	
436841,	85767,	0,	31754,	0,	39623,	29,	
438871,	86337,	0,	31980,	0,	39961,	29,	
440879,	84694,	0,	31354,	0,	39210,	29,	
442915,	85888,	0,	31795,	0,	39713,	29,	
444923,	84674,	0,	31373,	0,	39184,	29,	
446929,	83082,	0,	30749,	0,	38453,	29,	
449009,	88016,	0,	32602,	0,	40720,	29,	
451035,	84324,	0,	31217,	0,	39009,	29,	
453058,	86287,	0,	31970,	0,	39966,	29,	
455099,	86753,	0,	32115,	0,	40149,	29,	
457113,	84873,	0,	31433,	0,	39266,	29,	
459145,	86064,	0,	31874,	0,	39833,	29,	
461164,	83046,	0,	30741,	0,	38405,	29,	
463207,	79683,	0,	29514,	0,	36877,	29,	
465228,	68623,	0,	25419,	0,	31746,	29,	
467236,	84876,	0,	31428,	0,	39285,	29,	
469327,	86597,	0,	32072,	0,	40052,	29,	
471344,	79395,	0,	29415,	0,	36765,	29,	
473426,	83743,	0,	31013,	0,	38745,	29,	
475456,	82547,	0,	30578,	0,	38233,	29,	
477483,	79851,	0,	29575,	0,	36939,	29,	
479517,	84357,	0,	31225,	0,	38998,	29,	
481541,	83096,	0,	30775,	0,	38439,	29,	
483554,	85755,	0,	31754,	0,	39725,	29,	
485622,	84329,	0,	31214,	0,	38982,	29,	
487625,	83652,	0,	30974,	0,	38671,	29,	
489669,	85964,	0,	31853,	0,	39855,	29,	
491675,	83474,	0,	30900,	0,	38594,	29,	
493700,	82215,	0,	30437,	0,	37976,	29,	
495705,	84047,	0,	31139,	0,	38946,	29,	
497713,	82354,	0,	30496,	0,	38085,	29,	
499718,	82375,	0,	30506,	0,	38142,	29,	
