Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
316684,	126289,	0,	30654,	28438,	9851,	20,	
318708,	115605,	0,	28055,	26056,	9032,	20,	
320988,	123014,	0,	29837,	27676,	9601,	20,	
323076,	112188,	0,	27219,	25257,	8749,	20,	
325095,	116895,	0,	28381,	26360,	9143,	20,	
327184,	122727,	0,	29782,	27616,	9575,	20,	
329259,	120025,	0,	29116,	27022,	9353,	20,	
332936,	130793,	0,	31769,	29463,	10222,	20,	
334946,	56991,	0,	13847,	12851,	4450,	20,	
337592,	92758,	0,	22507,	20877,	7242,	20,	
340765,	68841,	0,	16709,	15517,	5368,	20,	
343829,	75124,	0,	18218,	16889,	5872,	20,	
346894,	75631,	0,	18356,	17018,	5907,	20,	
349952,	80048,	0,	19424,	18023,	6248,	20,	
352866,	73863,	0,	17908,	16635,	5766,	20,	
355891,	76948,	0,	18667,	17352,	5984,	20,	
357950,	51789,	0,	12571,	11644,	4038,	20,	
360902,	74905,	0,	18202,	16896,	5873,	20,	
362970,	65763,	0,	15941,	14797,	5136,	20,	
364985,	123478,	0,	29955,	27847,	9633,	20,	
367065,	126004,	0,	30576,	28368,	9846,	20,	
369090,	123604,	0,	30013,	27862,	9649,	20,	
371132,	122790,	0,	29802,	27615,	9571,	20,	
373157,	122924,	0,	29821,	27685,	9585,	20,	
375189,	123472,	0,	29979,	27827,	9650,	20,	
377219,	127184,	0,	30852,	28637,	9927,	20,	
379233,	122480,	0,	29737,	27592,	9559,	20,	
381259,	125943,	0,	30553,	28359,	9825,	20,	
383345,	127027,	0,	30811,	28611,	9926,	20,	
385360,	127942,	0,	31058,	28818,	9979,	20,	
387451,	123607,	0,	29994,	27832,	9654,	20,	
389470,	124161,	0,	30139,	27968,	9696,	20,	
391528,	125975,	0,	30564,	28366,	9824,	20,	
393535,	125615,	0,	30494,	28299,	9818,	20,	
395556,	124043,	0,	30100,	27908,	9674,	20,	
397567,	122934,	0,	29816,	27715,	9601,	20,	
399588,	124525,	0,	30217,	28025,	9724,	20,	
401637,	107682,	0,	26866,	24240,	8376,	20,	
403768,	120449,	0,	29229,	27180,	9417,	20,	
407240,	88031,	0,	21383,	19879,	6876,	20,	
409963,	69333,	0,	16805,	15539,	5399,	20,	
412812,	67760,	0,	16446,	15244,	5280,	20,	
415228,	54521,	0,	13228,	12313,	4270,	20,	
418770,	81521,	0,	19775,	18308,	6355,	20,	
420818,	93688,	0,	22746,	21086,	7310,	20,	
422919,	111769,	0,	27120,	25187,	8729,	20,	
424932,	117252,	0,	28447,	26416,	9142,	20,	
426938,	128886,	0,	31273,	29017,	10074,	20,	
428961,	132326,	0,	32103,	29798,	10324,	20,	
430974,	122823,	0,	29815,	27690,	9572,	20,	
432996,	132559,	0,	32162,	29814,	10376,	20,	
435005,	132234,	0,	32102,	29844,	10326,	20,	
437027,	133154,	0,	32313,	29946,	10382,	20,	
439036,	132640,	0,	32169,	29870,	10351,	20,	
441064,	133659,	0,	32442,	30113,	10432,	20,	
443079,	132723,	0,	32226,	29914,	10363,	20,	
445095,	132036,	0,	32048,	29710,	10302,	20,	
447113,	123025,	0,	29830,	27702,	9618,	20,	
449156,	128676,	0,	31244,	28993,	10039,	20,	
451164,	131997,	0,	32034,	29718,	10301,	20,	
453173,	131075,	0,	31775,	29502,	10239,	20,	
455191,	132650,	0,	32225,	29876,	10345,	20,	
457194,	130163,	0,	31582,	29337,	10172,	20,	
459200,	129854,	0,	31513,	29219,	10133,	20,	
461204,	129546,	0,	31446,	29187,	10118,	20,	
463262,	125914,	0,	30552,	28374,	9835,	20,	
465371,	117668,	0,	28557,	26491,	9184,	20,	
467549,	130478,	0,	31649,	29371,	10188,	20,	
469597,	128721,	0,	31255,	28988,	10043,	20,	
471619,	133244,	0,	32321,	29984,	10415,	20,	
473677,	125407,	0,	30424,	28254,	9785,	20,	
475691,	124647,	0,	30265,	28075,	9724,	20,	
477793,	125170,	0,	30363,	28180,	9780,	20,	
479809,	131115,	0,	31840,	29558,	10250,	20,	
481823,	133165,	0,	32293,	29958,	10377,	20,	
483846,	119900,	0,	29089,	27006,	9358,	20,	
485850,	130097,	0,	31570,	29280,	10148,	20,	
487861,	131613,	0,	31951,	29665,	10277,	20,	
489891,	132293,	0,	32088,	29788,	10331,	20,	
491912,	133366,	0,	32374,	30029,	10409,	20,	
493926,	132641,	0,	32194,	29902,	10360,	20,	
495933,	127927,	0,	31042,	28793,	9985,	20,	
497943,	131733,	0,	31965,	29682,	10292,	20,	
499967,	133299,	0,	32361,	30008,	10404,	20,	
