Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
43564,	1609.0454545454545,	0.0,	272.15909090909093,	215.20454545454547,	88.93181818181819,	5,	
44568,	1549.911111111111,	0.0,	262.93333333333334,	207.6,	85.64444444444445,	5,	
45580,	1363.108695652174,	0.0,	231.7173913043478,	181.8695652173913,	76.41304347826087,	5,	
46587,	1482.1702127659576,	0.0,	250.93617021276594,	199.7659574468085,	81.2127659574468,	5,	
47595,	1522.0416666666667,	0.0,	257.375,	204.1875,	83.83333333333333,	5,	
48597,	1455.1836734693877,	0.0,	245.6734693877551,	195.6530612244898,	80.55102040816327,	5,	
49611,	1419.5,	0.0,	240.18,	191.24,	78.32,	5,	
50626,	1394.6078431372548,	0.0,	235.76470588235293,	187.35294117647058,	77.3921568627451,	5,	
51630,	1068.9038461538462,	0.0,	181.67307692307693,	144.6346153846154,	59.82692307692308,	5,	
52635,	1260.5283018867924,	0.0,	213.88679245283018,	170.1509433962264,	70.15094339622641,	5,	
53641,	1265.351851851852,	0.0,	213.62962962962962,	171.94444444444446,	69.55555555555556,	5,	
54658,	1299.909090909091,	0.0,	220.0909090909091,	174.5090909090909,	71.63636363636364,	5,	
55674,	1314.125,	0.0,	221.35714285714286,	176.46428571428572,	72.67857142857143,	5,	
56689,	1338.3333333333333,	0.0,	225.57894736842104,	180.03508771929825,	74.03508771929825,	5,	
57699,	1242.0,	0.0,	209.44827586206895,	166.86206896551724,	68.75862068965517,	5,	
58699,	1170.6949152542372,	0.0,	197.91525423728814,	156.28813559322035,	64.49152542372882,	5,	
59704,	1189.35,	0.0,	201.11666666666667,	158.36666666666667,	65.41666666666667,	5,	
60711,	1169.2295081967213,	0.0,	197.63934426229508,	156.5737704918033,	64.67213114754098,	5,	
61725,	1123.2096774193549,	0.0,	190.25806451612902,	151.1451612903226,	61.645161290322584,	5,	
62736,	1134.4285714285713,	0.0,	191.57142857142858,	151.34920634920636,	62.98412698412698,	5,	
63751,	1102.875,	0.0,	186.890625,	147.5625,	60.578125,	5,	
64766,	1135.9076923076923,	0.0,	191.53846153846155,	153.03076923076924,	62.98461538461538,	5,	
65778,	1115.6363636363637,	0.0,	188.6818181818182,	150.87878787878788,	62.015151515151516,	5,	
66782,	1093.865671641791,	0.0,	184.4179104477612,	147.17910447761193,	60.59701492537314,	5,	
67798,	1051.6911764705883,	0.0,	177.7941176470588,	140.9264705882353,	58.05882352941177,	5,	
68812,	1043.0,	0.0,	176.30434782608697,	140.52173913043478,	57.768115942028984,	5,	
69814,	1003.7,	0.0,	170.2,	134.78571428571428,	55.08571428571429,	5,	
70823,	962.5070422535211,	0.0,	163.1267605633803,	129.09859154929578,	53.38028169014085,	5,	
71831,	1015.4166666666666,	0.0,	171.09722222222223,	136.55555555555554,	56.111111111111114,	5,	
72844,	928.4931506849315,	0.0,	157.6027397260274,	124.34246575342466,	51.06849315068493,	5,	
73848,	910.5540540540541,	0.0,	154.63513513513513,	122.27027027027027,	50.16216216216216,	5,	
74860,	927.8666666666667,	0.0,	156.96,	123.76,	51.68,	5,	
75876,	949.6315789473684,	0.0,	160.23684210526315,	127.5,	52.73684210526316,	5,	
76891,	930.0,	0.0,	157.12987012987014,	125.22077922077922,	51.467532467532465,	5,	
77906,	930.2948717948718,	0.0,	157.0897435897436,	125.14102564102564,	51.43589743589744,	5,	
78921,	951.0886075949367,	0.0,	160.56962025316454,	128.0759493670886,	52.54430379746835,	5,	
79937,	909.4875,	0.0,	153.375,	122.0125,	50.4,	5,	
80947,	897.3456790123457,	0.0,	151.3827160493827,	120.77777777777777,	49.71604938271605,	5,	
81957,	885.9268292682926,	0.0,	149.6341463414634,	118.98780487804878,	48.9390243902439,	5,	
82964,	887.4939759036145,	0.0,	150.13253012048193,	119.32530120481928,	49.0,	5,	
83969,	852.9285714285714,	0.0,	144.02380952380952,	114.38095238095238,	47.07142857142857,	5,	
84984,	834.2588235294118,	0.0,	141.2235294117647,	112.78823529411764,	45.92941176470588,	5,	
85999,	856.1046511627907,	0.0,	144.40697674418604,	115.12790697674419,	47.406976744186046,	5,	
87015,	857.2528735632184,	0.0,	144.39080459770116,	115.16091954022988,	47.51724137931034,	5,	
88027,	848.3181818181819,	0.0,	143.26136363636363,	113.77272727272727,	47.15909090909091,	5,	
89031,	815.8876404494382,	0.0,	137.77528089887642,	109.80898876404494,	45.29213483146067,	5,	
90041,	778.6222222222223,	0.0,	131.46666666666667,	104.9888888888889,	43.13333333333333,	5,	
91051,	791.5824175824176,	0.0,	133.97802197802199,	106.5934065934066,	43.8021978021978,	5,	
92058,	795.6086956521739,	0.0,	134.79347826086956,	106.81521739130434,	43.96739130434783,	5,	
93069,	758.3870967741935,	0.0,	128.3548387096774,	101.95698924731182,	41.86021505376344,	5,	
94081,	732.6063829787234,	0.0,	124.26595744680851,	98.56382978723404,	40.329787234042556,	5,	
95093,	745.5894736842105,	0.0,	126.08421052631579,	100.48421052631579,	41.17894736842105,	5,	
96109,	803.8854166666666,	0.0,	135.1875,	107.85416666666667,	44.447916666666664,	5
