Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet
91565,	4002,	0,	3879,	659,	1715,	
92574,	3765,	0,	3626,	665,	1577,	
93583,	3719,	0,	3598,	613,	1609,	
94590,	3611,	0,	3469,	508,	1546,	
95602,	3683,	0,	3561,	603,	1578,	
96609,	3789,	0,	3657,	648,	1631,	
97725,	4009,	0,	3871,	660,	1710,	
98732,	3493,	0,	3344,	432,	1479,	
99744,	3818,	0,	3679,	519,	1633,	
100750,	3546,	0,	3417,	147,	1507,	
101759,	3539,	0,	3407,	0,	1512,	
102773,	3593,	0,	3452,	171,	1562,	
103787,	3894,	0,	3758,	515,	1642,	
104802,	3732,	0,	3600,	548,	1577,	
105810,	3641,	0,	3505,	500,	1546,	
106825,	3599,	0,	3469,	566,	1535,	
107834,	3650,	0,	3516,	431,	1557,	
108911,	3670,	0,	3554,	461,	1570,	
109932,	3755,	0,	3626,	407,	1606,	
110943,	3663,	0,	3527,	411,	1556,	
111953,	3696,	0,	3555,	425,	1582,	
112963,	3842,	0,	3679,	514,	1617,	
113974,	3709,	0,	3595,	561,	1582,	
114976,	3924,	0,	3784,	584,	1676,	
115983,	3862,	0,	3722,	526,	1601,	
116996,	3697,	0,	3562,	644,	1597,	
118004,	3711,	0,	3578,	644,	1591,	
119013,	3705,	0,	3583,	563,	1585,	
120022,	3778,	0,	3630,	578,	1612,	
121029,	3575,	0,	3447,	567,	1535,	
122037,	3841,	0,	3700,	562,	1585,	
123044,	3931,	0,	3792,	562,	1662,	
124051,	3728,	0,	3580,	534,	1577,	
125058,	3595,	0,	3467,	528,	1557,	
126066,	3905,	0,	3767,	525,	1653,	
127080,	3830,	0,	3694,	592,	1620,	
128089,	3657,	0,	3523,	644,	1576,	
129096,	3808,	0,	3661,	610,	1602,	
130105,	3742,	0,	3619,	585,	1599,	
131111,	3661,	0,	3529,	559,	1583,	
132118,	4070,	0,	3946,	656,	1701,	
133134,	3647,	0,	3500,	723,	1536,	
134147,	3554,	0,	3422,	569,	1514,	
135156,	3919,	0,	3794,	563,	1650,	
136164,	3627,	0,	3497,	486,	1526,	
137178,	3891,	0,	3753,	399,	1641,	
138193,	3947,	0,	3809,	425,	1662,	
139213,	3930,	0,	3790,	447,	1653,	
140248,	3867,	0,	3733,	536,	1663,	
141286,	3900,	0,	3767,	523,	1626,	
142296,	3652,	0,	3501,	599,	1545,	
143303,	3707,	0,	3596,	543,	1565,	
144345,	3718,	0,	3577,	603,	1607,	
145358,	3822,	0,	3677,	603,	1623,	
146369,	3644,	0,	3513,	494,	1558,	
147378,	3632,	0,	3490,	521,	1562,	
148390,	3565,	0,	3445,	530,	1539,	
149403,	3688,	0,	3540,	618,	1567,	
150434,	3850,	0,	3732,	313,	1646,	
151460,	3855,	0,	3726,	0,	1612,	
152471,	3556,	0,	3404,	0,	1512,	
153484,	3563,	0,	3440,	41,	1521,	
154498,	4050,	0,	3921,	545,	1681,	
155514,	3964,	0,	3812,	631,	1656,	
156522,	3737,	0,	3614,	489,	1595,	
157575,	3941,	0,	3783,	569,	1690,	
158594,	3697,	0,	3573,	613,	1578,	
159606,	3705,	0,	3567,	511,	1595,	
160614,	3748,	0,	3630,	478,	1605,	
161634,	3945,	0,	3792,	606,	1657,	
162642,	3698,	0,	3575,	554,	1575,	
163674,	3651,	0,	3525,	615,	1555,	
164690,	3609,	0,	3473,	601,	1507,	
165703,	3826,	0,	3695,	606,	1619,	
166933,	4085,	0,	3948,	606,	1715,	
167952,	3771,	0,	3625,	519,	1599,	
168969,	3626,	0,	3494,	508,	1540,	
169976,	3849,	0,	3715,	484,	1618,	
170990,	3644,	0,	3517,	612,	1549,	
172036,	3783,	0,	3635,	607,	1620,	
173045,	3868,	0,	3743,	608,	1644,	
174060,	3876,	0,	3751,	596,	1611,	
175074,	3962,	0,	3820,	562,	1662,	
176087,	3717,	0,	3578,	625,	1573,	
177101,	3803,	0,	3687,	621,	1612,	
178111,	3668,	0,	3521,	612,	1551,	
179119,	3876,	0,	3755,	695,	1661,	
180130,	3725,	0,	3576,	756,	1566,	
181142,	3599,	0,	3465,	684,	1560,	
182188,	3818,	0,	3666,	753,	1624,	
183210,	3730,	0,	3619,	675,	1596,	
184244,	3932,	0,	3778,	720,	1650,	
185252,	3818,	0,	3684,	751,	1638,	
186283,	4080,	0,	3936,	754,	1731,	
187296,	3627,	0,	3481,	617,	1549,	
188304,	3724,	0,	3568,	631,	1572,	
189317,	3733,	0,	3619,	696,	1569,	
190333,	3496,	0,	3369,	621,	1472,	
191347,	3749,	0,	3617,	526,	1606,	
192402,	3907,	0,	3769,	670,	1660,	
193412,	3720,	0,	3590,	513,	1595,	
194476,	3693,	0,	3565,	567,	1589,	
195481,	3722,	0,	3569,	621,	1586,	
196492,	3757,	0,	3624,	593,	1586,	
197530,	3812,	0,	3687,	590,	1596,	
198541,	3732,	0,	3615,	679,	1587,	
199549,	3620,	0,	3484,	586,	1561,	
200571,	3607,	0,	3469,	241,	1536,	
201588,	3357,	0,	3268,	0,	1424,	
202603,	3503,	0,	3358,	0,	1498,	
203619,	3826,	0,	3681,	0,	1629,	
204626,	3766,	0,	3646,	459,	1598,	
205637,	3592,	0,	3456,	543,	1528,	
207005,	4519,	0,	4373,	667,	1868,	
208037,	3678,	0,	3539,	507,	1569,	
209058,	3908,	0,	3771,	655,	1673,	
210290,	4201,	0,	4046,	848,	1790,	
211317,	3700,	0,	3568,	558,	1597,	
212335,	3728,	0,	3598,	551,	1587,	
213345,	3911,	0,	3760,	576,	1611,	
214358,	3717,	0,	3596,	614,	1570,	
215376,	3806,	0,	3668,	544,	1636,	
216381,	3611,	0,	3484,	567,	1530,	
217394,	3720,	0,	3604,	549,	1614,	
218402,	3771,	0,	3615,	656,	1595,	
219409,	3809,	0,	3690,	683,	1622,	
220431,	3976,	0,	3830,	692,	1682,	
221465,	3794,	0,	3649,	710,	1617,	
222474,	3797,	0,	3670,	682,	1609,	
223493,	3477,	0,	3358,	513,	1480,	
224501,	4123,	0,	3988,	513,	1748,	
225510,	3831,	0,	3669,	531,	1609,	
226519,	3886,	0,	3745,	528,	1647,	
227527,	3915,	0,	3775,	548,	1659,	
228539,	3856,	0,	3734,	594,	1648,	
229547,	3974,	0,	3826,	575,	1658,	
230555,	3761,	0,	3631,	568,	1594,	
231563,	3798,	0,	3643,	582,	1593,	
232576,	3900,	0,	3771,	539,	1669,	
233584,	3776,	0,	3641,	556,	1624,	
234592,	3888,	0,	3749,	527,	1636,	
235601,	3766,	0,	3617,	476,	1598,	
236617,	3773,	0,	3632,	493,	1615,	
237632,	3682,	0,	3550,	522,	1565,	
238667,	3841,	0,	3689,	557,	1601,	
239686,	3644,	0,	3523,	547,	1561,	
240693,	3701,	0,	3580,	552,	1570,	
241702,	3677,	0,	3556,	559,	1574,	
242710,	4078,	0,	3927,	547,	1711,	
243722,	3979,	0,	3831,	622,	1633,	
244761,	3959,	0,	3832,	
