Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet
135492,	2274,	0,	0,	0,	0,	
136493,	2401,	0,	0,	0,	0,	
137494,	2289,	0,	0,	0,	0,	
138495,	2045,	0,	0,	0,	0,	
139498,	2213,	0,	0,	0,	0,	
140498,	2309,	0,	0,	0,	0,	
141500,	2540,	0,	0,	0,	0,	
142501,	2542,	0,	0,	0,	0,	
143502,	2261,	0,	0,	0,	0,	
144506,	2170,	0,	0,	0,	0,	
145507,	2474,	0,	0,	0,	0,	
146511,	2304,	0,	0,	0,	0,	
147513,	2653,	0,	0,	0,	0,	
148515,	2750,	0,	0,	0,	0,	
149516,	2931,	0,	0,	0,	0,	
150523,	2406,	0,	0,	0,	0,	
151525,	2758,	0,	0,	0,	0,	
152529,	2703,	0,	0,	0,	0,	
153534,	2669,	0,	0,	0,	0,	
154538,	2739,	0,	0,	0,	0,	
155539,	2863,	0,	0,	0,	0,	
156539,	2597,	0,	0,	0,	0,	
157545,	2958,	0,	0,	0,	0,	
158546,	2819,	0,	0,	0,	0,	
159548,	2466,	0,	0,	0,	0,	
160549,	2399,	0,	0,	0,	0,	
161551,	3043,	0,	0,	0,	0,	
162552,	2484,	0,	0,	0,	0,	
163553,	2974,	0,	0,	0,	0,	
164554,	2433,	0,	0,	0,	0,	
165556,	2345,	0,	0,	0,	0,	
166562,	2852,	0,	0,	0,	0,	
167563,	2263,	0,	0,	0,	0,	
168564,	2810,	0,	0,	0,	0,	
169566,	2694,	0,	0,	0,	0,	
170567,	3184,	0,	0,	0,	0,	
171567,	2771,	0,	0,	0,	0,	
172568,	2702,	0,	0,	0,	0,	
173571,	2608,	0,	0,	0,	0,	
174571,	2638,	0,	0,	0,	0,	
175571,	2498,	0,	0,	0,	0,	
176573,	2635,	0,	0,	0,	0,	
177574,	2614,	0,	0,	0,	0,	
178575,	2719,	0,	0,	0,	0,	
179576,	2992,	0,	0,	0,	0,	
180577,	2966,	0,	0,	0,	0,	
181582,	2891,	0,	0,	0,	0,	
182582,	2422,	0,	0,	0,	0,	
183588,	2612,	0,	0,	0,	0,	
184592,	2322,	0,	0,	0,	0,	
185594,	2431,	0,	0,	0,	0,	
186595,	2755,	0,	0,	0,	0,	
187597,	2446,	0,	0,	0,	0,	
188598,	2586,	0,	0,	0,	0,	
189598,	2608,	0,	0,	0,	0,	
190600,	2376,	0,	0,	0,	0,	
191602,	2511,	0,	0,	0,	0,	
192608,	2351,	0,	0,	0,	0,	
193609,	2112,	0,	0,	0,	0,	
194611,	2181,	0,	0,	0,	0,	
195611,	2595,	0,	0,	0,	0,	
196612,	2967,	0,	0,	0,	0,	
197614,	2253,	0,	0,	0,	0,	
198614,	2353,	0,	0,	0,	0,	
199616,	2382,	0,	0,	0,	0,	
200619,	2378,	0,	0,	0,	0,	
201622,	2425,	0,	0,	0,	0,	
202622,	2035,	0,	0,	0,	0,	
203624,	2659,	0,	0,	0,	0,	
204627,	2634,	0,	0,	0,	0,	
205629,	2763,	0,	0,	0,	0,	
206629,	2996,	0,	0,	0,	0,	
207630,	2776,	0,	0,	0,	0,	
208632,	2652,	0,	0,	0,	0,	
209642,	2716,	0,	0,	0,	0,	
210643,	2993,	0,	0,	0,	0,	
211646,	2524,	0,	0,	0,	0,	
212647,	2433,	0,	0,	0,	0,	
213648,	2638,	0,	0,	0,	0,	
214654,	2774,	0,	0,	0,	0,	
215654,	2665,	0,	0,	0,	0,	
216657,	2307,	0,	0,	0,	0,	
217657,	2492,	0,	0,	0,	0,	
218660,	2571,	0,	0,	0,	0,	
219661,	2734,	0,	0,	0,	0,	
220663,	2915,	0,	0,	0,	0,	
221666,	2811,	0,	0,	0,	0,	
222666,	2311,	0,	0,	0,	0,	
223667,	2712,	0,	0,	0,	0,	
224667,	2196,	0,	0,	0,	0,	
225668,	2253,	0,	0,	0,	0,	
226668,	2359,	0,	0,	0,	0,	
227669,	2470,	0,	0,	0,	0,	
228670,	2703,	0,	0,	0,	0,	
229670,	2079,	0,	0,	0,	0,	
230670,	2711,	0,	0,	0,	0,	
231675,	2625,	0,	0,	0,	0,	
232675,	2670,	0,	0,	0,	0,	
233678,	2432,	0,	0,	0,	0,	
234683,	2465,	0,	0,	0,	0,	
235683,	2256,	0,	0,	0,	0,	
236685,	2628,	0,	0,	0,	0,	
237685,	2427,	0,	0,	0,	0,	
238686,	2395,	0,	0,	0,	0,	
239688,	2348,	0,	0,	0,	0,	
240688,	2250,	0,	0,	0,	0,	
241690,	2477,	0,	0,	0,	0,	
242690,	2492,	0,	0,	0,	0,	
243691,	2473,	0,	0,	0,	0,	
244692,	2543,	0,	0,	0,	0,	
245694,	2634,	0,	0,	0,	0,	
246695,	2574,	0,	0,	0,	0,	
247696,	2624,	0,	0,	0,	0,	
248697,	3012,	0,	0,	0,	0,	
249700,	3099,	0,	0,	0,	0,	
250701,	3525,	0,	0,	0,	0,	
251703,	2681,	0,	0,	0,	0,	
252704,	2947,	0,	0,	0,	0,	
253705,	2808,	0,	0,	0,	0,	
254707,	2864,	0,	0,	0,	0,	
255709,	2742,	0,	0,	0,	0,	
256709,	2646,	0,	0,	0,	0,	
257710,	2621,	0,	0,	0,	0,	
258711,	2583,	0,	0,	0,	0,	
259712,	2430,	0,	0,	0,	0,	
260712,	2596,	0,	0,	0,	0,	
261716,	2920,	0,	0,	0,	0,	
262718,	3111,	0,	0,	0,	0,	
263719,	3259,	0,	0,	0,	0,	
264721,	3307,	0,	0,	0,	0,	
265723,	2747,	0,	0,	0,	0,	
266730,	3232,	0,	0,	0,	0,	
267733,	2847,	0,	0,	0,	0,	
268734,	2506,	0,	0,	0,	0,	
269736,	2593,	0,	0,	0,	0,	
270737,	2414,	0,	0,	0,	0,	
271742,	2712,	0,	0,	0,	0,	
272743,	2901,	0,	0,	0,	0,	
273744,	2752,	0,	0,	0,	0,	
274745,	2700,	0,	0,	0,	0,	
275748,	2937,	0,	0,	0,	0,	
276749,	2664,	0,	0,	0,	0,	
277751,	2841,	0,	0,	0,	0,	
278752,	2851,	0,	0,	0,	0,	
279752,	2044,	0,	0,	0,	0,	
280758,	2625,	0,	0,	0,	0,	
281759,	2439,	0,	0,	0,	0,	
282759,	2617,	0,	0,	0,	0,	
283764,	2452,	0,	0,	0,	0,	
284766,	2939,	0,	0,	0,	0,	
285767,	2436,	0,	0,	0,	0,	
286767,	2361,	0,	0,	0,	0,	
287767,	2298,	0,	0,	0,	0,	
288768,	2259,	0,	0,	0,	0,	
289768,	2086,	0,	0,	0,	0,	
290768,	2165,	0,	0,	0,	0,	
291768,	2568,	0,	0,	0,	0,	
292769,	2515,	0,	0,	0,	0,	
293778,	2542,	0,	0,	0,	0,	
294780,	2311,	0,	0,	0,	0,	
295783,	2616,	0,	0,	0,	0,	
296787,	2640,	0,	0,	0,	0,	
297789,	2325,	0,	0,	0,	0,	
298791,	2566,	0,	0,	0,	0,	
299792,	2716,	0,	0,	0,	0,	
300792,	2541,	0,	0,	0,	0,	
301794,	2667,	0,	0,	0,	0,	
302794,	2366,	0,	0,	0,	0,	
303802,	2444,	0,	0,	0,	0,	
304803,	2532,	0,	0,	0,	0,	
305804,	2456,	0,	0,	0,	0,	
306806,	2325,	0,	0,	0,	0,	
307806,	2765,	0,	0,	0,	0,	
308812,	2692,	0,	0,	0,	0,	
309816,	2193,	0,	0,	0,	0,	
310817,	2704,	0,	0,	0,	0,	
311817,	2989,	0,	0,	0,	0,	
312822,	2733,	0,	0,	0,	0,	
313823,	2544,	0,	0,	0,	0,	
314827,	2489,	0,	0,	0,	0,	
315831,	2342,	0,	0,	0,	0,	
316833,	2197,	0,	0,	0,	0,	
317833,	2439,	0,	0,	0,	0,	
318835,	2529,	0,	0,	0,	0,	
319836,	2339,	0,	0,	0,	0,	
320836,	2334,	0,	0,	0,	0,	
321839,	2723,	0,	0,	0,	0,	
322842,	3010,	0,	0,	0,	0,	
323843,	2576,	0,	0,	0,	0,	
324843,	2457,	0,	0,	0,	0,	
325847,	2290,	0,	0,	0,	0,	
326849,	2677,	0,	0,	0,	0,	
327849,	2453,	0,	0,	0,	0,	
328850,	2684,	0,	0,	0,	0,	
329851,	3193,	0,	0,	0,	0,	
330854,	3043,	0,	0,	0,	0,	
331856,	3387,	0,	0,	0,	0,	
332858,	2565,	0,	0,	0,	0,	
333860,	2743,	0,	0,	0,	0,	
334861,	2741,	0,	0,	0,	0,	
335862,	2722,	0,	0,	0,	0,	
336865,	2390,	0,	0,	0,	0,	
337867,	2913,	0,	0,	0,	0,	
338870,	3455,	0,	0,	0,	0,	
339870,	2808,	0,	0,	0,	0,	
340871,	2918,	0,	0,	0,	0,	
341872,	2948,	0,	0,	0,	0,	
342874,	2872,	0,	0,	0,	0,	
343875,	3005,	0,	0,	0,	0,	
344877,	2724,	0,	0,	0,	0,	
345878,	2729,	0,	0,	0,	0,	
346880,	2501,	0,	0,	0,	0,	
347881,	2834,	0,	0,	0,	0,	
348883,	2571,	0,	0,	0,	0,	
349884,	2812,	0,	0,	0,	0,	
350884,	2422,	0,	0,	0,	0,	
351888,	3017,	0,	0,	0,	0,	
352890,	3333,	0,	0,	0,	0,	
353891,	2646,	0,	0,	0,	0,	
354894,	2947,	0,	0,	0,	0,	
355895,	3167,	0,	0,	0,	0,	
356896,	2852,	0,	0,	0,	0,	
357899,	2788,	0,	0,	0,	0,	
358904,	2440,	0,	0,	0,	0,	
359906,	2604,	0,	0,	0,	0,	
360908,	2882,	0,	0,	0,	0,	
361911,	3108,	0,	0,	0,	0,	
362912,	2891,	0,	0,	0,	0,	
363914,	2876,	0,	0,	0,	0,	
364915,	2869,	0,	0,	0,	0,	
365917,	2615,	0,	0,	0,	0,	
366918,	2527,	0,	0,	0,	0,	
367919,	2471,	0,	0,	0,	0,	
368923,	3002,	0,	0,	0,	0,	
369928,	2343,	0,	0,	0,	0,	
370932,	2613,	0,	0,	0,	0,	
371933,	2808,	0,	0,	0,	0,	
372935,	2633,	0,	0,	0,	0,	
373935,	3009,	0,	0,	0,	0,	
374940,	2816,	0,	0,	0,	0,	
375944,	2421,	0,	0,	0,	0,	
376946,	2545,	0,	0,	0,	0,	
377949,	2680,	0,	0,	0,	0,	
378953,	2964,	0,	0,	0,	0,	
379954,	3105,	0,	0,	0,	0,	
380955,	2940,	0,	0,	0,	0,	
381955,	2692,	0,	0,	0,	0,	
382955,	2531,	0,	0,	0,	0,	
383957,	2473,	0,	0,	0,	0,	
384961,	2946,	0,	0,	0,	0,	
385965,	2794,	0,	0,	0,	0,	
386968,	2935,	0,	0,	0,	0,	
387969,	2923,	0,	0,	0,	0,	
388970,	3220,	0,	0,	0,	0,	
389973,	2909,	0,	0,	0,	0,	
390977,	2692,	0,	0,	0,	0,	
391978,	3359,	0,	0,	0,	0,	
392979,	2617,	0,	0,	0,	0,	
393981,	2907,	0,	0,	0,	0,	
394981,	3340,	0,	0,	0,	0,	
395984,	3822,	0,	0,	0,	0,	
396990,	2968,	0,	0,	0,	0,	
397992,	3143,	0,	0,	0,	0,	
398993,	3057,	0,	0,	0,	0,	
399994,	2934,	0,	0,	0,	0,	
400994,	2626,	0,	0,	0,	0,	
401998,	2645,	0,	0,	0,	0,	
403001,	2819,	0,	0,	0,	0,	
404005,	3111,	0,	0,	0,	0,	
405011,	3101,	0,	0,	0,	0,	
406014,	2962,	0,	0,	0,	0,	
407015,	3012,	0,	0,	0,	0,	
408015,	3034,	0,	0,	0,	0,	
409017,	2943,	0,	0,	0,	0,	
410019,	2751,	0,	0,	0,	0,	
411021,	3050,	0,	0,	0,	0,	
412023,	3194,	0,	0,	0,	0,	
413025,	2834,	0,	0,	0,	0,	
414026,	2339,	0,	0,	0,	0,	
415027,	2760,	0,	0,	0,	0,	
416027,	2954,	0,	0,	0,	0,	
417028,	2642,	0,	0,	0,	0,	
418033,	3015,	0,	0,	0,	0,	
419033,	2097,	0,	0,	0,	0,	
420035,	2604,	0,	0,	0,	0,	
421036,	2239,	0,	0,	0,	0,	
422038,	2511,	0,	0,	0,	0,	
423040,	2609,	0,	0,	0,	0,	
424040,	2736,	0,	0,	0,	0,	
425041,	2441,	0,	0,	0,	0,	
426043,	3123,	0,	0,	0,	0,	
427049,	2831,	0,	0,	0,	0,	
428049,	2644,	0,	0,	0,	0,	
429049,	2408,	0,	0,	0,	0,	
430052,	2514,	0,	0,	0,	0,	
431052,	2578,	0,	0,	0,	0,	
432055,	2447,	0,	0,	0,	0,	
433059,	2489,	0,	0,	0,	0,	
434060,	3011,	0,	0,	0,	0,	
435062,	2931,	0,	0,	0,	0,	
436062,	2759,	0,	0,	0,	0,	
437063,	2441,	0,	0,	0,	0,	
438064,	2695,	0,	0,	0,	0,	
439064,	2588,	0,	0,	0,	0,	
440067,	2669,	0,	0,	0,	0,	
441069,	2529,	0,	0,	0,	0,	
442070,	2812,	0,	0,	0,	0,	
443070,	2630,	0,	0,	0,	0,	
444071,	2521,	0,	0,	0,	0,	
445071,	2183,	0,	0,	0,	0,	
446071,	2740,	0,	0,	0,	0,	
447076,	2535,	0,	0,	0,	0,	
448078,	2334,	0,	0,	0,	0,	
449079,	2719,	0,	0,	0,	0,	
450080,	2712,	0,	0,	0,	0,	
451080,	2417,	0,	0,	0,	0,	
452084,	2757,	0,	0,	0,	0,	
453085,	2956,	0,	0,	0,	0,	
454086,	2881,	0,	0,	0,	0,	
455086,	2414,	0,	0,	0,	0,	
456087,	2768,	0,	0,	0,	0,	
457092,	2567,	0,	0,	0,	0,	
458093,	2719,	0,	0,	0,	0,	
459095,	2226,	0,	0,	0,	0,	
460098,	2620,	0,	0,	0,	0,	
461102,	2735,	0,	0,	0,	0,	
462104,	2652,	0,	0,	0,	0,	
463105,	2500,	0,	0,	0,	0,	
464107,	2771,	0,	0,	0,	0,	
465108,	2488,	0,	0,	0,	0,	
466114,	3099,	0,	0,	0,	0,	
467115,	2334,	0,	0,	0,	0,	
468119,	2800,	0,	0,	0,	0,	
469119,	2984,	0,	0,	0,	0,	
470121,	2649,	0,	0,	0,	0,	
471125,	2183,	0,	0,	0,	0,	
472127,	2191,	0,	0,	0,	0,	
473127,	2491,	0,	0,	0,	0,	
474128,	2560,	0,	0,	0,	0,	
475129,	2494,	0,	0,	0,	0,	
476129,	2350,	0,	0,	0,	0,	
477129,	2614,	0,	0,	0,	0,	
478132,	2518,	0,	0,	0,	0,	
479134,	2453,	0,	0,	0,	0,	
480137,	2710,	0,	0,	0,	0,	
481139,	2382,	0,	0,	0,	0,	
482141,	2515,	0,	0,	0,	0,	
483145,	2599,	0,	0,	0,	0,	
484146,	2217,	0,	0,	0,	0,	
485148,	2749,	0,	0,	0,	0,	
486150,	2859,	0,	0,	0,	0,	
487150,	2731,	0,	0,	0,	0,	
488150,	2198,	0,	0,	0,	0,	
489150,	2410,	0,	0,	0,	0,	
490151,	2191,	0,	0,	0,	0,	
491152,	2606,	0,	0,	0,	0,	
492153,	2224,	0,	0,	0,	0,	
493154,	2284,	0,	0,	0,	0,	
494158,	2263,	0,	0,	0,	0,	
495159,	2147,	0,	0,	0,	0,	
496159,	2055,	0,	0,	0,	0,	
497160,	2151,	0,	0,	0,	0,	
498161,	2291,	0,	0,	0,	0,	
499163,	2387,	0,	0,	0,	0,	
500164,	2415,	0,	0,	0,	0,	
501165,	2422,	0,	0,	0,	0,	
502167,	2573,	0,	0,	0,	0,	
503168,	2589,	0,	0,	0,	0,	
504169,	2972,	0,	0,	0,	0,	
505170,	2433,	0,	0,	0,	0,	
506171,	2649,	0,	0,	0,	0,	
507171,	2350,	0,	0,	0,	0,	
508172,	2333,	0,	0,	0,	0,	
509175,	2606,	0,	0,	0,	0,	
510175,	2573,	0,	0,	0,	0,	
511176,	2766,	0,	0,	0,	0,	
512177,	2434,	0,	0,	0,	0,	
513179,	2825,	0,	0,	0,	0,	
514181,	2653,	0,	0,	0,	0,	
515181,	2490,	0,	0,	0,	0,	
516182,	2485,	0,	0,	0,	0,	
517185,	2553,	0,	0,	0,	0,	
518188,	2916,	0,	0,	0,	0,	
519188,	2797,	0,	0,	0,	0,	
520189,	2546,	0,	0,	0,	0,	
521191,	2513,	0,	0,	0,	0,	
522192,	2576,	0,	0,	0,	0,	
523192,	2310,	0,	0,	0,	0,	
524195,	2529,	0,	0,	0,	0,	
525195,	2264,	0,	0,	0,	0,	
526199,	2566,	0,	0,	0,	0,	
527199,	2554,	0,	0,	0,	0,	
528200,	2540,	0,	0,	0,	0,	
529202,	2592,	0,	0,	0,	0,	
530203,	2816,	0,	0,	0,	0,	
531204,	2462,	0,	0,	0,	0,	
532205,	2218,	0,	0,	0,	0,	
533206,	2200,	0,	0,	0,	0,	
534206,	2576,	0,	0,	0,	0,	
535207,	2268,	0,	0,	0,	0,	
536208,	2068,	0,	0,	0,	0,	
537208,	2480,	0,	0,	0,	0,	
538209,	2155,	0,	0,	0,	0,	
539209,	2296,	0,	0,	0,	0,	
540210,	2388,	0,	0,	0,	0,	
541212,	2453,	0,	0,	0,	0,	
542213,	2539,	0,	0,	0,	0,	
543214,	2643,	0,	0,	0,	0,	
544215,	2836,	0,	0,	0,	0,	
545217,	3225,	0,	0,	0,	0,	
546217,	2728,	0,	0,	0,	0,	
547217,	2917,	0,	0,	0,	0,	
548219,	2753,	0,	0,	0,	0,	
549219,	2658,	0,	0,	0,	0,	
550222,	2519,	0,	0,	0,	0,	
551223,	2466,	0,	0,	0,	0,	
552228,	2560,	0,	0,	0,	0,	
553229,	2515,	0,	0,	0,	0,	
554230,	2766,	0,	0,	0,	0,	
555231,	2702,	0,	0,	0,	0,	
556234,	2558,	0,	0,	0,	0,	
557235,	3040,	0,	0,	0,	0,	
558237,	2644,	0,	0,	0,	0,	
559239,	2638,	0,	0,	0,	0,	
560242,	2526,	0,	0,	0,	0,	
561242,	2556,	0,	0,	0,	0,	
562242,	2683,	0,	0,	0,	0,	
563244,	2518,	0,	0,	0,	0,	
564245,	3350,	0,	0,	0,	0,	
565249,	2752,	0,	0,	0,	0,	
566250,	2573,	0,	0,	0,	0,	
567252,	2596,	0,	0,	0,	0,	
568253,	2556,	0,	0,	0,	0,	
569254,	2418,	0,	0,	0,	0,	
570254,	2765,	0,	0,	0,	0,	
571254,	2588,	0,	0,	0,	0,	
572256,	2423,	0,	0,	0,	0,	
573260,	2249,	0,	0,	0,	0,	
574261,	2649,	0,	0,	0,	0,	
575261,	2269,	0,	0,	0,	0,	
576262,	2623,	0,	0,	0,	0,	
577263,	2544,	0,	0,	0,	0,	
578265,	2446,	0,	0,	0,	0,	
579265,	2414,	0,	0,	0,	0,	
580268,	2441,	0,	0,	0,	0,	
581270,	2263,	0,	0,	0,	0,	
582271,	2228,	0,	0,	0,	0,	
583272,	2620,	0,	0,	0,	0,	
584274,	2329,	0,	0,	0,	0,	
585275,	2261,	0,	0,	0,	0,	
586277,	2398,	0,	0,	0,	0,	
587279,	2331,	0,	0,	0,	0,	
588281,	2087,	0,	0,	0,	0,	
589284,	2497,	0,	0,	0,	0,	
590287,	2421,	0,	0,	0,	0,	
591293,	2772,	0,	0,	0,	0,	
592295,	2241,	0,	0,	0,	0,	
593296,	2652,	0,	0,	0,	0,	
594296,	3153,	0,	0,	0,	0,	
595297,	2965,	0,	0,	0,	0,	
596300,	2763,	0,	0,	0,	0,	
597300,	2434,	0,	0,	0,	0,	
598301,	2828,	0,	0,	0,	0,	
599302,	2794,	0,	0,	0,	0,	
600302,	2609,	0,	0,	0,	0,	
601303,	2253,	0,	0,	0,	0,	
602304,	2403,	0,	0,	0,	0,	
603306,	2225,	0,	0,	0,	0,	
604307,	2501,	0,	0,	0,	0,	
605310,	2860,	0,	0,	0,	0,	
606311,	2283,	0,	0,	0,	0,	
607314,	2476,	0,	0,	0,	0,	
608316,	2479,	0,	0,	0,	0,	
609316,	2338,	0,	0,	0,	0,	
610318,	2419,	0,	0,	0,	0,	
611318,	2526,	0,	0,	0,	0,	
612319,	2357,	0,	0,	0,	0,	
613320,	3032,	0,	0,	0,	0,	
614324,	2614,	0,	0,	0,	0,	
615327,	2628,	0,	0,	0,	0,	
616331,	2484,	0,	0,	0,	0,	
617331,	2409,	0,	0,	0,	0,	
618332,	2202,	0,	0,	0,	0,	
619334,	2489,	0,	0,	0,	0,	
620337,	2615,	0,	0,	0,	0,	
621337,	2582,	0,	0,	0,	0,	
622338,	2459,	0,	0,	0,	0,	
623339,	2428,	0,	0,	0,	0,	
624340,	2633,	0,	0,	0,	0,	
625341,	2631,	0,	0,	0,	0,	
626344,	2545,	0,	0,	0,	0,	
627348,	2680,	0,	0,	0,	0,	
628349,	2507,	0,	0,	0,	0,	
629350,	2489,	0,	0,	0,	0,	
630351,	2334,	0,	0,	0,	0,	
631352,	2519,	0,	0,	0,	0,	
632352,	2511,	0,	0,	0,	0,	
633353,	2801,	0,	0,	0,	0,	
634353,	2285,	0,	0,	0,	0,	
635353,	2203,	0,	0,	0,	0,	
636357,	2427,	0,	0,	0,	0,	
637357,	2244,	0,	0,	0,	0,	
638360,	2349,	0,	0,	0,	0,	
639361,	2289,	0,	0,	0,	0,	
640362,	2239,	0,	0,	0,	0,	
641363,	2495,	0,	0,	0,	0,	
642366,	2305,	0,	0,	0,	0,	
643368,	2541,	0,	0,	0,	0,	
644370,	2543,	0,	0,	0,	0,	
645370,	2665,	0,	0,	0,	0,	
646372,	2835,	0,	0,	0,	0,	
647372,	2365,	0,	0,	0,	0,	
648373,	3037,	0,	0,	0,	0,	
649373,	2871,	0,	0,	0,	0,	
650375,	2703,	0,	0,	0,	0,	
651375,	2372,	0,	0,	0,	0,	
652377,	2453,	0,	0,	0,	0,	
653378,	2958,	0,	0,	0,	0,	
654379,	2405,	0,	0,	0,	0,	
655380,	2713,	0,	0,	0,	0,	
656380,	2436,	0,	0,	0,	0,	
657380,	2708,	0,	0,	0,	0,	
658381,	2429,	0,	0,	0,	0,	
659382,	2113,	0,	0,	0,	0,	
660384,	2349,	0,	0,	0,	0,	
