Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet
115837,	2541,	0,	1066,	1194,	47,	
116847,	2143,	0,	861,	1159,	55,	
117867,	2263,	0,	1045,	965,	27,	
118884,	1880,	0,	1015,	840,	46,	
119885,	2112,	0,	986,	949,	49,	
120886,	1766,	0,	1004,	792,	31,	
121887,	1849,	0,	1023,	728,	22,	
122887,	2051,	0,	1072,	928,	31,	
123887,	2069,	0,	1083,	942,	39,	
124888,	1664,	0,	919,	853,	35,	
125904,	2423,	0,	1115,	1297,	65,	
126904,	2176,	0,	1117,	1084,	52,	
127936,	2347,	0,	1111,	1145,	57,	
128937,	2020,	0,	1017,	1018,	37,	
129937,	1868,	0,	1033,	771,	22,	
130938,	1860,	0,	959,	809,	30,	
131939,	1920,	0,	989,	902,	29,	
132939,	1885,	0,	1032,	798,	30,	
133939,	2020,	0,	1059,	1053,	41,	
134939,	1904,	0,	1030,	1031,	76,	
135940,	1810,	0,	1011,	792,	42,	
136941,	2379,	0,	1145,	995,	63,	
137942,	2478,	0,	1138,	1325,	80,	
138942,	2051,	0,	1061,	1085,	61,	
139944,	2258,	0,	1093,	1000,	40,	
140944,	2539,	0,	1182,	1180,	30,	
141945,	2921,	0,	1294,	1554,	78,	
142945,	2511,	0,	1150,	1292,	66,	
143946,	2010,	0,	1104,	919,	29,	
144962,	2119,	0,	1110,	1016,	26,	
145962,	1945,	0,	1057,	858,	26,	
146962,	1996,	0,	1038,	951,	62,	
147963,	2438,	0,	1104,	1082,	49,	
148964,	2386,	0,	1106,	991,	46,	
149964,	2195,	0,	1096,	840,	25,	
150985,	2090,	0,	1100,	789,	30,	
152002,	1938,	0,	1054,	849,	29,	
153003,	2378,	0,	1114,	1090,	61,	
154004,	2406,	0,	1167,	1187,	51,	
155005,	1893,	0,	993,	789,	28,	
156005,	2183,	0,	1116,	968,	34,	
157006,	2252,	0,	1141,	1230,	44,	
158006,	2594,	0,	1149,	1245,	62,	
159007,	2166,	0,	1081,	1192,	67,	
160008,	2056,	0,	1074,	1189,	41,	
161008,	2144,	0,	1107,	1134,	68,	
162008,	2175,	0,	1113,	984,	31,	
163009,	2484,	0,	1167,	1211,	45,	
164010,	2033,	0,	899,	1037,	39,	
165011,	1995,	0,	918,	939,	29,	
166011,	2041,	0,	1085,	872,	37,	
167012,	2034,	0,	1101,	945,	37,	
168012,	2474,	0,	1126,	1079,	65,	
169018,	2878,	0,	1284,	1413,	103,	
170030,	2337,	0,	1251,	1256,	66,	
171045,	2047,	0,	1137,	987,	15,	
172046,	2380,	0,	1168,	1117,	61,	
173046,	1836,	0,	1046,	669,	30,	
174046,	1975,	0,	992,	919,	43,	
175050,	2125,	0,	1068,	987,	63,	
176063,	2278,	0,	1055,	1051,	53,	
177064,	2134,	0,	1131,	979,	43,	
178079,	2121,	0,	1087,	970,	51,	
179080,	2049,	0,	1045,	1016,	31,	
180081,	1915,	0,	1083,	866,	35,	
181100,	1725,	0,	990,	842,	36,	
182119,	1831,	0,	1013,	775,	31,	
183119,	1917,	0,	1067,	885,	37,	
184120,	2109,	0,	1055,	998,	46,	
185121,	2492,	0,	1178,	1090,	49,	
186122,	2340,	0,	1121,	912,	22,	
187122,	1908,	0,	1096,	963,	30,	
188137,	2103,	0,	1098,	736,	21,	
189138,	2600,	0,	1246,	1166,	39,	
190139,	2747,	0,	1210,	1358,	67,	
191154,	2055,	0,	1134,	963,	41,	
192169,	2236,	0,	1163,	1071,	70,	
193176,	2620,	0,	1234,	1214,	76,	
194190,	2506,	0,	1228,	1300,	70,	
195204,	2226,	0,	1091,	1128,	69,	
196220,	2281,	0,	1157,	1130,	63,	
197221,	2161,	0,	1067,	1011,	49,	
198236,	1916,	0,	1003,	856,	41,	
199236,	2083,	0,	1073,	1014,	62,	
200257,	1774,	0,	1011,	810,	44,	
201274,	2177,	0,	1176,	989,	33,	
202276,	2453,	0,	1191,	1145,	49,	
203291,	2204,	0,	1193,	1049,	47,	
204291,	2315,	0,	1214,	1081,	57,	
205292,	2100,	0,	1030,	1101,	47,	
206292,	2110,	0,	1121,	967,	55,	
207293,	2285,	0,	1126,	1055,	39,	
208309,	2078,	0,	1130,	999,	36,	
209310,	1981,	0,	1063,	1015,	39,	
210311,	2125,	0,	1133,	1007,	51,	
211311,	2804,	0,	1271,	1513,	66,	
212326,	2367,	0,	1166,	1301,	88,	
213327,	1929,	0,	1074,	937,	49,	
214327,	1647,	0,	1050,	741,	29,	
215328,	1884,	0,	1034,	780,	36,	
216329,	2518,	0,	1210,	1174,	49,	
217330,	2120,	0,	1155,	967,	24,	
218330,	2029,	0,	1075,	803,	23,	
219331,	2231,	0,	1144,	832,	33,	
220332,	1706,	0,	996,	747,	33,	
221332,	1889,	0,	1036,	758,	36,	
222336,	1806,	0,	1064,	771,	27,	
223348,	2157,	0,	1119,	996,	33,	
224349,	1847,	0,	972,	883,	42,	
225354,	2046,	0,	1080,	909,	49,	
226371,	2533,	0,	1235,	1093,	68,	
227389,	2080,	0,	1075,	941,	57,	
228390,	2087,	0,	1094,	1036,	54,	
229391,	2180,	0,	1022,	1122,	58,	
230395,	2902,	0,	1247,	1342,	68,	
231408,	2526,	0,	1229,	1106,	49,	
232409,	2347,	0,	1116,	1136,	70,	
233424,	2076,	0,	1065,	879,	59,	
234425,	2526,	0,	1176,	1032,	43,	
235426,	1825,	0,	1016,	629,	38,	
236426,	1858,	0,	993,	941,	42,	
237427,	2103,	0,	1106,	1023,	81,	
238427,	1620,	0,	935,	797,	44,	
239431,	1742,	0,	1013,	691,	24,	
240445,	2016,	0,	1086,	910,	36,	
241446,	2207,	0,	1162,	1010,	30,	
242464,	1730,	0,	1006,	959,	21,	
243465,	2014,	0,	1063,	854,	39,	
244482,	2431,	0,	1048,	1077,	44,	
245487,	1945,	0,	996,	950,	42,	
246492,	1966,	0,	1030,	1066,	50,	
247494,	2013,	0,	1060,	975,	58,	
248501,	2070,	0,	1112,	847,	29,	
249506,	1969,	0,	1070,	917,	37,	
250509,	1928,	0,	1035,	1031,	53,	
251514,	2172,	0,	1091,	1133,	43,	
252523,	2415,	0,	1222,	1194,	32,	
253524,	2207,	0,	1173,	1098,	30,	
254524,	2521,	0,	1209,	1075,	22,	
255544,	2166,	0,	1122,	1000,	35,	
256546,	2090,	0,	1146,	1067,	59,	
257552,	2506,	0,	1129,	1133,	55,	
258560,	2276,	0,	1181,	1100,	62,	
259580,	2561,	0,	1190,	1298,	55,	
260586,	1702,	0,	943,	872,	32,	
261608,	1652,	0,	979,	836,	41,	
262612,	1931,	0,	957,	939,	43,	
263625,	2105,	0,	1081,	1073,	45,	
264626,	2523,	0,	1188,	1338,	50,	
265627,	2141,	0,	1116,	943,	33,	
266627,	2081,	0,	1024,	949,	45,	
267631,	1997,	0,	1056,	902,	30,	
268644,	2252,	0,	1034,	1150,	49,	
269644,	2503,	0,	1176,	1481,	104,	
270644,	2443,	0,	1181,	1384,	93,	
271645,	2001,	0,	976,	1020,	43,	
272645,	2155,	0,	1074,	1144,	61,	
273645,	2250,	0,	1126,	1261,	63,	
274646,	2154,	0,	1070,	1062,	47,	
275646,	2084,	0,	1032,	911,	30,	
276647,	2194,	0,	1091,	1125,	60,	
277648,	2100,	0,	1090,	966,	47,	
278648,	2412,	0,	1110,	1263,	34,	
279648,	2114,	0,	1046,	1135,	23,	
280649,	1870,	0,	988,	843,	16,	
281650,	1937,	0,	1024,	856,	20,	
282650,	2220,	0,	1024,	1015,	46,	
283665,	2413,	0,	1124,	981,	28,	
284680,	2616,	0,	1211,	1151,	60,	
285695,	3046,	0,	1233,	1647,	70,	
286700,	2297,	0,	1017,	1193,	51,	
287720,	2194,	0,	1095,	1033,	36,	
288735,	2170,	0,	1136,	1085,	59,	
289735,	2302,	0,	1092,	1144,	44,	
290735,	2247,	0,	1054,	1123,	42,	
291736,	2204,	0,	1038,	1062,	49,	
292737,	2884,	0,	1219,	1467,	46,	
293737,	2360,	0,	1090,	1002,	31,	
294737,	2136,	0,	1031,	980,	40,	
295739,	2220,	0,	1076,	862,	35,	
296739,	2348,	0,	1072,	1061,	59,	
297740,	2233,	0,	1078,	972,	53,	
298740,	2046,	0,	1072,	989,	51,	
299741,	2248,	0,	1008,	1273,	78,	
300756,	2112,	0,	1118,	999,	72,	
301756,	2065,	0,	1078,	979,	47,	
302757,	2038,	0,	1087,	863,	44,	
303757,	2272,	0,	1086,	1104,	53,	
304757,	2371,	0,	1148,	1131,	46,	
305758,	2289,	0,	1150,	1088,	26,	
306758,	1952,	0,	1081,	941,	48,	
307759,	1688,	0,	968,	804,	31,	
308759,	1734,	0,	1056,	848,	31,	
309760,	2147,	0,	1059,	1094,	45,	
310761,	2249,	0,	1149,	1234,	64,	
311777,	2428,	0,	1135,	1331,	63,	
312777,	2194,	0,	1162,	1111,	55,	
313793,	2265,	0,	1117,	1324,	83,	
314794,	2347,	0,	1052,	1171,	76,	
315794,	1860,	0,	1034,	776,	37,	
316814,	2234,	0,	1079,	1075,	58,	
317832,	2263,	0,	1107,	1170,	68,	
318833,	2183,	0,	1105,	872,	34,	
319834,	2134,	0,	1112,	975,	25,	
320835,	2410,	0,	1177,	1117,	24,	
321835,	2634,	0,	1175,	1091,	26,	
322836,	2684,	0,	1195,	1174,	35,	
323837,	2082,	0,	1072,	842,	39,	
324838,	2539,	0,	1127,	1217,	75,	
325838,	2168,	0,	991,	1191,	80,	
326838,	2224,	0,	1182,	1028,	52,	
327839,	1845,	0,	1021,	881,	48,	
328839,	2101,	0,	1034,	925,	56,	
329839,	1800,	0,	1000,	682,	29,	
330840,	2712,	0,	1249,	1364,	75,	
331840,	2009,	0,	1075,	895,	20,	
332841,	1963,	0,	958,	807,	26,	
333841,	2025,	0,	955,	905,	41,	
334841,	2167,	0,	992,	865,	33,	
335842,	2173,	0,	1050,	970,	40,	
336857,	2131,	0,	1079,	1004,	33,	
337873,	2668,	0,	1131,	1243,	67,	
338873,	2156,	0,	1076,	904,	44,	
339873,	1828,	0,	975,	925,	45,	
340874,	1917,	0,	1051,	948,	22,	
341875,	2139,	0,	1098,	1127,	39,	
342890,	2341,	0,	1157,	1097,	26,	
343891,	1925,	0,	1060,	823,	19,	
344892,	1733,	0,	970,	810,	24,	
345907,	1855,	0,	1046,	901,	24,	
346907,	2075,	0,	1090,	980,	39,	
347908,	2580,	0,	1269,	1184,	48,	
348909,	2026,	0,	1064,	801,	45,	
349910,	2137,	0,	1082,	1019,	62,	
350910,	1724,	0,	1055,	713,	40,	
351910,	1777,	0,	911,	797,	40,	
352911,	1876,	0,	1015,	906,	43,	
353912,	1858,	0,	1054,	871,	37,	
354912,	2072,	0,	1090,	1094,	51,	
355913,	2221,	0,	1116,	1190,	77,	
356917,	1979,	0,	1044,	998,	67,	
357931,	2176,	0,	1152,	1052,	57,	
358932,	1984,	0,	1051,	974,	42,	
359932,	1911,	0,	1063,	777,	26,	
360933,	1861,	0,	1064,	843,	27,	
361935,	2278,	0,	1200,	995,	40,	
362935,	1952,	0,	1067,	1047,	33,	
363936,	1697,	0,	1020,	914,	24,	
364936,	1926,	0,	1053,	969,	24,	
365937,	2389,	0,	1116,	1056,	25,	
366937,	2588,	0,	1195,	1196,	42,	
367937,	2484,	0,	1178,	1207,	45,	
368938,	2511,	0,	1095,	1360,	65,	
369939,	2288,	0,	1066,	1186,	49,	
370940,	1875,	0,	1037,	827,	44,	
371940,	2130,	0,	1052,	1100,	81,	
372941,	1734,	0,	992,	737,	51,	
373942,	1829,	0,	914,	774,	34,	
374943,	2392,	0,	1156,	1070,	56,	
375943,	2251,	0,	1120,	1136,	53,	
376944,	2150,	0,	987,	988,	52,	
377944,	2352,	0,	1138,	1259,	51,	
378945,	2796,	0,	1251,	1364,	48,	
379946,	2017,	0,	1075,	929,	18,	
380946,	1874,	0,	1023,	817,	19,	
381946,	2189,	0,	1166,	981,	40,	
382947,	1784,	0,	1004,	884,	38,	
383948,	2147,	0,	1133,	1032,	25,	
384949,	2141,	0,	1109,	1021,	35,	
385949,	2292,	0,	1075,	888,	30,	
386949,	2132,	0,	1053,	948,	65,	
387950,	2155,	0,	1120,	1089,	66,	
388952,	2044,	0,	1010,	935,	59,	
389967,	1807,	0,	1051,	861,	41,	
390968,	1735,	0,	1051,	690,	22,	
391968,	2267,	0,	1115,	976,	26,	
392969,	2289,	0,	1065,	864,	41,	
393969,	2516,	0,	1178,	1093,	50,	
394970,	1910,	0,	1069,	842,	38,	
395971,	1851,	0,	1033,	783,	25,	
396971,	1988,	0,	1086,	948,	46,	
397971,	2621,	0,	1242,	1496,	104,	
398972,	2325,	0,	1176,	1259,	72,	
399972,	2413,	0,	1188,	1281,	82,	
400974,	1909,	0,	1130,	941,	68,	
401974,	1715,	0,	981,	834,	44,	
402975,	2103,	0,	1123,	974,	72,	
403975,	1986,	0,	1027,	964,	63,	
404976,	1559,	0,	980,	711,	29,	
405977,	1745,	0,	1000,	947,	49,	
406978,	2174,	0,	1029,	938,	51,	
407979,	2564,	0,	1173,	1234,	68,	
408979,	2565,	0,	1124,	1225,	63,	
409979,	2339,	0,	1102,	1042,	75,	
410979,	2024,	0,	1070,	876,	41,	
411980,	2249,	0,	1098,	932,	49,	
412980,	2033,	0,	1019,	818,	32,	
413981,	2143,	0,	1055,	953,	41,	
414982,	2131,	0,	1110,	1004,	40,	
415982,	1943,	0,	1058,	869,	39,	
416983,	2104,	0,	1099,	943,	55,	
417984,	2415,	0,	1149,	1063,	43,	
418985,	2810,	0,	1150,	1328,	47,	
419986,	2685,	0,	1239,	1283,	49,	
420986,	2025,	0,	1034,	943,	60,	
421986,	2361,	0,	1095,	1148,	59,	
422987,	2262,	0,	1099,	1099,	59,	
423988,	2382,	0,	1144,	1264,	70,	
424989,	2266,	0,	1113,	1201,	36,	
425989,	2170,	0,	1061,	982,	33,	
426989,	2125,	0,	1056,	1034,	55,	
427990,	1998,	0,	1066,	924,	36,	
428990,	1948,	0,	1032,	887,	52,	
429991,	2181,	0,	1021,	1104,	65,	
430991,	2251,	0,	1085,	1079,	40,	
431992,	2223,	0,	1048,	1010,	34,	
432992,	2108,	0,	1054,	935,	41,	
434010,	1929,	0,	1042,	841,	53,	
435031,	1981,	0,	969,	730,	42,	
436032,	1733,	0,	976,	891,	66,	
437047,	1954,	0,	1058,	878,	56,	
438047,	2013,	0,	1063,	1036,	52,	
439048,	2279,	0,	1122,	1106,	70,	
440048,	2233,	0,	1169,	1042,	50,	
441049,	1952,	0,	1048,	882,	28,	
442049,	1572,	0,	896,	651,	18,	
443049,	1716,	0,	905,	781,	29,	
444050,	2159,	0,	1075,	1010,	29,	
445050,	1958,	0,	961,	949,	45,	
446051,	1542,	0,	935,	703,	22,	
447052,	1915,	0,	1013,	1008,	34,	
448053,	1770,	0,	991,	754,	27,	
449068,	2299,	0,	1069,	1139,	28,	
450068,	2013,	0,	1015,	948,	26,	
451070,	1945,	0,	999,	633,	27,	
452070,	2145,	0,	981,	1279,	58,	
453071,	2112,	0,	1091,	864,	28,	
454071,	2382,	0,	1075,	1026,	35,	
455082,	2636,	0,	1174,	1111,	46,	
456088,	2301,	0,	1123,	1037,	33,	
457089,	2960,	0,	1288,	1455,	60,	
458104,	2526,	0,	1205,	1329,	77,	
459104,	2252,	0,	1128,	1050,	48,	
460104,	2548,	0,	1110,	1045,	29,	
461105,	2097,	0,	1134,	931,	38,	
462106,	2138,	0,	1024,	951,	49,	
463106,	2003,	0,	1074,	854,	47,	
464117,	2049,	0,	1060,	929,	46,	
465126,	1943,	0,	1025,	967,	44,	
466145,	2117,	0,	1103,	986,	54,	
467146,	1833,	0,	1012,	784,	44,	
468148,	2413,	0,	1192,	1143,	74,	
469150,	2939,	0,	1270,	1382,	71,	
470165,	2978,	0,	1195,	1414,	65,	
471180,	2620,	0,	1160,	1260,	49,	
472181,	2198,	0,	1042,	1035,	56,	
473198,	2518,	0,	1246,	1262,	83,	
474198,	2320,	0,	1142,	1093,	53,	
475198,	2325,	0,	986,	1045,	61,	
476214,	2205,	0,	1198,	981,	36,	
477214,	2263,	0,	1143,	1019,	54,	
478216,	2447,	0,	1183,	1021,	58,	
479233,	2311,	0,	1072,	1163,	50,	
480252,	2682,	0,	1236,	1283,	38,	
481268,	2344,	0,	1151,	1033,	38,	
482268,	2296,	0,	1169,	1007,	48,	
483268,	3133,	0,	1287,	1449,	65,	
484268,	2931,	0,	1229,	1255,	56,	
485269,	3228,	0,	1309,	1535,	89,	
486269,	2861,	0,	1232,	1464,	86,	
487270,	2802,	0,	1276,	1221,	64,	
488270,	2546,	0,	1208,	1061,	46,	
489286,	2164,	0,	1081,	1248,	47,	
490286,	1948,	0,	1028,	959,	23,	
491288,	2443,	0,	1167,	1187,	49,	
492303,	2304,	0,	1149,	1134,	47,	
493304,	1875,	0,	940,	857,	47,	
494319,	2119,	0,	1144,	887,	54,	
495319,	2504,	0,	1114,	1150,	65,	
496321,	2384,	0,	1166,	1076,	50,	
497321,	2024,	0,	1078,	993,	60,	
498323,	2071,	0,	1054,	933,	41,	
499323,	2552,	0,	1143,	1311,	47,	
