Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
402219,	18110,	0,	19830,	0,	20496,	69,	
404220,	18775,	0,	20546,	0,	21201,	69,	
406267,	15775,	0,	17284,	0,	17855,	69,	
408268,	16920,	0,	18518,	0,	19157,	69,	
410268,	19947,	0,	21832,	0,	22585,	69,	
412269,	19807,	0,	21703,	0,	22408,	69,	
414270,	17225,	0,	18853,	0,	19511,	69,	
416277,	17668,	0,	19354,	0,	19957,	69,	
418291,	18252,	0,	19988,	0,	20635,	69,	
420304,	16271,	0,	17811,	0,	18439,	69,	
422322,	17216,	0,	18827,	0,	19469,	69,	
424324,	17501,	0,	19189,	0,	19851,	69,	
426334,	16885,	0,	18467,	0,	19055,	69,	
428335,	18518,	0,	20262,	0,	20958,	69,	
430338,	18599,	0,	20380,	0,	21060,	69,	
432343,	18549,	0,	20308,	0,	20974,	69,	
434347,	18119,	0,	19813,	0,	20496,	69,	
436347,	19186,	0,	20995,	0,	21692,	69,	
438348,	18594,	0,	20365,	0,	21037,	69,	
440348,	19791,	0,	21667,	0,	22423,	69,	
442350,	19398,	0,	21245,	0,	21981,	69,	
444352,	16773,	0,	18377,	0,	19017,	69,	
446353,	19848,	0,	21735,	0,	22470,	69,	
448353,	20484,	0,	22419,	0,	23181,	69,	
450354,	19196,	0,	21015,	0,	21703,	69,	
452354,	18804,	0,	20594,	0,	21249,	69,	
454355,	19502,	0,	21354,	0,	22078,	69,	
456356,	19259,	0,	21072,	0,	21783,	69,	
458357,	20152,	0,	22054,	0,	22810,	69,	
460358,	18451,	0,	20219,	0,	20896,	69,	
462359,	19321,	0,	21155,	0,	21864,	69,	
464360,	18242,	0,	19978,	0,	20648,	69,	
466372,	18019,	0,	19737,	0,	20416,	69,	
468376,	18799,	0,	20581,	0,	21234,	69,	
470384,	18544,	0,	20284,	0,	20993,	69,	
472384,	18834,	0,	20631,	0,	21324,	69,	
474389,	19940,	0,	21820,	0,	22570,	69,	
476391,	20063,	0,	21942,	0,	22675,	69,	
478400,	20331,	0,	22259,	0,	23010,	69,	
480401,	20239,	0,	22149,	0,	22930,	69,	
482401,	19652,	0,	21532,	0,	22207,	69,	
484401,	20597,	0,	22552,	0,	23305,	69,	
486404,	20426,	0,	22370,	0,	23119,	69,	
488405,	19124,	0,	20939,	0,	21645,	69,	
490405,	19707,	0,	21577,	0,	22272,	69,	
492405,	19907,	0,	21782,	0,	22487,	69,	
494416,	19989,	0,	21919,	0,	22646,	69,	
496430,	19452,	0,	21278,	0,	22026,	69,	
498435,	19214,	0,	20990,	0,	21684,	69,	
500437,	19038,	0,	20818,	0,	21552,	69,	
502438,	19952,	0,	21865,	0,	22563,	69,	
504439,	19456,	0,	21295,	0,	22059,	69,	
506441,	20253,	0,	22177,	0,	22923,	69,	
508441,	20614,	0,	22567,	0,	23331,	69,	
510442,	20205,	0,	22120,	0,	22874,	69,	
512444,	17465,	0,	19098,	0,	19816,	69,	
514444,	19849,	0,	21736,	0,	22431,	69,	
516445,	19696,	0,	21582,	0,	22312,	69,	
518446,	19745,	0,	21628,	0,	22334,	69,	
520447,	19782,	0,	21666,	0,	22407,	69,	
522448,	19244,	0,	21046,	0,	21717,	69,	
524449,	19467,	0,	21352,	0,	22033,	69,	
526454,	19769,	0,	21633,	0,	22401,	69,	
528454,	19489,	0,	21334,	0,	22021,	69,	
530455,	20163,	0,	22054,	0,	22874,	69,	
532455,	20396,	0,	22329,	0,	23078,	69,	
534456,	19228,	0,	21052,	0,	21754,	69,	
536457,	19515,	0,	21367,	0,	22096,	69,	
538458,	19599,	0,	21474,	0,	22192,	69,	
540473,	19967,	0,	21856,	0,	22562,	69,	
542477,	18442,	0,	20185,	0,	20929,	69,	
544489,	18529,	0,	20270,	0,	20979,	69,	
546489,	18413,	0,	20170,	0,	20798,	69,	
548502,	18864,	0,	20654,	0,	21340,	69,	
550506,	19069,	0,	20885,	0,	21601,	69,	
552510,	18498,	0,	20234,	0,	20894,	69,	
554512,	18805,	0,	20604,	0,	21294,	69,	
556520,	17962,	0,	19702,	0,	20324,	69,	
558524,	18636,	0,	20395,	0,	21097,	69,	
560528,	18493,	0,	20278,	0,	20970,	69,	
562533,	18483,	0,	20217,	0,	20929,	69,	
564538,	18417,	0,	20186,	0,	20862,	69,	
566541,	19165,	0,	20960,	0,	21709,	69,	
568542,	18039,	0,	19760,	0,	20388,	69,	
570548,	17948,	0,	19681,	0,	20315,	69,	
572550,	18845,	0,	20619,	0,	21317,	69,	
574555,	18596,	0,	20397,	0,	21034,	69,	
576557,	18602,	0,	20367,	0,	21096,	69,	
578564,	18481,	0,	20246,	0,	20870,	69,	
580568,	18096,	0,	19848,	0,	20518,	69,	
582574,	18410,	0,	20125,	0,	20793,	69,	
584579,	19052,	0,	20860,	0,	21595,	69,	
586580,	18415,	0,	20104,	0,	20776,	69,	
588586,	18495,	0,	20264,	0,	21023,	69,	
590591,	19148,	0,	20954,	0,	21628,	69,	
592599,	18689,	0,	20491,	0,	21164,	69,	
594603,	18876,	0,	20652,	0,	21407,	69,	
596608,	19129,	0,	20965,	0,	21611,	69,	
598613,	18971,	0,	20762,	0,	21479,	69,	
600618,	18798,	0,	20595,	0,	21268,	69,	
602622,	18825,	0,	20605,	0,	21270,	69,	
604625,	18949,	0,	20728,	0,	21451,	69,	
606627,	18616,	0,	20401,	0,	21082,	69,	
608631,	18844,	0,	20605,	0,	21304,	69,	
610632,	18748,	0,	20530,	0,	21219,	69,	
612637,	18794,	0,	20555,	0,	21317,	69,	
614643,	18730,	0,	20496,	0,	21214,	69,	
616644,	18858,	0,	20648,	0,	21335,	69,	
618648,	18636,	0,	20393,	0,	21076,	69,	
620652,	18572,	0,	20335,	0,	21000,	69,	
622658,	18569,	0,	20340,	0,	21014,	69,	
624663,	18880,	0,	20667,	0,	21364,	69,	
626667,	18673,	0,	20455,	0,	21153,	69,	
628670,	18203,	0,	19976,	0,	20612,	69,	
630672,	18834,	0,	20580,	0,	21311,	69,	
632675,	18832,	0,	20657,	0,	21374,	69,	
634685,	18854,	0,	20624,	0,	21333,	69,	
636686,	18649,	0,	20429,	0,	21082,	69,	
638690,	19016,	0,	20817,	0,	21536,	69,	
640695,	18809,	0,	20571,	0,	21281,	69,	
642697,	18983,	0,	20774,	0,	21497,	69,	
644706,	19166,	0,	20993,	0,	21715,	69,	
646713,	17792,	0,	19442,	0,	20134,	69,	
648715,	19168,	0,	20968,	0,	21736,	69,	
650718,	18924,	0,	20718,	0,	21421,	69,	
652718,	18928,	0,	20723,	0,	21485,	69,	
654724,	18166,	0,	19866,	0,	20584,	69,	
656738,	17871,	0,	19564,	0,	20246,	69,	
658742,	18841,	0,	20633,	0,	21275,	69,	
660744,	19073,	0,	20880,	0,	21575,	69,	
662747,	18521,	0,	20239,	0,	20939,	69,	
664748,	18744,	0,	20528,	0,	21199,	69,	
666754,	18602,	0,	20390,	0,	21061,	69,	
668758,	19158,	0,	20963,	0,	21689,	69,	
670763,	18689,	0,	20470,	0,	21184,	69,	
672767,	18967,	0,	20750,	0,	21423,	69,	
674773,	18762,	0,	20528,	0,	21200,	69,	
676777,	18179,	0,	19891,	0,	20551,	69,	
678779,	18890,	0,	20686,	0,	21395,	69,	
680785,	19202,	0,	21027,	0,	21746,	69,	
682799,	18773,	0,	20549,	0,	21228,	69,	
684803,	18941,	0,	20769,	0,	21444,	69,	
686810,	18704,	0,	20443,	0,	21112,	69,	
688815,	18692,	0,	20475,	0,	21118,	69,	
690828,	18764,	0,	20548,	0,	21270,	69,	
692835,	19007,	0,	20820,	0,	21507,	69,	
694837,	18651,	0,	20411,	0,	21134,	69,	
696840,	18709,	0,	20464,	0,	21195,	69,	
698844,	19248,	0,	21073,	0,	21754,	69,	
