Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
37306,	1192950,	0,	13476,	15660,	4270,	40,	
38322,	1216566,	0,	13092,	15109,	4113,	40,	
39363,	1240230,	0,	13512,	15098,	4186,	40,	
40378,	1257795,	0,	11165,	11162,	3201,	40,	
41418,	1280685,	0,	12975,	14532,	4133,	40,	
42485,	1301541,	0,	11732,	13410,	3691,	40,	
43500,	1324593,	0,	13033,	14844,	4144,	40,	
44513,	1346401,	0,	12261,	13761,	3968,	40,	
45538,	1367789,	0,	12183,	13673,	3847,	40,	
46568,	1390232,	0,	12612,	14335,	3981,	40,	
47604,	1410558,	0,	11398,	12853,	3583,	40,	
48679,	1434266,	0,	13326,	15442,	4170,	40,	
49702,	1458105,	0,	13080,	14712,	4129,	40,	
50718,	1477637,	0,	11839,	12515,	3482,	40,	
51734,	1505136,	0,	14327,	17814,	4871,	40,	
52754,	1527162,	0,	12411,	14585,	3983,	40,	
53800,	1550101,	0,	12806,	14685,	4166,	40,	
54882,	1573270,	0,	13078,	14871,	4020,	40,	
55905,	1596253,	0,	12872,	14614,	4055,	40,	
56945,	1619056,	0,	12890,	14685,	4105,	40,	
57971,	1643084,	0,	13913,	15447,	4265,	40,	
59001,	1665176,	0,	12610,	14244,	3914,	40,	
60088,	1687391,	0,	13047,	14115,	3967,	40,	
61102,	1709077,	0,	12325,	13730,	3817,	40,	
62122,	1731684,	0,	12814,	14538,	3953,	40,	
63133,	1754781,	0,	12943,	14572,	4116,	40,	
64161,	1776744,	0,	12464,	14015,	3969,	40,	
65182,	1800632,	0,	13145,	14951,	4286,	40,	
66200,	1824328,	0,	13148,	14792,	4138,	40,	
67274,	1848065,	0,	13299,	15212,	4182,	40,	
68307,	1872851,	0,	13539,	16043,	4464,	40,	
69444,	1910060,	0,	18584,	23225,	6517,	40,	
70453,	1938497,	0,	16091,	17126,	5072,	40,	
71469,	1967469,	0,	15970,	18465,	5027,	40,	
72499,	1990307,	0,	13137,	14552,	4094,	40,	
73536,	2014068,	0,	13536,	15346,	4206,	40,	
74550,	2036251,	0,	12581,	14285,	3952,	40,	
75564,	2058256,	0,	12512,	13885,	3891,	40,	
76601,	2079678,	0,	12177,	13849,	3875,	40,	
77676,	2104295,	0,	13730,	15608,	4294,	40,	
78701,	2127459,	0,	12953,	14722,	4030,	40,	
79737,	2151893,	0,	13613,	16209,	4404,	40,	
80763,	2171331,	0,	11341,	12486,	3500,	40,	
81800,	2193568,	0,	12765,	14503,	4005,	40,	
82890,	2217615,	0,	13562,	15482,	4248,	40,	
83908,	2239680,	0,	12572,	14179,	3972,	40,	
84945,	2262436,	0,	12867,	14792,	4111,	40,	
85986,	2285178,	0,	12857,	14791,	4086,	40,	
87083,	2309058,	0,	13563,	15360,	4267,	40,	
88110,	2332330,	0,	12872,	14703,	4141,	40,	
89135,	2354837,	0,	12699,	14298,	4068,	40,	
90207,	2374465,	0,	12106,	12338,	3627,	40,	
91275,	2401052,	0,	14963,	16809,	4723,	40,	
92301,	2424063,	0,	13028,	14930,	4137,	40,	
93333,	2447965,	0,	13416,	15790,	4246,	40,	
94367,	2470621,	0,	12807,	14521,	4013,	40,	
95399,	2493903,	0,	12945,	14529,	4096,	40,	
96476,	2518060,	0,	13641,	15314,	4250,	40,	
97500,	2546174,	0,	15717,	17871,	5235,	40,	
98530,	2568718,	0,	12802,	14726,	4148,	40,	
99569,	2591130,	0,	12725,	14814,	4051,	40,	
Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
2438,	17483,	3159,	0,	4457,	0,	0,	
3461,	72449,	9910,	0,	13755,	0,	0,	
4522,	139759,	12130,	0,	16596,	0,	0,	
5644,	207933,	12276,	0,	17611,	0,	0,	
6664,	277582,	12566,	0,	17586,	0,	0,	
7707,	358566,	14741,	0,	20355,	0,	0,	
8722,	423422,	11703,	0,	16592,	0,	0,	
9827,	491509,	12270,	0,	17665,	0,	0,	
10861,	514833,	1699,	8023,	11232,	2471,	40,	
11919,	540182,	0,	15039,	16197,	4728,	40,	
13031,	563591,	0,	13621,	15902,	4295,	40,	
14047,	586669,	0,	12965,	15961,	4225,	40,	
15087,	608296,	0,	12587,	14338,	3965,	40,	
16117,	630168,	0,	12645,	14145,	4072,	40,	
17194,	652864,	0,	13286,	14861,	4178,	40,	
18225,	674168,	0,	12473,	14154,	3897,	40,	
19252,	695794,	0,	12509,	14800,	3970,	40,	
20293,	712898,	0,	10856,	11660,	3217,	40,	
21341,	734918,	0,	13232,	14908,	4222,	40,	
22401,	755588,	0,	12186,	14059,	3780,	40,	
23453,	777586,	0,	12814,	14967,	4100,	40,	
24483,	798345,	0,	12290,	14044,	3908,	40,	
25534,	820337,	0,	12794,	14214,	4011,	40,	
26599,	842606,	0,	13012,	14729,	4061,	40,	
27888,	877006,	0,	19340,	23755,	6599,	40,	
29058,	916627,	0,	21482,	26602,	7428,	40,	
30222,	951416,	0,	20215,	23612,	6596,	40,	
31262,	972816,	0,	12810,	14125,	4013,	40,	
32289,	994249,	0,	12813,	14376,	3915,	40,	
33312,	1015841,	0,	12724,	14353,	3971,	40,	
34393,	1039085,	0,	13598,	15495,	4338,	40,	
35427,	1060661,	0,	12655,	14204,	3928,	40,	
36448,	1083018,	0,	12788,	14870,	4234,	40,	
37476,	1106561,	0,	13452,	15864,	4462,	40,	
38503,	1128834,	0,	12900,	15001,	4058,	40,	
39514,	1149782,	0,	12349,	14031,	3812,	40,	
40602,	1169370,	0,	12238,	12689,	3598,	40,	
41629,	1189973,	0,	11991,	13330,	3683,	40,	
42655,	1209470,	0,	11489,	12990,	3558,	40,	
43693,	1231924,	0,	13163,	14925,	4102,	40,	
44720,	1253431,	0,	12406,	13724,	3943,	40,	
45797,	1276285,	0,	13131,	15134,	4393,	40,	
46875,	1296907,	0,	12068,	13756,	3765,	40,	
47892,	1317464,	0,	11915,	13970,	3776,	40,	
48916,	1338764,	0,	12404,	13857,	3822,	40,	
50000,	1360627,	0,	12874,	14769,	3970,	40,	
51016,	1378170,	0,	11857,	11580,	3372,	40,	
52052,	1400623,	0,	13084,	14458,	4018,	40,	
53084,	1423627,	0,	13118,	14270,	4081,	40,	
54121,	1445166,	0,	12751,	14108,	4000,	40,	
55191,	1469385,	0,	14135,	16294,	4424,	40,	
56222,	1492277,	0,	13492,	15336,	4277,	40,	
57250,	1513797,	0,	12583,	14376,	3892,	40,	
58281,	1535533,	0,	12749,	14563,	4036,	40,	
59314,	1556946,	0,	12557,	14533,	3993,	40,	
60328,	1574126,	0,	10999,	11225,	3241,	40,	
61387,	1597067,	0,	13532,	15137,	4261,	40,	
62417,	1619405,	0,	13209,	14885,	4100,	40,	
63454,	1641053,	0,	12745,	14282,	3996,	40,	
64489,	1662989,	0,	12945,	14550,	3996,	40,	
65502,	1686051,	0,	12993,	14748,	4143,	40,	
66593,	1709552,	0,	13748,	15646,	4361,	40,	
67621,	1732183,	0,	12800,	14357,	4084,	40,	
68875,	1765824,	0,	18194,	21267,	6121,	40,	
70175,	1803740,	0,	20660,	24409,	7041,	40,	
71188,	1830603,	0,	16271,	17708,	4961,	40,	
72228,	1852817,	0,	13186,	14628,	4004,	40,	
73250,	1875400,	0,	13265,	14998,	4119,	40,	
74280,	1897146,	0,	12771,	14398,	3974,	40,	
75316,	1918924,	0,	12835,	14322,	3989,	40,	
76398,	1940708,	0,	12884,	14420,	3992,	40,	
77420,	1962728,	0,	12954,	14527,	4008,	40,	
78458,	1984728,	0,	12932,	14694,	4073,	40,	
79472,	2007942,	0,	13175,	15437,	4359,	40,	
80511,	2026063,	0,	11408,	12040,	3411,	40,	
81594,	2048803,	0,	13541,	15088,	4245,	40,	
82627,	2071009,	0,	13015,	14835,	4029,	40,	
83652,	2092612,	0,	12622,	14361,	3957,	40,	
84681,	2114648,	0,	12843,	14517,	4086,	40,	
85707,	2136929,	0,	12868,	14543,	4033,	40,	
86799,	2159778,	0,	13399,	15153,	4322,	40,	
87824,	2181890,	0,	12736,	14568,	4007,	40,	
88844,	2203241,	0,	12631,	14185,	3992,	40,	
89855,	2225563,	0,	12855,	14108,	4108,	40,	
90880,	2244770,	0,	12654,	12417,	3695,	40,	
91905,	2266595,	0,	12787,	14335,	3977,	40,	
93003,	2292167,	0,	14508,	16764,	4637,	40,	
94024,	2314116,	0,	12836,	14664,	3982,	40,	
95052,	2335546,	0,	12631,	14356,	3968,	40,	
96088,	2357696,	0,	12696,	14278,	4019,	40,	
97103,	2380517,	0,	12954,	15231,	4226,	40,	
98112,	2402565,	0,	12858,	14745,	4047,	40,	
99200,	2426124,	0,	13640,	15683,	4306,	40,	
