Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet
195638,	960,	150,	0,	506,	0,	
196657,	741,	120,	0,	446,	0,	
197658,	907,	139,	0,	519,	0,	
198658,	529,	91,	0,	462,	0,	
199659,	718,	107,	0,	499,	0,	
200662,	264,	44,	1,	233,	0,	
201662,	1114,	31,	748,	359,	572,	
202663,	409,	48,	0,	361,	0,	
203663,	662,	108,	0,	455,	0,	
204663,	1033,	160,	0,	615,	0,	
205665,	771,	127,	0,	538,	0,	
206665,	910,	144,	0,	510,	0,	
207666,	802,	112,	0,	443,	0,	
208666,	885,	145,	0,	516,	0,	
209667,	729,	115,	0,	447,	0,	
210668,	853,	137,	0,	514,	0,	
211668,	1049,	156,	0,	525,	0,	
212668,	908,	143,	0,	602,	0,	
213669,	1057,	147,	0,	525,	0,	
214670,	898,	161,	0,	625,	0,	
215671,	1007,	156,	0,	558,	0,	
216671,	1240,	198,	0,	549,	0,	
217672,	786,	122,	0,	384,	0,	
218673,	587,	99,	0,	452,	0,	
219674,	586,	93,	0,	451,	0,	
220674,	689,	110,	0,	400,	0,	
221675,	630,	105,	0,	419,	0,	
222675,	504,	79,	0,	328,	0,	
223675,	883,	137,	0,	522,	0,	
224691,	502,	78,	0,	341,	0,	
225691,	665,	97,	0,	435,	0,	
226692,	814,	128,	0,	570,	0,	
227692,	662,	106,	0,	458,	0,	
228693,	770,	118,	0,	521,	0,	
229693,	831,	122,	0,	466,	0,	
230694,	997,	154,	0,	572,	0,	
231695,	792,	140,	0,	584,	0,	
232696,	462,	67,	0,	347,	0,	
233696,	551,	87,	0,	386,	0,	
234696,	801,	115,	0,	508,	0,	
235697,	978,	154,	0,	529,	0,	
236698,	866,	145,	0,	440,	0,	
237698,	558,	93,	0,	489,	0,	
238700,	379,	57,	0,	272,	0,	
239715,	509,	88,	0,	348,	0,	
240719,	970,	138,	0,	537,	0,	
241722,	1235,	186,	0,	590,	0,	
242733,	1126,	179,	0,	635,	0,	
243733,	1337,	213,	0,	646,	0,	
244748,	808,	119,	0,	473,	0,	
245761,	987,	158,	0,	597,	0,	
246770,	896,	141,	0,	500,	0,	
247785,	707,	104,	0,	430,	0,	
248786,	749,	125,	0,	465,	0,	
249786,	648,	100,	0,	491,	0,	
250787,	257,	38,	13,	198,	15,	
251802,	720,	103,	0,	504,	0,	
252803,	926,	146,	0,	511,	0,	
253818,	447,	80,	0,	346,	0,	
254819,	562,	85,	0,	318,	0,	
255820,	592,	94,	0,	394,	0,	
256824,	666,	110,	0,	517,	0,	
257830,	894,	125,	0,	462,	0,	
258836,	1194,	175,	0,	542,	0,	
259840,	1123,	168,	0,	505,	0,	
260841,	1200,	177,	0,	508,	0,	
261846,	907,	162,	0,	621,	0,	
262851,	877,	135,	0,	550,	0,	
263853,	955,	152,	0,	539,	0,	
264858,	702,	121,	0,	466,	0,	
265863,	709,	103,	0,	451,	0,	
266868,	1072,	171,	0,	571,	0,	
267890,	963,	147,	0,	494,	0,	
268890,	730,	120,	0,	455,	0,	
269892,	680,	97,	0,	450,	0,	
270907,	1126,	179,	0,	632,	0,	
271908,	852,	125,	0,	465,	0,	
272908,	1230,	195,	0,	534,	0,	
273929,	931,	148,	0,	458,	0,	
274932,	839,	132,	0,	490,	0,	
275937,	641,	105,	0,	358,	0,	
276940,	879,	130,	0,	454,	0,	
277953,	1043,	175,	0,	509,	0,	
278953,	601,	98,	0,	360,	0,	
279974,	593,	91,	0,	450,	0,	
280999,	614,	96,	0,	397,	0,	
282014,	823,	127,	0,	533,	0,	
283015,	1164,	188,	0,	595,	0,	
284016,	784,	131,	0,	503,	0,	
285016,	550,	85,	0,	446,	0,	
286017,	613,	93,	0,	443,	0,	
287018,	533,	88,	0,	451,	0,	
288019,	503,	77,	0,	385,	0,	
289019,	624,	92,	0,	441,	0,	
290020,	864,	136,	0,	552,	0,	
291021,	595,	99,	0,	367,	0,	
292021,	623,	98,	0,	493,	0,	
293022,	606,	95,	0,	387,	0,	
294037,	630,	90,	0,	498,	0,	
295038,	594,	104,	0,	484,	0,	
296050,	455,	70,	0,	383,	0,	
297055,	559,	85,	0,	319,	0,	
298055,	642,	97,	0,	365,	0,	
299055,	835,	133,	0,	500,	0,	
300056,	658,	92,	0,	373,	0,	
301072,	515,	51,	238,	241,	218,	
302073,	1036,	7,	794,	437,	621,	
303073,	1302,	0,	976,	381,	729,	
304076,	927,	128,	0,	587,	0,	
305094,	1133,	170,	0,	488,	0,	
306112,	750,	123,	0,	458,	0,	
307112,	973,	143,	0,	471,	0,	
308112,	897,	150,	0,	519,	0,	
309114,	716,	118,	0,	439,	0,	
310114,	726,	106,	0,	402,	0,	
311114,	1169,	185,	0,	694,	0,	
312115,	1249,	204,	0,	660,	0,	
313115,	705,	111,	0,	535,	0,	
314116,	556,	86,	0,	338,	0,	
315117,	609,	96,	0,	421,	0,	
316117,	673,	103,	0,	431,	0,	
317118,	763,	118,	0,	396,	0,	
318119,	764,	123,	0,	478,	0,	
319119,	934,	135,	0,	565,	0,	
320119,	1124,	181,	0,	606,	0,	
321119,	1082,	165,	0,	513,	0,	
322119,	781,	132,	0,	453,	0,	
323120,	636,	91,	0,	296,	0,	
324120,	751,	115,	0,	450,	0,	
325121,	889,	145,	0,	501,	0,	
326121,	677,	110,	0,	462,	0,	
327121,	636,	94,	0,	423,	0,	
328121,	750,	105,	0,	471,	0,	
329121,	840,	137,	0,	515,	0,	
330123,	940,	143,	0,	497,	0,	
331123,	825,	133,	0,	535,	0,	
332124,	772,	124,	0,	500,	0,	
333139,	1091,	160,	0,	425,	0,	
334140,	925,	140,	0,	497,	0,	
335141,	1466,	216,	0,	660,	0,	
336141,	1360,	219,	0,	703,	0,	
337142,	865,	127,	0,	381,	0,	
338142,	1066,	161,	0,	446,	0,	
339142,	1310,	211,	0,	587,	0,	
340144,	535,	89,	0,	400,	0,	
341144,	1006,	147,	0,	586,	0,	
342145,	631,	100,	0,	349,	0,	
343146,	879,	137,	0,	501,	0,	
344146,	844,	129,	0,	456,	0,	
345147,	1101,	170,	0,	530,	0,	
346147,	926,	151,	0,	449,	0,	
347147,	759,	115,	0,	431,	0,	
348149,	800,	117,	0,	476,	0,	
351968,	1565,	229,	0,	1090,	0,	
352970,	720,	57,	409,	318,	354,	
353985,	1201,	2,	913,	485,	711,	
354986,	1211,	0,	905,	499,	694,	
355989,	1198,	0,	915,	486,	630,	
357000,	964,	130,	0,	601,	0,	
358000,	1000,	164,	0,	574,	0,	
359003,	851,	124,	0,	504,	0,	
360021,	868,	139,	0,	498,	0,	
361037,	724,	118,	0,	442,	0,	
362038,	592,	90,	0,	417,	0,	
363038,	568,	92,	0,	423,	0,	
364053,	718,	116,	0,	523,	0,	
365054,	886,	140,	0,	488,	0,	
366055,	762,	103,	0,	474,	0,	
367055,	666,	125,	0,	492,	0,	
368056,	560,	90,	0,	376,	0,	
369057,	623,	98,	0,	416,	0,	
370057,	573,	88,	0,	406,	0,	
371058,	701,	118,	0,	508,	0,	
372058,	691,	114,	0,	429,	0,	
373059,	924,	130,	0,	525,	0,	
374063,	545,	100,	0,	359,	0,	
375084,	707,	105,	0,	502,	0,	
376085,	802,	129,	0,	613,	0,	
377086,	593,	93,	0,	326,	0,	
378087,	968,	140,	0,	502,	0,	
379087,	859,	136,	0,	489,	0,	
380087,	866,	141,	0,	543,	0,	
381088,	779,	112,	0,	429,	0,	
382088,	811,	138,	0,	509,	0,	
383104,	570,	83,	0,	363,	0,	
384119,	962,	145,	0,	436,	0,	
385119,	775,	120,	0,	427,	0,	
386120,	723,	114,	0,	438,	0,	
387120,	921,	114,	0,	363,	0,	
388121,	554,	113,	0,	394,	0,	
389136,	732,	115,	0,	394,	0,	
390137,	705,	109,	0,	364,	0,	
391137,	581,	94,	0,	329,	0,	
392138,	903,	134,	0,	423,	0,	
393153,	868,	135,	0,	494,	0,	
394154,	786,	124,	0,	442,	0,	
395154,	685,	116,	0,	407,	0,	
396155,	442,	60,	0,	305,	0,	
397156,	800,	127,	0,	541,	0,	
398157,	899,	145,	0,	593,	0,	
399157,	552,	88,	0,	357,	0,	
400158,	538,	81,	0,	380,	0,	
401158,	538,	29,	327,	212,	333,	
402159,	1228,	10,	879,	302,	660,	
403160,	517,	68,	0,	394,	0,	
404160,	1029,	160,	0,	464,	0,	
405181,	908,	139,	0,	424,	0,	
406197,	818,	130,	0,	387,	0,	
407198,	643,	103,	0,	357,	0,	
408198,	775,	116,	0,	374,	0,	
409199,	1081,	174,	0,	569,	0,	
410199,	1176,	166,	0,	550,	0,	
411200,	964,	163,	0,	553,	0,	
412200,	1035,	160,	0,	566,	0,	
413200,	877,	140,	0,	493,	0,	
414201,	736,	118,	0,	406,	0,	
415202,	1119,	164,	0,	584,	0,	
416202,	838,	137,	0,	538,	0,	
417202,	760,	118,	0,	420,	0,	
418203,	974,	143,	0,	536,	0,	
419219,	813,	126,	0,	481,	0,	
420219,	832,	135,	0,	409,	0,	
421220,	1147,	174,	0,	512,	0,	
422220,	806,	130,	0,	466,	0,	
423220,	503,	78,	0,	350,	0,	
424221,	555,	85,	0,	350,	0,	
425221,	720,	120,	0,	494,	0,	
426222,	308,	48,	0,	272,	0,	
427222,	638,	97,	0,	445,	0,	
428223,	420,	66,	0,	403,	0,	
429223,	814,	130,	0,	503,	0,	
430223,	496,	78,	0,	316,	0,	
431239,	423,	64,	0,	299,	0,	
432239,	721,	110,	0,	475,	0,	
433240,	1001,	143,	0,	503,	0,	
434240,	638,	107,	0,	372,	0,	
435241,	525,	91,	0,	459,	0,	
436241,	613,	99,	0,	446,	0,	
437242,	1017,	121,	0,	430,	0,	
438243,	997,	185,	0,	594,	0,	
439244,	870,	129,	0,	492,	0,	
440244,	1079,	172,	0,	546,	0,	
441244,	964,	139,	0,	435,	0,	
442245,	886,	147,	0,	459,	0,	
443246,	797,	124,	0,	444,	0,	
444246,	648,	97,	0,	440,	0,	
445247,	1239,	189,	0,	613,	0,	
446247,	1105,	175,	0,	474,	0,	
447248,	666,	105,	0,	370,	0,	
448249,	985,	151,	0,	597,	0,	
449251,	935,	145,	0,	540,	0,	
450251,	800,	109,	0,	408,	0,	
451252,	843,	67,	486,	325,	381,	
452253,	1126,	0,	840,	394,	633,	
453269,	1169,	0,	874,	472,	642,	
454270,	1060,	147,	0,	545,	0,	
455270,	1478,	233,	0,	652,	0,	
456271,	962,	144,	0,	393,	0,	
457274,	685,	103,	0,	453,	0,	
458288,	742,	130,	0,	497,	0,	
459310,	734,	109,	0,	558,	0,	
460326,	610,	99,	0,	369,	0,	
461327,	585,	90,	0,	410,	0,	
462327,	1178,	167,	0,	602,	0,	
463329,	1247,	204,	0,	659,	0,	
464330,	939,	147,	0,	602,	0,	
465345,	874,	141,	0,	443,	0,	
466347,	607,	95,	0,	443,	0,	
467347,	767,	122,	0,	474,	0,	
468348,	564,	62,	0,	270,	0,	
469348,	745,	137,	0,	540,	0,	
470349,	794,	127,	0,	442,	0,	
471349,	896,	140,	0,	600,	0,	
472350,	1132,	158,	0,	496,	0,	
473350,	1123,	191,	0,	681,	0,	
474351,	1300,	198,	0,	684,	0,	
475351,	1003,	161,	0,	521,	0,	
476351,	1235,	193,	0,	625,	0,	
477352,	1220,	193,	0,	586,	0,	
478352,	935,	143,	0,	518,	0,	
479367,	749,	113,	0,	447,	0,	
480383,	847,	140,	0,	584,	0,	
481383,	1197,	178,	0,	688,	0,	
482385,	1294,	198,	0,	690,	0,	
483385,	648,	102,	0,	421,	0,	
484400,	1100,	169,	0,	648,	0,	
485401,	900,	149,	0,	522,	0,	
486401,	1088,	163,	0,	598,	0,	
487401,	1189,	185,	0,	577,	0,	
488402,	957,	149,	0,	505,	0,	
489402,	776,	123,	0,	419,	0,	
490403,	871,	145,	0,	533,	0,	
491403,	496,	72,	0,	347,	0,	
492404,	878,	124,	0,	516,	0,	
493404,	808,	135,	0,	393,	0,	
494405,	1033,	163,	0,	405,	0,	
495406,	941,	143,	0,	356,	0,	
496406,	972,	146,	0,	455,	0,	
497407,	736,	119,	0,	432,	0,	
498407,	646,	104,	0,	485,	0,	
499407,	575,	95,	0,	440,	0,	
