Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
102738,	22576,	0,	20665,	0,	21334,	59,	
104743,	18249,	0,	16700,	0,	17293,	59,	
106747,	21561,	0,	19713,	0,	20418,	59,	
108767,	18765,	0,	17162,	0,	17733,	59,	
110773,	18561,	0,	17023,	0,	17704,	59,	
112783,	19119,	0,	17488,	0,	18077,	59,	
114796,	18741,	0,	17164,	0,	17733,	59,	
116809,	19202,	0,	17583,	0,	18168,	59,	
118812,	19225,	0,	17592,	0,	18185,	59,	
120824,	19112,	0,	17492,	0,	18083,	59,	
122834,	19071,	0,	17448,	0,	18039,	59,	
124848,	19133,	0,	17521,	0,	18133,	59,	
126859,	19357,	0,	17702,	0,	18282,	59,	
128859,	19054,	0,	17455,	0,	18064,	59,	
130872,	19079,	0,	17467,	0,	18007,	59,	
132885,	19093,	0,	17470,	0,	18038,	59,	
134906,	19024,	0,	17418,	0,	17992,	59,	
136913,	19140,	0,	17504,	0,	18126,	59,	
138930,	19070,	0,	17442,	0,	18029,	59,	
140933,	19165,	0,	17529,	0,	18103,	59,	
142944,	18862,	0,	17250,	0,	17845,	59,	
144962,	18550,	0,	16979,	0,	17514,	59,	
146975,	19099,	0,	17478,	0,	18114,	59,	
148995,	19116,	0,	17513,	0,	18024,	59,	
150998,	18635,	0,	17051,	0,	17637,	59,	
153017,	19098,	0,	17469,	0,	18075,	59,	
155020,	19165,	0,	17516,	0,	18073,	59,	
157040,	18932,	0,	17329,	0,	17955,	59,	
159044,	19149,	0,	17522,	0,	18106,	59,	
161063,	18991,	0,	17387,	0,	17978,	59,	
163075,	19216,	0,	17570,	0,	18170,	59,	
165079,	19190,	0,	17550,	0,	18142,	59,	
167091,	19024,	0,	17404,	0,	17982,	59,	
169111,	19062,	0,	17436,	0,	18032,	59,	
171122,	19151,	0,	17512,	0,	18133,	59,	
173125,	19165,	0,	17554,	0,	18153,	59,	
175137,	19081,	0,	17441,	0,	18031,	59,	
177146,	18714,	0,	17130,	0,	17691,	59,	
179151,	18847,	0,	17268,	0,	17859,	59,	
181170,	18877,	0,	17288,	0,	17881,	59,	
183174,	19096,	0,	17483,	0,	18057,	59,	
185176,	19062,	0,	17431,	0,	18025,	59,	
187197,	19109,	0,	17506,	0,	18091,	59,	
189216,	18737,	0,	17127,	0,	17746,	59,	
191228,	19187,	0,	17546,	0,	18148,	59,	
193239,	18832,	0,	17242,	0,	17804,	59,	
195259,	18598,	0,	17032,	0,	17582,	59,	
197270,	19099,	0,	17472,	0,	18089,	59,	
199274,	19022,	0,	17402,	0,	17953,	59,	
201293,	19065,	0,	17441,	0,	18046,	59,	
203306,	19313,	0,	17681,	0,	18227,	59,	
205319,	19105,	0,	17470,	0,	18066,	59,	
207338,	19047,	0,	17434,	0,	18036,	59,	
209358,	18771,	0,	17174,	0,	17745,	59,	
211372,	18873,	0,	17268,	0,	17837,	59,	
213392,	18907,	0,	17296,	0,	17869,	59,	
215412,	19127,	0,	17510,	0,	18074,	59,	
217417,	19092,	0,	17499,	0,	18096,	59,	
219417,	20294,	0,	18577,	0,	19174,	59,	
221422,	23267,	0,	21291,	0,	22000,	59,	
223427,	23090,	0,	21119,	0,	21828,	59,	
225439,	20154,	0,	18444,	0,	19090,	59,	
227444,	19064,	0,	17439,	0,	18011,	59,	
229456,	18990,	0,	17383,	0,	17996,	59,	
231461,	23190,	0,	21221,	0,	21922,	59,	
233466,	23527,	0,	21512,	0,	22243,	59,	
235471,	23150,	0,	21187,	0,	21903,	59,	
237475,	23139,	0,	21160,	0,	21877,	59,	
239479,	23151,	0,	21191,	0,	21897,	59,	
241484,	23318,	0,	21339,	0,	22053,	59,	
243491,	22408,	0,	20500,	0,	21222,	59,	
245496,	23119,	0,	21155,	0,	21907,	59,	
247501,	23214,	0,	21238,	0,	21910,	59,	
249505,	23326,	0,	21343,	0,	22050,	59,	
251510,	23336,	0,	21339,	0,	22089,	59,	
253515,	23080,	0,	21122,	0,	21858,	59,	
255520,	23310,	0,	21325,	0,	22053,	59,	
257525,	23336,	0,	21342,	0,	22081,	59,	
259530,	23349,	0,	21362,	0,	22044,	59,	
261537,	20771,	0,	19003,	0,	19683,	59,	
263549,	18920,	0,	17328,	0,	17902,	59,	
265562,	19065,	0,	17437,	0,	18021,	59,	
267570,	20376,	0,	18647,	0,	19283,	59,	
269575,	23401,	0,	21390,	0,	22109,	59,	
271580,	23319,	0,	21344,	0,	22069,	59,	
273595,	22406,	0,	20492,	0,	21148,	59,	
275607,	19044,	0,	17421,	0,	18012,	59,	
277621,	22325,	0,	20417,	0,	21161,	59,	
279626,	23306,	0,	21325,	0,	22048,	59,	
281631,	23338,	0,	21353,	0,	22076,	59,	
283636,	23198,	0,	21210,	0,	21896,	59,	
285640,	20754,	0,	18983,	0,	19671,	59,	
287650,	20464,	0,	18728,	0,	19313,	59,	
289655,	23452,	0,	21467,	0,	22190,	59,	
291659,	23321,	0,	21343,	0,	22064,	59,	
293664,	23338,	0,	21351,	0,	22077,	59,	
295669,	23183,	0,	21187,	0,	21921,	59,	
297678,	22423,	0,	20544,	0,	21222,	59,	
299690,	18954,	0,	17327,	0,	17934,	59,	
301702,	18841,	0,	17260,	0,	17749,	59,	
303715,	19079,	0,	17435,	0,	18048,	59,	
305727,	20129,	0,	18427,	0,	19041,	59,	
307732,	23250,	0,	21268,	0,	21987,	59,	
309759,	23127,	0,	21139,	0,	21839,	59,	
311764,	23554,	0,	21573,	0,	22322,	59,	
313768,	23083,	0,	21113,	0,	21791,	59,	
315772,	23063,	0,	21105,	0,	21847,	59,	
317776,	18917,	0,	17306,	0,	17847,	59,	
319787,	18924,	0,	17302,	0,	17917,	59,	
321802,	18999,	0,	17377,	0,	17970,	59,	
323815,	19073,	0,	17451,	0,	18032,	59,	
325828,	19064,	0,	17439,	0,	18043,	59,	
327839,	22019,	0,	20152,	0,	20781,	59,	
329853,	18872,	0,	17286,	0,	17876,	59,	
331865,	19026,	0,	17411,	0,	17969,	59,	
333878,	19059,	0,	17431,	0,	18018,	59,	
335891,	22757,	0,	20805,	0,	21559,	59,	
337895,	23232,	0,	21263,	0,	21948,	59,	
339900,	23220,	0,	21259,	0,	21982,	59,	
341905,	23331,	0,	21344,	0,	22075,	59,	
343910,	23076,	0,	21099,	0,	21788,	59,	
345915,	23309,	0,	21326,	0,	22094,	59,	
347919,	23191,	0,	21211,	0,	21901,	59,	
349924,	23325,	0,	21341,	0,	22064,	59,	
351929,	23357,	0,	21372,	0,	22067,	59,	
353934,	22560,	0,	20659,	0,	21427,	59,	
355939,	22937,	0,	20996,	0,	21685,	59,	
357944,	23129,	0,	21162,	0,	21893,	59,	
359948,	23155,	0,	21171,	0,	21874,	59,	
361953,	23320,	0,	21331,	0,	22072,	59,	
363958,	23347,	0,	21363,	0,	22048,	59,	
365963,	23274,	0,	21283,	0,	22049,	59,	
367973,	21773,	0,	19951,	0,	20556,	59,	
369978,	23377,	0,	21379,	0,	22138,	59,	
371982,	23247,	0,	21260,	0,	21957,	59,	
373990,	21312,	0,	19506,	0,	20173,	59,	
376003,	19374,	0,	17725,	0,	18341,	59,	
378008,	23319,	0,	21333,	0,	22045,	59,	
380013,	23141,	0,	21167,	0,	21922,	59,	
382018,	23169,	0,	21182,	0,	21925,	59,	
384023,	23374,	0,	21415,	0,	22084,	59,	
386028,	23241,	0,	21256,	0,	21953,	59,	
388041,	23473,	0,	21476,	0,	22220,	59,	
390053,	23413,	0,	21409,	0,	22140,	59,	
392066,	23579,	0,	21597,	0,	22296,	59,	
394078,	23482,	0,	21454,	0,	22212,	59,	
396097,	23588,	0,	21592,	0,	22299,	59,	
398101,	23308,	0,	21333,	0,	22054,	59,	
400115,	23129,	0,	21140,	0,	21860,	59,	
402128,	23332,	0,	21344,	0,	22077,	59,	
404136,	23330,	0,	21336,	0,	22058,	59,	
406139,	22763,	0,	20852,	0,	21539,	59,	
408145,	23073,	0,	21110,	0,	21780,	59,	
410150,	22615,	0,	20683,	0,	21373,	59,	
412150,	21586,	0,	19727,	0,	20413,	59,	
414157,	21853,	0,	19996,	0,	20656,	59,	
416158,	18209,	0,	16669,	0,	17220,	59,	
418159,	21705,	0,	19863,	0,	20546,	59,	
420168,	23864,	0,	21825,	0,	22572,	59,	
422169,	22577,	0,	20652,	0,	21349,	59,	
424170,	20649,	0,	18881,	0,	19513,	59,	
426175,	21442,	0,	19612,	0,	20262,	59,	
428224,	20597,	0,	18848,	0,	19485,	59,	
430232,	20609,	0,	18867,	0,	19520,	59,	
432252,	20962,	0,	19184,	0,	19794,	59,	
434261,	20444,	0,	18718,	0,	19346,	59,	
436262,	21213,	0,	19405,	0,	20055,	59,	
438265,	21664,	0,	19848,	0,	20492,	59,	
440271,	22642,	0,	20681,	0,	21347,	59,	
442274,	21403,	0,	19617,	0,	20261,	59,	
444279,	22514,	0,	20588,	0,	21311,	59,	
446283,	22349,	0,	20418,	0,	21096,	59,	
448285,	23056,	0,	21119,	0,	21865,	59,	
450285,	23595,	0,	21583,	0,	22309,	59,	
452305,	21951,	0,	20084,	0,	20723,	59,	
454306,	21241,	0,	19445,	0,	20108,	59,	
456306,	24616,	0,	22513,	0,	23268,	59,	
458312,	24323,	0,	22247,	0,	22985,	59,	
460313,	22163,	0,	20285,	0,	20968,	59,	
462313,	23831,	0,	21786,	0,	22520,	59,	
464328,	22870,	0,	20924,	0,	21660,	59,	
466328,	23759,	0,	21731,	0,	22465,	59,	
468341,	22923,	0,	20982,	0,	21687,	59,	
470344,	22894,	0,	20952,	0,	21617,	59,	
472344,	22275,	0,	20405,	0,	21113,	59,	
474347,	22291,	0,	20372,	0,	21049,	59,	
476348,	21340,	0,	19508,	0,	20179,	59,	
478352,	22038,	0,	20181,	0,	20891,	59,	
480352,	22125,	0,	20246,	0,	20917,	59,	
482353,	23716,	0,	21697,	0,	22427,	59,	
484356,	23451,	0,	21436,	0,	22152,	59,	
486360,	24536,	0,	22446,	0,	23194,	59,	
488361,	24126,	0,	22070,	0,	22825,	59,	
490362,	23524,	0,	21516,	0,	22241,	59,	
492366,	24474,	0,	22402,	0,	23149,	59,	
494367,	24831,	0,	22706,	0,	23459,	59,	
496383,	23635,	0,	21616,	0,	22339,	59,	
498386,	23424,	0,	21433,	0,	22161,	59,	
500387,	23268,	0,	21303,	0,	22054,	59,	
502387,	24364,	0,	22278,	0,	23036,	59,	
504388,	23328,	0,	21327,	0,	22027,	59,	
506389,	22877,	0,	20934,	0,	21570,	59,	
508399,	22874,	0,	20880,	0,	21635,	59,	
510410,	23027,	0,	21063,	0,	21747,	59,	
512411,	24576,	0,	22508,	0,	23277,	59,	
514411,	23017,	0,	21045,	0,	21689,	59,	
516413,	24677,	0,	22575,	0,	23357,	59,	
518413,	24712,	0,	22608,	0,	23368,	59,	
520425,	22240,	0,	20337,	0,	21036,	59,	
522427,	22106,	0,	20219,	0,	20870,	59,	
524436,	24100,	0,	22041,	0,	22809,	59,	
526449,	23569,	0,	21573,	0,	22316,	59,	
528450,	23935,	0,	21904,	0,	22639,	59,	
530464,	23277,	0,	21281,	0,	21998,	59,	
532464,	23400,	0,	21407,	0,	22172,	59,	
534469,	23290,	0,	21290,	0,	22007,	59,	
536469,	23496,	0,	21515,	0,	22203,	59,	
538470,	23849,	0,	21814,	0,	22558,	59,	
540470,	24253,	0,	22200,	0,	22952,	59,	
542471,	23793,	0,	21757,	0,	22480,	59,	
544481,	23263,	0,	21317,	0,	22078,	59,	
546481,	23514,	0,	21498,	0,	22170,	59,	
548482,	23142,	0,	21158,	0,	21877,	59,	
550505,	23053,	0,	21091,	0,	21828,	59,	
552507,	22363,	0,	20444,	0,	21158,	59,	
554510,	22058,	0,	20192,	0,	20800,	59,	
556514,	22385,	0,	20508,	0,	21265,	59,	
558520,	22286,	0,	20408,	0,	21071,	59,	
560523,	22425,	0,	20542,	0,	21187,	59,	
562527,	22982,	0,	21034,	0,	21642,	59,	
564540,	21570,	0,	19758,	0,	20388,	59,	
566552,	22236,	0,	20308,	0,	20983,	59,	
568556,	22566,	0,	20678,	0,	21354,	59,	
570560,	21811,	0,	19949,	0,	20649,	59,	
572565,	22472,	0,	20599,	0,	21267,	59,	
574569,	22326,	0,	20408,	0,	21125,	59,	
576573,	21851,	0,	20002,	0,	20669,	59,	
578576,	22081,	0,	20226,	0,	20837,	59,	
580577,	21695,	0,	19869,	0,	20569,	59,	
582582,	22026,	0,	20152,	0,	20835,	59,	
584587,	22581,	0,	20658,	0,	21365,	59,	
586598,	22724,	0,	20790,	0,	21407,	59,	
588612,	21838,	0,	19968,	0,	20715,	59,	
590612,	21828,	0,	19961,	0,	20656,	59,	
592613,	22207,	0,	20353,	0,	21015,	59,	
594620,	22213,	0,	20289,	0,	20964,	59,	
596630,	22033,	0,	20155,	0,	20804,	59,	
598638,	22782,	0,	20838,	0,	21524,	59,	
600650,	22719,	0,	20811,	0,	21504,	59,	
602656,	22808,	0,	20873,	0,	21565,	59,	
604661,	22350,	0,	20460,	0,	21164,	59,	
606662,	22847,	0,	20910,	0,	21610,	59,	
608676,	22664,	0,	20730,	0,	21440,	59,	
610681,	22664,	0,	20735,	0,	21440,	59,	
612685,	22824,	0,	20875,	0,	21578,	59,	
614687,	22488,	0,	20570,	0,	21291,	59,	
616691,	22404,	0,	20484,	0,	21146,	59,	
618693,	22395,	0,	20487,	0,	21209,	59,	
620693,	22407,	0,	20492,	0,	21237,	59,	
622701,	22406,	0,	20471,	0,	21078,	59,	
624701,	22504,	0,	20592,	0,	21354,	59,	
626708,	21918,	0,	20053,	0,	20705,	59,	
628710,	22543,	0,	20625,	0,	21318,	59,	
630724,	22615,	0,	20680,	0,	21418,	59,	
632738,	22404,	0,	20503,	0,	21190,	59,	
634742,	22535,	0,	20588,	0,	21360,	59,	
636746,	21835,	0,	19975,	0,	20613,	59,	
638750,	22144,	0,	20240,	0,	20968,	59,	
640750,	22954,	0,	20991,	0,	21669,	59,	
642755,	22263,	0,	20358,	0,	21029,	59,	
644768,	22753,	0,	20801,	0,	21523,	59,	
646769,	22418,	0,	20516,	0,	21167,	59,	
648773,	22772,	0,	20842,	0,	21533,	59,	
650787,	22574,	0,	20658,	0,	21333,	59,	
652788,	23070,	0,	21097,	0,	21871,	59,	
654808,	21933,	0,	20061,	0,	20751,	59,	
656808,	22221,	0,	20287,	0,	21054,	59,	
658811,	22856,	0,	20917,	0,	21656,	59,	
660812,	22542,	0,	20652,	0,	21352,	59,	
662812,	22145,	0,	20276,	0,	21001,	59,	
664814,	21533,	0,	19743,	0,	20334,	59,	
666815,	21685,	0,	19834,	0,	20521,	59,	
668819,	23116,	0,	21142,	0,	21817,	59,	
670820,	22237,	0,	20386,	0,	21092,	59,	
672820,	22173,	0,	20266,	0,	20915,	59,	
674828,	22509,	0,	20583,	0,	21280,	59,	
676839,	22444,	0,	20531,	0,	21249,	59,	
678859,	22829,	0,	20894,	0,	21554,	59,	
680865,	22654,	0,	20733,	0,	21405,	59,	
682867,	22209,	0,	20336,	0,	21030,	59,	
684873,	22433,	0,	20503,	0,	21191,	59,	
686876,	22367,	0,	20465,	0,	21152,	59,	
688879,	22880,	0,	20939,	0,	21661,	59,	
690881,	22349,	0,	20429,	0,	21137,	59,	
692883,	22555,	0,	20638,	0,	21329,	59,	
694889,	22538,	0,	20624,	0,	21282,	59,	
696890,	22188,	0,	20301,	0,	21010,	59,	
698894,	22040,	0,	20172,	0,	20880,	59,	
