Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
9471,	481709,	11431,	0,	16169,	0,	0,	
10841,	522699,	5043,	5238,	12772,	1599,	30,	
11858,	551698,	0,	12342,	13137,	3573,	30,	
13099,	584919,	0,	13447,	15475,	4278,	30,	
14195,	610706,	0,	10434,	11906,	3368,	30,	
15371,	641665,	0,	12643,	14126,	3933,	30,	
16391,	670471,	0,	11846,	13458,	3614,	30,	
17427,	701361,	0,	12315,	13682,	3864,	30,	
18505,	732800,	0,	12613,	14271,	3973,	30,	
19678,	767580,	0,	13859,	15906,	4337,	30,	
20703,	797835,	0,	12868,	13631,	3870,	30,	
21728,	840861,	0,	16347,	19613,	5447,	30,	
22793,	874500,	0,	13312,	15218,	4313,	30,	
23842,	907925,	0,	13314,	15065,	4319,	30,	
24882,	939969,	0,	12825,	14472,	4086,	30,	
25923,	971978,	0,	12767,	14033,	4005,	30,	
26996,	1006152,	0,	13599,	15555,	4341,	30,	
28021,	1039181,	0,	12907,	14687,	4205,	30,	
29054,	1071497,	0,	12872,	14390,	4047,	30,	
30079,	1100982,	0,	12104,	13597,	3833,	30,	
31110,	1129884,	0,	12190,	13376,	3841,	30,	
32206,	1161207,	0,	12789,	14299,	3998,	30,	
33220,	1191484,	0,	12399,	14141,	3795,	30,	
34254,	1222980,	0,	12673,	14298,	4001,	30,	
35287,	1256696,	0,	13022,	14939,	4138,	30,	
36312,	1289568,	0,	12996,	14721,	4014,	30,	
37391,	1323728,	0,	13655,	15528,	4227,	30,	
38420,	1355568,	0,	12824,	14533,	3950,	30,	
39450,	1386805,	0,	12665,	14135,	3957,	30,	
40465,	1412728,	0,	11231,	11943,	3322,	30,	
41487,	1443698,	0,	12649,	14337,	3950,	30,	
42513,	1475828,	0,	13041,	15125,	4112,	30,	
43598,	1511956,	0,	14071,	16544,	4576,	30,	
44617,	1543499,	0,	12969,	14443,	4092,	30,	
45818,	1577502,	0,	13679,	16038,	4332,	30,	
46856,	1609620,	0,	12873,	14610,	4084,	30,	
47900,	1640937,	0,	12625,	14257,	3951,	30,	
48910,	1674370,	0,	12886,	15177,	4262,	30,	
50013,	1710778,	0,	14190,	16238,	4642,	30,	
51048,	1742625,	0,	13701,	14579,	4085,	30,	
52082,	1776274,	0,	13756,	15980,	4396,	30,	
53115,	1809026,	0,	13273,	15120,	4304,	30,	
54203,	1844919,	0,	14200,	16436,	4728,	30,	
55223,	1875757,	0,	12438,	14163,	3863,	30,	
56253,	1908588,	0,	13053,	14498,	4071,	30,	
57276,	1944247,	0,	13655,	15282,	4501,	30,	
58300,	1978216,	0,	13389,	15139,	4327,	30,	
59317,	2009874,	0,	12808,	14613,	3947,	30,	
60387,	2036193,	0,	11840,	11979,	3382,	30,	
61426,	2069122,	0,	13674,	14989,	4266,	30,	
62586,	2112419,	0,	17457,	21508,	5617,	30,	
63704,	2172735,	0,	23593,	29130,	7689,	30,	
64824,	2239637,	0,	26421,	31860,	8556,	30,	
65839,	2298742,	0,	23544,	27670,	7500,	30,	
66852,	2330794,	0,	12898,	14913,	4031,	30,	
67948,	2358694,	0,	11115,	12400,	3456,	30,	
68996,	2385028,	0,	10744,	12154,	3300,	30,	
70024,	2416859,	0,	13023,	14513,	4003,	30,	
71061,	2448889,	0,	14078,	14765,	4126,	30,	
72086,	2480635,	0,	13011,	14895,	4021,	30,	
73109,	2511396,	0,	12539,	14117,	4020,	30,	
74195,	2543938,	0,	13220,	14881,	4094,	30,	
75224,	2575449,	0,	12731,	14364,	3944,	30,	
76241,	2607291,	0,	12750,	14528,	3989,	30,	
77253,	2641133,	0,	13117,	15432,	4309,	30,	
78292,	2672353,	0,	12748,	14097,	3929,	30,	
79307,	2702990,	0,	12395,	14119,	3956,	30,	
80333,	2727532,	0,	11039,	11431,	3281,	30,	
81394,	2767521,	0,	15680,	18167,	4993,	30,	
82422,	2798181,	0,	12415,	13753,	3944,	30,	
83441,	2830532,	0,	12715,	14745,	4151,	30,	
84457,	2862494,	0,	12503,	14345,	4029,	30,	
85486,	2894707,	0,	12843,	14766,	4059,	30,	
86505,	2931567,	0,	13860,	15545,	4526,	30,	
87590,	2966498,	0,	13914,	15641,	4347,	30,	
88628,	3001892,	0,	13789,	16012,	4563,	30,	
89681,	3034022,	0,	12933,	14790,	4145,	30,	
90706,	3060672,	0,	11551,	12173,	3389,	30,	
91791,	3092834,	0,	13051,	14866,	4097,	30,	
92824,	3124987,	0,	12927,	14840,	4259,	30,	
93848,	3157142,	0,	12996,	14436,	4030,	30,	
94882,	3189122,	0,	12806,	14168,	4191,	30,	
95915,	3221653,	0,	12771,	14115,	4082,	30,	
96993,	3254785,	0,	13451,	15792,	4138,	30,	
98019,	3285984,	0,	12616,	13985,	3888,	30,	
99074,	3319302,	0,	13233,	14502,	4207,	30,	
