Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
84792,	69472,	0,	21400,	0,	22118,	9,	
86799,	67982,	0,	20950,	0,	21600,	9,	
88806,	69368,	0,	21369,	0,	22110,	9,	
90810,	68067,	0,	20976,	0,	21690,	9,	
92817,	69198,	0,	21319,	0,	22027,	9,	
94822,	69200,	0,	21307,	0,	21985,	9,	
96827,	69232,	0,	21329,	0,	22075,	9,	
98864,	69156,	0,	21297,	0,	22016,	9,	
100883,	66148,	0,	20366,	0,	21011,	9,	
102896,	61872,	0,	19050,	0,	19683,	9,	
104901,	69407,	0,	21378,	0,	22099,	9,	
106914,	59658,	0,	18378,	0,	18966,	9,	
108926,	61406,	0,	18921,	0,	19567,	9,	
111227,	36142,	0,	11130,	0,	11527,	9,	
113236,	36968,	0,	11379,	0,	11778,	9,	
115241,	68384,	0,	21064,	0,	21777,	9,	
117245,	67207,	0,	20709,	0,	21395,	9,	
119250,	69156,	0,	21295,	0,	21991,	9,	
121255,	67740,	0,	20870,	0,	21549,	9,	
123260,	68780,	0,	21189,	0,	21951,	9,	
125263,	66632,	0,	20524,	0,	21265,	9,	
127268,	68926,	0,	21223,	0,	21913,	9,	
129274,	68809,	0,	21199,	0,	21882,	9,	
131278,	66648,	0,	20532,	0,	21248,	9,	
133432,	54983,	0,	16936,	0,	17506,	9,	
135449,	16834,	0,	5183,	0,	5337,	9,	
137457,	56960,	0,	17543,	0,	18180,	9,	
139477,	63824,	0,	19664,	0,	20330,	9,	
141486,	62228,	0,	19162,	0,	19803,	9,	
143494,	66846,	0,	20595,	0,	21262,	9,	
145543,	42148,	0,	12987,	0,	13392,	9,	
147550,	51530,	0,	15867,	0,	16388,	9,	
149570,	62881,	0,	19383,	0,	19945,	9,	
151588,	50973,	0,	15715,	0,	16222,	9,	
153600,	47565,	0,	14655,	0,	15202,	9,	
155614,	48666,	0,	15000,	0,	15497,	9,	
157627,	49176,	0,	15151,	0,	15632,	9,	
159640,	67608,	0,	20829,	0,	21555,	9,	
161641,	69051,	0,	21273,	0,	21988,	9,	
163644,	66103,	0,	20370,	0,	21072,	9,	
165658,	68836,	0,	21209,	0,	21940,	9,	
167663,	68252,	0,	21023,	0,	21720,	9,	
169670,	69116,	0,	21290,	0,	22042,	9,	
171685,	68687,	0,	21156,	0,	21823,	9,	
173687,	68928,	0,	21233,	0,	21956,	9,	
175707,	68563,	0,	21113,	0,	21790,	9,	
177710,	67948,	0,	20938,	0,	21657,	9,	
179724,	68721,	0,	21162,	0,	21817,	9,	
181739,	69134,	0,	21302,	0,	22025,	9,	
183740,	69560,	0,	21434,	0,	22159,	9,	
185755,	68217,	0,	21015,	0,	21715,	9,	
187768,	70042,	0,	21581,	0,	22331,	9,	
189771,	69158,	0,	21291,	0,	21984,	9,	
191775,	68684,	0,	21164,	0,	21909,	9,	
193777,	69284,	0,	21337,	0,	22050,	9,	
195792,	69017,	0,	21245,	0,	21979,	9,	
197797,	69304,	0,	21353,	0,	22071,	9,	
199799,	67730,	0,	20866,	0,	21577,	9,	
201802,	69175,	0,	21317,	0,	22023,	9,	
203807,	69152,	0,	21314,	0,	22030,	9,	
205812,	68808,	0,	21185,	0,	21865,	9,	
207818,	68950,	0,	21238,	0,	21982,	9,	
209840,	69427,	0,	21378,	0,	22118,	9,	
211847,	69865,	0,	21522,	0,	22280,	9,	
213854,	68808,	0,	21198,	0,	21935,	9,	
215856,	69089,	0,	21279,	0,	21974,	9,	
217869,	69567,	0,	21427,	0,	22145,	9,	
219885,	69175,	0,	21304,	0,	22030,	9,	
221887,	69389,	0,	21368,	0,	22031,	9,	
223901,	69085,	0,	21283,	0,	22041,	9,	
225915,	69524,	0,	21413,	0,	22149,	9,	
227918,	68642,	0,	21147,	0,	21851,	9,	
229918,	69751,	0,	21478,	0,	22190,	9,	
231922,	68954,	0,	21240,	0,	21953,	9,	
233937,	69772,	0,	21490,	0,	22246,	9,	
235941,	69447,	0,	21389,	0,	22096,	9,	
237956,	69795,	0,	21507,	0,	22232,	9,	
239956,	69849,	0,	21510,	0,	22247,	9,	
241959,	68802,	0,	21193,	0,	21922,	9,	
243962,	68216,	0,	21021,	0,	21753,	9,	
245966,	68587,	0,	21126,	0,	21883,	9,	
247967,	69300,	0,	21352,	0,	22073,	9,	
249980,	68939,	0,	21240,	0,	21940,	9,	
251993,	69777,	0,	21496,	0,	22193,	9,	
254008,	69621,	0,	21444,	0,	22193,	9,	
256022,	69709,	0,	21476,	0,	22173,	9,	
258036,	69350,	0,	21362,	0,	22078,	9,	
260055,	69762,	0,	21491,	0,	22222,	9,	
262058,	68978,	0,	21248,	0,	21949,	9,	
264072,	69527,	0,	21427,	0,	22112,	9,	
266088,	69577,	0,	21424,	0,	22173,	9,	
268088,	69282,	0,	21336,	0,	22057,	9,	
270095,	68338,	0,	21051,	0,	21758,	9,	
272095,	68487,	0,	21101,	0,	21763,	9,	
274108,	69460,	0,	21396,	0,	22147,	9,	
276122,	69214,	0,	21321,	0,	22037,	9,	
278122,	68881,	0,	21228,	0,	21973,	9,	
280135,	69455,	0,	21385,	0,	22105,	9,	
282135,	69307,	0,	21351,	0,	22064,	9,	
284137,	68787,	0,	21188,	0,	21883,	9,	
286157,	69252,	0,	21338,	0,	22063,	9,	
288157,	69155,	0,	21309,	0,	22039,	9,	
290161,	68905,	0,	21214,	0,	21940,	9,	
292163,	68947,	0,	21242,	0,	21981,	9,	
294177,	69072,	0,	21282,	0,	21992,	9,	
296191,	69873,	0,	21531,	0,	22260,	9,	
298204,	69926,	0,	21535,	0,	22228,	9,	
300208,	68152,	0,	20997,	0,	21717,	9,	
302209,	68479,	0,	21094,	0,	21791,	9,	
304222,	69009,	0,	21258,	0,	21989,	9,	
306236,	69957,	0,	21549,	0,	22275,	9,	
308236,	69217,	0,	21327,	0,	22016,	9,	
310242,	68897,	0,	21212,	0,	21944,	9,	
312249,	69669,	0,	21471,	0,	22197,	9,	
314262,	69156,	0,	21302,	0,	22040,	9,	
316276,	69666,	0,	21475,	0,	22184,	9,	
318288,	70114,	0,	21602,	0,	22310,	9,	
320291,	68990,	0,	21243,	0,	21976,	9,	
322306,	69646,	0,	21453,	0,	22187,	9,	
324320,	69969,	0,	21552,	0,	22286,	9,	
326335,	69313,	0,	21351,	0,	22065,	9,	
328354,	69940,	0,	21545,	0,	22262,	9,	
330367,	69950,	0,	21537,	0,	22299,	9,	
332372,	68377,	0,	21052,	0,	21733,	9,	
334375,	69279,	0,	21349,	0,	22066,	9,	
336391,	69343,	0,	21353,	0,	22077,	9,	
338393,	69461,	0,	21400,	0,	22129,	9,	
340408,	69150,	0,	21300,	0,	22009,	9,	
342422,	69766,	0,	21492,	0,	22209,	9,	
344437,	69622,	0,	21448,	0,	22212,	9,	
346438,	69306,	0,	21347,	0,	22071,	9,	
348442,	68387,	0,	21071,	0,	21752,	9,	
350462,	68770,	0,	21174,	0,	21971,	9,	
352476,	69687,	0,	21467,	0,	22186,	9,	
354480,	68538,	0,	21107,	0,	21862,	9,	
356481,	69324,	0,	21351,	0,	22038,	9,	
358495,	69141,	0,	21293,	0,	21997,	9,	
360497,	68346,	0,	21055,	0,	21774,	9,	
362501,	68159,	0,	20994,	0,	21704,	9,	
364506,	69299,	0,	21346,	0,	22077,	9,	
366522,	69955,	0,	21543,	0,	22277,	9,	
368525,	68385,	0,	21060,	0,	21740,	9,	
370541,	69645,	0,	21448,	0,	22171,	9,	
372556,	69894,	0,	21542,	0,	22265,	9,	
374577,	69884,	0,	21507,	0,	22249,	9,	
376591,	69428,	0,	21386,	0,	22121,	9,	
378605,	70172,	0,	21622,	0,	22313,	9,	
380615,	69461,	0,	21393,	0,	22142,	9,	
382627,	69142,	0,	21302,	0,	22037,	9,	
384634,	69287,	0,	21337,	0,	22082,	9,	
386649,	69227,	0,	21332,	0,	22022,	9,	
388657,	69307,	0,	21348,	0,	22070,	9,	
390658,	69305,	0,	21345,	0,	22052,	9,	
392672,	68832,	0,	21202,	0,	21925,	9,	
394676,	69444,	0,	21388,	0,	22094,	9,	
396695,	69285,	0,	21348,	0,	22068,	9,	
398699,	68322,	0,	21033,	0,	21738,	9,	
400701,	68013,	0,	20954,	0,	21682,	9,	
402716,	69414,	0,	21383,	0,	22099,	9,	
404729,	69938,	0,	21547,	0,	22252,	9,	
406731,	68799,	0,	21193,	0,	21925,	9,	
408738,	69188,	0,	21315,	0,	22026,	9,	
410753,	69265,	0,	21332,	0,	22043,	9,	
412755,	69418,	0,	21383,	0,	22087,	9,	
414756,	69249,	0,	21332,	0,	22086,	9,	
416756,	68114,	0,	20995,	0,	21657,	9,	
418771,	68138,	0,	20987,	0,	21743,	9,	
420779,	69936,	0,	21553,	0,	22303,	9,	
422787,	68909,	0,	21222,	0,	21902,	9,	
424809,	68782,	0,	21186,	0,	21905,	9,	
426823,	69846,	0,	21513,	0,	22235,	9,	
428838,	68678,	0,	21150,	0,	21884,	9,	
430838,	68885,	0,	21217,	0,	21908,	9,	
432852,	68193,	0,	21005,	0,	21726,	9,	
434865,	69982,	0,	21562,	0,	22279,	9,	
436868,	68757,	0,	21173,	0,	21907,	9,	
438872,	68996,	0,	21261,	0,	21936,	9,	
440879,	68886,	0,	21223,	0,	21979,	9,	
442888,	69202,	0,	21316,	0,	22016,	9,	
444891,	66563,	0,	20517,	0,	21192,	9,	
446896,	68788,	0,	21190,	0,	21942,	9,	
448900,	69473,	0,	21407,	0,	22135,	9,	
450905,	69343,	0,	21351,	0,	22053,	9,	
452909,	69330,	0,	21349,	0,	22065,	9,	
454914,	69301,	0,	21347,	0,	22080,	9,	
456918,	69310,	0,	21347,	0,	22056,	9,	
458923,	69049,	0,	21260,	0,	21992,	9,	
460927,	69274,	0,	21338,	0,	22044,	9,	
462932,	69101,	0,	21289,	0,	21985,	9,	
464935,	69256,	0,	21335,	0,	22045,	9,	
466942,	69328,	0,	21348,	0,	22080,	9,	
468946,	68524,	0,	21101,	0,	21846,	9,	
470951,	68253,	0,	21037,	0,	21723,	9,	
472955,	69317,	0,	21343,	0,	22087,	9,	
474975,	69954,	0,	21558,	0,	22237,	9,	
476982,	69163,	0,	21304,	0,	22033,	9,	
478983,	69139,	0,	21299,	0,	22023,	9,	
480984,	69299,	0,	21349,	0,	22072,	9,	
482988,	68028,	0,	20960,	0,	21676,	9,	
485002,	67603,	0,	20819,	0,	21488,	9,	
487006,	69506,	0,	21405,	0,	22129,	9,	
489008,	69324,	0,	21355,	0,	22065,	9,	
491011,	68934,	0,	21239,	0,	21951,	9,	
493012,	69024,	0,	21257,	0,	21953,	9,	
495026,	69606,	0,	21447,	0,	22190,	9,	
497031,	68696,	0,	21169,	0,	21878,	9,	
499037,	69317,	0,	21345,	0,	22056,	9,	
501042,	69273,	0,	21344,	0,	22090,	9,	
503058,	69212,	0,	21313,	0,	22023,	9,	
505059,	69159,	0,	21299,	0,	22047,	9,	
507062,	69034,	0,	21273,	0,	21973,	9,	
509077,	66802,	0,	20571,	0,	21258,	9,	
511092,	68946,	0,	21244,	0,	21969,	9,	
513106,	69309,	0,	21349,	0,	22074,	9,	
515127,	69041,	0,	21265,	0,	21978,	9,	
517128,	69445,	0,	21396,	0,	22126,	9,	
519132,	69003,	0,	21255,	0,	21966,	9,	
521137,	68484,	0,	21099,	0,	21827,	9,	
523152,	69340,	0,	21358,	0,	22071,	9,	
525166,	69290,	0,	21344,	0,	22068,	9,	
527180,	69670,	0,	21468,	0,	22178,	9,	
529182,	68748,	0,	21179,	0,	21901,	9,	
531186,	68589,	0,	21121,	0,	21843,	9,	
533199,	69940,	0,	21557,	0,	22311,	9,	
535214,	69109,	0,	21278,	0,	21953,	9,	
537218,	69175,	0,	21301,	0,	22040,	9,	
539223,	69260,	0,	21334,	0,	22053,	9,	
541230,	69184,	0,	21308,	0,	22030,	9,	
543244,	69472,	0,	21400,	0,	22109,	9,	
545246,	69119,	0,	21296,	0,	22016,	9,	
547251,	69175,	0,	21300,	0,	22035,	9,	
549260,	68964,	0,	21257,	0,	21936,	9,	
551262,	69426,	0,	21369,	0,	22151,	9,	
553264,	68539,	0,	21112,	0,	21807,	9,	
555279,	69141,	0,	21292,	0,	22003,	9,	
557295,	68684,	0,	21163,	0,	21890,	9,	
559298,	68957,	0,	21245,	0,	21945,	9,	
561301,	68984,	0,	21260,	0,	21923,	9,	
563315,	69589,	0,	21424,	0,	22141,	9,	
565315,	70349,	0,	21660,	0,	22409,	9,	
567315,	64469,	0,	19854,	0,	20462,	9,	
569320,	68065,	0,	20969,	0,	21733,	9,	
571321,	69854,	0,	21519,	0,	22263,	9,	
573335,	69507,	0,	21408,	0,	22126,	9,	
575342,	70963,	0,	21856,	0,	22582,	9,	
577345,	69288,	0,	21351,	0,	22039,	9,	
579345,	68224,	0,	21017,	0,	21715,	9,	
581347,	68663,	0,	21155,	0,	21847,	9,	
583353,	69326,	0,	21349,	0,	22062,	9,	
585357,	69322,	0,	21359,	0,	22080,	9,	
587363,	69212,	0,	21312,	0,	22057,	9,	
589368,	69323,	0,	21350,	0,	22069,	9,	
591375,	68611,	0,	21138,	0,	21873,	9,	
593380,	69341,	0,	21369,	0,	22053,	9,	
595393,	69339,	0,	21354,	0,	22064,	9,	
597400,	68647,	0,	21155,	0,	21857,	9,	
599400,	67697,	0,	20841,	0,	21604,	9,	
601401,	69836,	0,	21521,	0,	22224,	9,	
603402,	67585,	0,	20808,	0,	21533,	9,	
605402,	68697,	0,	21157,	0,	21883,	9,	
607403,	67924,	0,	20915,	0,	21622,	9,	
609407,	68750,	0,	21176,	0,	21906,	9,	
611408,	68064,	0,	20967,	0,	21698,	9,	
613411,	63070,	0,	19415,	0,	20042,	9,	
615423,	70202,	0,	21622,	0,	22344,	9,	
617429,	65831,	0,	20287,	0,	21009,	9,	
619434,	68738,	0,	21166,	0,	21877,	9,	
621439,	69298,	0,	21350,	0,	22058,	9,	
623450,	66678,	0,	20539,	0,	21244,	9,	
625460,	69220,	0,	21327,	0,	22032,	9,	
627461,	69164,	0,	21302,	0,	22010,	9,	
629465,	65607,	0,	20218,	0,	20869,	9,	
631482,	63765,	0,	19628,	0,	20310,	9,	
633487,	61479,	0,	18925,	0,	19488,	9,	
635489,	68955,	0,	21241,	0,	22001,	9,	
637504,	69913,	0,	21540,	0,	22236,	9,	
639509,	69314,	0,	21349,	0,	22074,	9,	
641512,	69404,	0,	21370,	0,	22074,	9,	
643527,	69719,	0,	21470,	0,	22230,	9,	
645534,	69806,	0,	21507,	0,	22237,	9,	
647553,	68672,	0,	21146,	0,	21880,	9,	
649556,	69765,	0,	21494,	0,	22213,	9,	
651558,	69223,	0,	21315,	0,	22049,	9,	
653571,	69464,	0,	21400,	0,	22138,	9,	
655572,	69069,	0,	21277,	0,	21955,	9,	
657577,	68793,	0,	21191,	0,	21914,	9,	
659577,	69244,	0,	21327,	0,	22048,	9,	
661593,	69059,	0,	21280,	0,	21989,	9,	
663594,	69410,	0,	21385,	0,	22104,	9,	
665595,	69699,	0,	21473,	0,	22202,	9,	
667597,	65102,	0,	20057,	0,	20747,	9,	
669611,	68178,	0,	21001,	0,	21714,	9,	
671611,	69342,	0,	21357,	0,	22090,	9,	
673611,	68756,	0,	21178,	0,	21911,	9,	
675615,	68158,	0,	20999,	0,	21720,	9,	
677622,	69316,	0,	21344,	0,	22086,	9,	
679626,	68826,	0,	21204,	0,	21909,	9,	
681634,	69301,	0,	21344,	0,	22051,	9,	
683641,	69275,	0,	21342,	0,	22065,	9,	
685644,	69400,	0,	21378,	0,	22108,	9,	
687659,	69959,	0,	21559,	0,	22294,	9,	
689673,	69370,	0,	21371,	0,	22120,	9,	
691678,	69330,	0,	21356,	0,	22057,	9,	
693678,	69842,	0,	21509,	0,	22260,	9,	
695693,	69406,	0,	21379,	0,	22100,	9,	
697707,	69843,	0,	21519,	0,	22232,	9,	
699729,	69216,	0,	21314,	0,	22019,	9,	
