Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
269860,	0,	0,	0,	0,	0,	0,	
271863,	0,	0,	0,	0,	0,	0,	
273868,	0,	0,	0,	0,	0,	0,	
275873,	0,	0,	0,	0,	0,	0,	
277877,	0,	0,	0,	0,	0,	0,	
279882,	0,	0,	0,	0,	0,	0,	
281887,	0,	0,	0,	0,	0,	0,	
283900,	0,	0,	0,	0,	0,	0,	
285914,	0,	0,	0,	0,	0,	0,	
287928,	0,	0,	0,	0,	0,	0,	
289941,	0,	0,	0,	0,	0,	0,	
291954,	0,	0,	0,	0,	0,	0,	
293967,	0,	0,	0,	0,	0,	0,	
295979,	0,	0,	0,	0,	0,	0,	
297991,	0,	0,	0,	0,	0,	0,	
300004,	0,	0,	0,	0,	0,	0,	
302020,	0,	0,	0,	0,	0,	0,	
304024,	0,	0,	0,	0,	0,	0,	
306029,	0,	0,	0,	0,	0,	0,	
308034,	0,	0,	0,	0,	0,	0,	
310039,	0,	0,	0,	0,	0,	0,	
312044,	0,	0,	0,	0,	0,	0,	
314048,	0,	0,	0,	0,	0,	0,	
316053,	0,	0,	0,	0,	0,	0,	
318058,	0,	0,	0,	0,	0,	0,	
320063,	0,	0,	0,	0,	0,	0,	
322068,	0,	0,	0,	0,	0,	0,	
324073,	0,	0,	0,	0,	0,	0,	
326077,	0,	0,	0,	0,	0,	0,	
328082,	0,	0,	0,	0,	0,	0,	
330087,	0,	0,	0,	0,	0,	0,	
332092,	0,	0,	0,	0,	0,	0,	
334102,	0,	0,	0,	0,	0,	0,	
336107,	0,	0,	0,	0,	0,	0,	
338111,	0,	0,	0,	0,	0,	0,	
340116,	0,	0,	0,	0,	0,	0,	
342124,	0,	0,	0,	0,	0,	0,	
344137,	0,	0,	0,	0,	0,	0,	
346142,	0,	0,	0,	0,	0,	0,	
348147,	0,	0,	0,	0,	0,	0,	
350152,	0,	0,	0,	0,	0,	0,	
352156,	0,	0,	0,	0,	0,	0,	
354171,	12180,	0,	19852,	0,	20600,	89,	
356183,	13207,	0,	21653,	0,	22342,	89,	
358196,	13037,	0,	21384,	0,	22131,	89,	
360215,	13172,	0,	21605,	0,	22318,	89,	
362227,	13090,	0,	21461,	0,	22189,	89,	
364230,	13005,	0,	21329,	0,	22054,	89,	
366245,	13019,	0,	21348,	0,	22068,	89,	
368258,	13019,	0,	21352,	0,	22069,	89,	
370265,	13018,	0,	21347,	0,	22064,	89,	
372268,	12730,	0,	20845,	0,	21533,	89,	
374274,	12736,	0,	20895,	0,	21616,	89,	
376279,	12847,	0,	21030,	0,	21767,	89,	
378290,	11978,	0,	19638,	0,	20241,	89,	
