Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
153262,	37538,	0,	22915,	0,	23726,	39,	
155263,	37068,	0,	22639,	0,	23379,	39,	
157263,	37535,	0,	22906,	0,	23699,	39,	
159264,	37389,	0,	22834,	0,	23604,	39,	
161265,	37494,	0,	22904,	0,	23651,	39,	
163265,	35619,	0,	21740,	0,	22468,	39,	
165268,	35052,	0,	21419,	0,	22149,	39,	
167269,	35948,	0,	21926,	0,	22667,	39,	
169269,	36880,	0,	22536,	0,	23295,	39,	
171270,	37238,	0,	22728,	0,	23502,	39,	
173271,	37456,	0,	22881,	0,	23644,	39,	
175271,	37375,	0,	22822,	0,	23589,	39,	
177272,	37596,	0,	22928,	0,	23694,	39,	
179273,	37263,	0,	22749,	0,	23502,	39,	
181273,	37584,	0,	22961,	0,	23752,	39,	
183274,	37377,	0,	22814,	0,	23576,	39,	
185275,	37441,	0,	22853,	0,	23612,	39,	
187275,	37324,	0,	22780,	0,	23560,	39,	
189276,	37625,	0,	22962,	0,	23768,	39,	
191276,	37614,	0,	22953,	0,	23722,	39,	
193277,	36751,	0,	22435,	0,	23184,	39,	
195278,	37563,	0,	22940,	0,	23732,	39,	
197278,	37643,	0,	22970,	0,	23731,	39,	
199281,	37065,	0,	22626,	0,	23439,	39,	
201282,	36845,	0,	22497,	0,	23215,	39,	
203282,	37564,	0,	22941,	0,	23693,	39,	
205283,	37584,	0,	22946,	0,	23745,	39,	
207284,	37645,	0,	22981,	0,	23740,	39,	
209284,	37617,	0,	22954,	0,	23750,	39,	
211285,	36667,	0,	22392,	0,	23154,	39,	
213286,	37354,	0,	22816,	0,	23579,	39,	
215286,	37283,	0,	22761,	0,	23524,	39,	
217287,	37248,	0,	22746,	0,	23507,	39,	
219288,	37460,	0,	22875,	0,	23654,	39,	
221288,	37415,	0,	22843,	0,	23603,	39,	
223289,	37547,	0,	22918,	0,	23713,	39,	
225290,	37332,	0,	22799,	0,	23558,	39,	
227290,	37675,	0,	22995,	0,	23749,	39,	
229291,	37314,	0,	22778,	0,	23557,	39,	
231291,	37443,	0,	22865,	0,	23656,	39,	
233292,	36948,	0,	22559,	0,	23288,	39,	
235293,	37396,	0,	22828,	0,	23610,	39,	
237294,	37706,	0,	23020,	0,	23807,	39,	
239295,	37534,	0,	22906,	0,	23693,	39,	
241296,	37637,	0,	22985,	0,	23749,	39,	
243296,	37503,	0,	22888,	0,	23684,	39,	
245297,	37326,	0,	22786,	0,	23557,	39,	
247298,	36702,	0,	22407,	0,	23170,	39,	
249298,	37616,	0,	22961,	0,	23737,	39,	
251299,	37447,	0,	22865,	0,	23619,	39,	
253300,	37565,	0,	22941,	0,	23731,	39,	
255300,	37427,	0,	22848,	0,	23623,	39,	
257301,	37569,	0,	22918,	0,	23702,	39,	
259302,	37608,	0,	22980,	0,	23726,	39,	
261302,	37550,	0,	22904,	0,	23698,	39,	
263303,	37497,	0,	22891,	0,	23674,	39,	
265304,	37511,	0,	22924,	0,	23659,	39,	
267304,	36878,	0,	22493,	0,	23264,	39,	
269305,	36761,	0,	22439,	0,	23226,	39,	
271306,	37551,	0,	22930,	0,	23699,	39,	
273306,	37569,	0,	22938,	0,	23695,	39,	
275307,	37606,	0,	22943,	0,	23750,	39,	
277307,	37658,	0,	22988,	0,	23739,	39,	
279308,	37617,	0,	22974,	0,	23754,	39,	
281309,	37491,	0,	22886,	0,	23651,	39,	
283309,	37593,	0,	22942,	0,	23761,	39,	
285310,	37649,	0,	22998,	0,	23734,	39,	
287311,	37554,	0,	22917,	0,	23717,	39,	
289311,	37562,	0,	22931,	0,	23637,	39,	
291312,	37590,	0,	22955,	0,	23800,	39,	
293313,	37637,	0,	22967,	0,	23711,	39,	
295313,	36591,	0,	22336,	0,	23101,	39,	
297314,	35768,	0,	21846,	0,	22575,	39,	
299315,	37013,	0,	22586,	0,	23369,	39,	
301315,	37234,	0,	22733,	0,	23481,	39,	
303318,	36339,	0,	22191,	0,	22947,	39,	
305319,	30776,	0,	18781,	0,	19394,	39,	
307319,	37048,	0,	22619,	0,	23384,	39,	
309320,	36990,	0,	22575,	0,	23367,	39,	
311321,	37489,	0,	22900,	0,	23658,	39,	
313321,	37428,	0,	22837,	0,	23620,	39,	
315322,	37560,	0,	22930,	0,	23683,	39,	
317323,	37491,	0,	22900,	0,	23669,	39,	
319323,	37605,	0,	22943,	0,	23735,	39,	
321324,	37581,	0,	22952,	0,	23702,	39,	
323324,	37612,	0,	22937,	0,	23703,	39,	
325325,	37619,	0,	22979,	0,	23764,	39,	
327326,	37628,	0,	22949,	0,	23729,	39,	
329326,	37379,	0,	22834,	0,	23636,	39,	
331327,	37521,	0,	22901,	0,	23643,	39,	
333328,	37545,	0,	22916,	0,	23697,	39,	
335328,	37454,	0,	22867,	0,	23675,	39,	
337329,	37643,	0,	22986,	0,	23725,	39,	
339330,	36340,	0,	22191,	0,	22938,	39,	
341330,	37385,	0,	22809,	0,	23626,	39,	
343331,	37590,	0,	22942,	0,	23682,	39,	
345332,	35550,	0,	21709,	0,	22432,	39,	
347332,	30561,	0,	18667,	0,	19321,	39,	
349333,	37128,	0,	22647,	0,	23431,	39,	
351334,	36175,	0,	22078,	0,	22817,	39,	
353334,	37501,	0,	22907,	0,	23656,	39,	
355335,	37383,	0,	22830,	0,	23596,	39,	
357336,	37527,	0,	22901,	0,	23693,	39,	
359336,	37525,	0,	22907,	0,	23653,	39,	
361337,	37376,	0,	22820,	0,	23580,	39,	
363338,	37505,	0,	22909,	0,	23692,	39,	
365338,	37517,	0,	22889,	0,	23655,	39,	
367339,	37641,	0,	22986,	0,	23782,	39,	
369339,	37496,	0,	22883,	0,	23634,	39,	
371340,	37253,	0,	22728,	0,	23500,	39,	
373341,	36939,	0,	22562,	0,	23356,	39,	
375341,	37598,	0,	22953,	0,	23693,	39,	
377342,	37590,	0,	22937,	0,	23752,	39,	
379343,	37410,	0,	22846,	0,	23596,	39,	
381343,	37640,	0,	22971,	0,	23738,	39,	
383344,	37529,	0,	22922,	0,	23731,	39,	
385345,	37366,	0,	22812,	0,	23576,	39,	
387345,	37249,	0,	22751,	0,	23505,	39,	
389346,	37647,	0,	22985,	0,	23726,	39,	
391347,	37547,	0,	22916,	0,	23725,	39,	
393347,	37544,	0,	22913,	0,	23658,	39,	
395348,	37291,	0,	22771,	0,	23541,	39,	
397349,	37564,	0,	22932,	0,	23717,	39,	
399349,	37610,	0,	22963,	0,	23747,	39,	
401350,	37408,	0,	22830,	0,	23594,	39,	
403351,	37585,	0,	22955,	0,	23760,	39,	
405351,	36283,	0,	22152,	0,	22902,	39,	
407352,	37050,	0,	22607,	0,	23371,	39,	
409353,	37625,	0,	22981,	0,	23720,	39,	
411353,	37689,	0,	22986,	0,	23802,	39,	
413354,	37512,	0,	22915,	0,	23688,	39,	
415354,	37592,	0,	22939,	0,	23720,	39,	
417355,	37594,	0,	22966,	0,	23719,	39,	
419356,	37561,	0,	22912,	0,	23722,	39,	
421356,	37646,	0,	22995,	0,	23738,	39,	
423357,	37612,	0,	22935,	0,	23731,	39,	
425358,	37376,	0,	22832,	0,	23569,	39,	
427358,	37648,	0,	22971,	0,	23782,	39,	
429359,	37581,	0,	22952,	0,	23692,	39,	
431360,	37366,	0,	22821,	0,	23619,	39,	
433360,	37672,	0,	22973,	0,	23754,	39,	
435361,	37575,	0,	22961,	0,	23748,	39,	
437362,	37685,	0,	22994,	0,	23759,	39,	
439362,	36844,	0,	22503,	0,	23249,	39,	
441363,	37039,	0,	22618,	0,	23377,	39,	
443364,	37619,	0,	22960,	0,	23765,	39,	
445364,	36303,	0,	22159,	0,	22880,	39,	
447365,	37604,	0,	22965,	0,	23743,	39,	
449366,	37643,	0,	22989,	0,	23756,	39,	
451366,	37290,	0,	22769,	0,	23534,	39,	
453367,	37532,	0,	22924,	0,	23681,	39,	
455367,	37284,	0,	22750,	0,	23495,	39,	
457369,	37366,	0,	22813,	0,	23618,	39,	
459370,	37627,	0,	22972,	0,	23727,	39,	
461370,	37552,	0,	22930,	0,	23708,	39,	
463371,	37418,	0,	22849,	0,	23633,	39,	
465372,	37570,	0,	22922,	0,	23685,	39,	
467372,	37563,	0,	22942,	0,	23753,	39,	
469373,	37668,	0,	22976,	0,	23698,	39,	
471374,	37575,	0,	22947,	0,	23763,	39,	
473374,	36964,	0,	22573,	0,	23306,	39,	
475375,	37484,	0,	22878,	0,	23647,	39,	
477376,	37421,	0,	22856,	0,	23654,	39,	
479376,	37554,	0,	22924,	0,	23690,	39,	
481377,	37626,	0,	22971,	0,	23758,	39,	
483378,	36667,	0,	22372,	0,	23127,	39,	
485378,	37498,	0,	22904,	0,	23701,	39,	
487379,	37690,	0,	22998,	0,	23748,	39,	
489380,	37557,	0,	22939,	0,	23743,	39,	
491380,	37664,	0,	22984,	0,	23729,	39,	
493381,	37561,	0,	22941,	0,	23745,	39,	
495382,	37648,	0,	22977,	0,	23752,	39,	
497382,	37614,	0,	22969,	0,	23748,	39,	
499383,	37377,	0,	22813,	0,	23572,	39,	
501383,	37641,	0,	22978,	0,	23742,	39,	
503384,	37626,	0,	22978,	0,	23769,	39,	
505387,	37491,	0,	22890,	0,	23644,	39,	
507387,	36712,	0,	22403,	0,	23149,	39,	
509388,	37623,	0,	22976,	0,	23754,	39,	
511389,	37463,	0,	22866,	0,	23652,	39,	
513389,	37463,	0,	22877,	0,	23603,	39,	
515391,	37620,	0,	22976,	0,	23789,	39,	
517392,	37636,	0,	22972,	0,	23722,	39,	
519392,	37634,	0,	22962,	0,	23758,	39,	
521393,	37580,	0,	22958,	0,	23737,	39,	
523394,	37422,	0,	22846,	0,	23623,	39,	
525394,	37109,	0,	22635,	0,	23381,	39,	
527395,	37471,	0,	22885,	0,	23650,	39,	
529396,	37356,	0,	22808,	0,	23591,	39,	
531396,	37624,	0,	22958,	0,	23723,	39,	
533397,	37592,	0,	22962,	0,	23759,	39,	
535398,	37654,	0,	22985,	0,	23736,	39,	
537398,	37499,	0,	22895,	0,	23666,	39,	
539399,	36822,	0,	22468,	0,	23258,	39,	
541400,	36262,	0,	22130,	0,	22894,	39,	
543400,	36647,	0,	22367,	0,	23114,	39,	
545401,	37362,	0,	22817,	0,	23579,	39,	
547401,	37583,	0,	22956,	0,	23732,	39,	
549402,	37640,	0,	22967,	0,	23759,	39,	
551403,	36933,	0,	22548,	0,	23274,	39,	
553403,	37249,	0,	22743,	0,	23521,	39,	
555404,	37655,	0,	22963,	0,	23748,	39,	
557405,	37538,	0,	22936,	0,	23710,	39,	
559405,	37616,	0,	22944,	0,	23748,	39,	
561406,	37631,	0,	22989,	0,	23735,	39,	
563407,	37679,	0,	22993,	0,	23784,	39,	
565407,	37593,	0,	22945,	0,	23696,	39,	
567408,	37570,	0,	22940,	0,	23743,	39,	
569409,	37346,	0,	22805,	0,	23606,	39,	
571409,	37530,	0,	22915,	0,	23634,	39,	
573410,	35595,	0,	21730,	0,	22462,	39,	
575411,	37540,	0,	22917,	0,	23727,	39,	
577411,	37076,	0,	22623,	0,	23363,	39,	
579412,	37596,	0,	22957,	0,	23776,	39,	
581413,	35704,	0,	21805,	0,	22536,	39,	
583413,	37561,	0,	22918,	0,	23642,	39,	
585414,	37580,	0,	22966,	0,	23768,	39,	
587415,	37536,	0,	22878,	0,	23651,	39,	
589415,	36980,	0,	22592,	0,	23339,	39,	
591416,	37597,	0,	22947,	0,	23722,	39,	
593416,	37419,	0,	22843,	0,	23638,	39,	
595417,	36243,	0,	22122,	0,	22862,	39,	
597418,	36522,	0,	22297,	0,	23054,	39,	
599418,	37078,	0,	22662,	0,	23421,	39,	
601419,	37652,	0,	22967,	0,	23733,	39,	
603420,	37535,	0,	22930,	0,	23726,	39,	
605420,	37355,	0,	22807,	0,	23583,	39,	
607421,	37648,	0,	22965,	0,	23701,	39,	
609422,	37249,	0,	22749,	0,	23532,	39,	
611422,	36805,	0,	22462,	0,	23231,	39,	
613423,	37537,	0,	22937,	0,	23730,	39,	
615424,	37684,	0,	22989,	0,	23744,	39,	
617424,	37138,	0,	22677,	0,	23450,	39,	
619425,	37616,	0,	22968,	0,	23724,	39,	
621426,	37572,	0,	22935,	0,	23741,	39,	
623426,	37282,	0,	22757,	0,	23522,	39,	
625427,	37601,	0,	22963,	0,	23713,	39,	
627428,	37643,	0,	22989,	0,	23775,	39,	
629428,	37629,	0,	22973,	0,	23741,	39,	
631429,	37595,	0,	22940,	0,	23728,	39,	
633429,	37514,	0,	22899,	0,	23648,	39,	
635430,	37544,	0,	22914,	0,	23717,	39,	
637431,	37540,	0,	22932,	0,	23673,	39,	
639431,	37613,	0,	22952,	0,	23759,	39,	
641432,	37607,	0,	22959,	0,	23723,	39,	
643433,	37173,	0,	22689,	0,	23447,	39,	
645434,	37069,	0,	22645,	0,	23402,	39,	
647435,	37626,	0,	22961,	0,	23717,	39,	
649436,	37650,	0,	22982,	0,	23783,	39,	
651436,	37428,	0,	22831,	0,	23607,	39,	
653437,	37644,	0,	23003,	0,	23762,	39,	
655438,	37567,	0,	22914,	0,	23704,	39,	
657438,	37633,	0,	22986,	0,	23763,	39,	
659439,	37601,	0,	22937,	0,	23728,	39,	
661440,	37619,	0,	22985,	0,	23752,	39,	
663440,	37452,	0,	22844,	0,	23623,	39,	
665441,	37401,	0,	22837,	0,	23616,	39,	
667442,	37448,	0,	22851,	0,	23602,	39,	
669442,	37653,	0,	22977,	0,	23754,	39,	
671443,	37490,	0,	22902,	0,	23675,	39,	
673444,	37494,	0,	22888,	0,	23669,	39,	
675444,	37658,	0,	22994,	0,	23744,	39,	
677445,	36376,	0,	22198,	0,	22982,	39,	
679445,	37028,	0,	22619,	0,	23375,	39,	
681446,	37464,	0,	22860,	0,	23649,	39,	
683447,	37006,	0,	22575,	0,	23337,	39,	
685448,	37512,	0,	22916,	0,	23699,	39,	
687449,	37798,	0,	23080,	0,	23821,	39,	
689450,	37674,	0,	22975,	0,	23784,	39,	
691451,	37747,	0,	23057,	0,	23836,	39,	
693452,	37387,	0,	22824,	0,	23574,	39,	
695452,	37612,	0,	22978,	0,	23730,	39,	
697454,	37744,	0,	23026,	0,	23803,	39,	
699455,	37758,	0,	23029,	0,	23815,	39,	
