Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
87767,	141081,	24816,	0,	31055,	0,	0,	
90110,	154633,	27201,	0,	33988,	0,	0,	
92644,	161199,	28342,	0,	35430,	0,	0,	
95260,	157769,	27748,	0,	34634,	0,	0,	
97607,	155834,	27414,	0,	34270,	0,	0,	
99946,	159472,	28050,	0,	35059,	0,	0,	
102111,	44870,	2436,	12209,	14710,	3560,	18,	
104333,	84722,	3481,	25618,	28864,	7499,	18,	
106626,	86201,	3546,	26050,	29347,	7632,	18,	
108921,	87459,	3586,	26454,	29801,	7740,	18,	
111155,	83309,	3422,	25187,	28385,	7377,	18,	
113473,	86133,	3538,	26046,	29327,	7622,	18,	
115754,	84395,	3466,	25518,	28739,	7463,	18,	
118032,	83637,	3436,	25276,	28493,	7407,	18,	
120310,	83091,	3415,	25109,	28262,	7335,	18,	
122641,	85709,	3518,	25914,	29223,	7613,	18,	
124926,	83486,	3428,	25235,	28415,	7388,	18,	
126986,	78723,	3240,	23784,	26833,	6961,	18,	
129013,	84009,	3452,	25397,	28586,	7433,	18,	
131194,	95763,	3932,	28928,	32622,	8484,	18,	
133275,	77093,	3156,	23335,	26252,	6800,	18,	
135343,	90018,	3700,	27213,	30655,	7980,	18,	
137368,	91375,	3757,	27607,	31126,	8089,	18,	
139405,	91091,	3737,	27546,	31047,	8040,	18,	
141440,	82561,	3388,	24956,	28116,	7326,	18,	
143471,	82916,	3405,	25070,	28245,	7325,	18,	
145577,	92339,	3786,	27920,	31436,	8178,	18,	
147600,	90523,	3724,	27362,	30816,	8007,	18,	
149662,	89097,	3659,	26931,	30352,	7888,	18,	
151707,	90191,	3700,	27265,	30741,	7983,	18,	
153780,	92468,	3803,	27937,	31511,	8169,	18,	
155812,	91314,	3739,	27627,	31050,	8090,	18,	
157884,	93461,	3853,	28231,	31860,	8265,	18,	
159956,	93235,	3822,	28191,	31695,	8248,	18,	
161970,	85093,	3495,	25721,	29084,	7538,	18,	
163999,	78237,	3205,	23655,	26573,	6925,	18,	
166089,	88934,	3654,	26882,	30307,	7873,	18,	
168133,	81464,	3352,	24626,	27762,	7203,	18,	
170165,	83040,	3407,	25106,	28265,	7347,	18,	
172262,	84639,	3475,	25586,	28842,	7488,	18,	
174274,	74083,	3041,	22389,	25234,	6561,	18,	
176350,	78686,	3235,	23779,	26780,	6961,	18,	
178482,	88237,	3617,	26691,	30038,	7823,	18,	
180594,	83899,	3445,	25361,	28573,	7422,	18,	
182600,	81785,	3358,	24734,	27858,	7237,	18,	
184724,	87182,	3581,	26353,	29709,	7712,	18,	
186753,	81337,	3344,	24577,	27721,	7200,	18,	
188813,	84164,	3451,	25450,	28647,	7450,	18,	
190895,	88498,	3640,	26741,	30168,	7828,	18,	
192954,	83448,	3425,	25242,	28414,	7400,	18,	
194980,	85849,	3525,	25940,	29233,	7584,	18,	
197014,	81694,	3348,	24704,	27820,	7237,	18,	
199037,	81683,	3356,	24691,	27805,	7232,	18,	
201073,	73265,	2803,	21032,	23262,	6385,	17,	
203103,	95617,	3387,	25479,	27833,	8210,	17,	
205163,	96575,	3442,	25697,	28157,	8308,	17,	
207182,	91771,	3259,	24450,	26732,	7872,	17,	
209229,	94012,	3314,	25086,	27409,	8085,	17,	
211303,	99790,	3540,	26579,	29065,	8583,	17,	
213396,	95911,	3412,	25555,	27986,	8241,	17,	
215422,	94879,	3364,	25288,	27640,	8168,	17,	
217467,	93298,	3315,	24847,	27141,	8010,	17,	
219495,	95653,	3404,	25480,	27927,	8198,	17,	
221627,	96573,	3427,	25733,	28121,	8294,	17,	
223656,	93001,	3301,	24768,	27131,	7999,	17,	
225688,	95367,	3380,	25425,	27752,	8211,	17,	
227812,	99446,	3531,	26501,	28965,	8547,	17,	
229956,	97055,	3440,	25854,	28344,	8315,	17,	
232105,	100946,	3586,	26890,	29369,	8680,	17,	
234175,	98169,	3482,	26160,	28640,	8433,	17,	
236203,	92149,	3275,	24553,	26839,	7921,	17,	
238282,	92694,	3291,	24688,	27057,	7959,	17,	
240367,	95138,	3378,	25351,	27681,	8183,	17,	
242525,	94765,	3357,	25255,	27611,	8129,	17,	
244537,	93434,	3315,	24916,	27262,	8049,	17,	
246558,	95711,	3406,	25483,	27916,	8210,	17,	
248613,	92957,	3285,	24790,	27083,	7985,	17,	
250627,	93632,	3339,	24926,	27284,	8053,	17,	
252758,	96069,	3401,	25608,	28021,	8251,	17,	
254780,	93065,	3300,	24797,	27112,	7985,	17,	
256868,	94620,	3356,	25217,	27570,	8125,	17,	
258899,	97309,	3455,	25936,	28322,	8373,	17,	
260914,	94341,	3347,	25141,	27531,	8109,	17,	
263005,	98390,	3497,	26217,	28687,	8462,	17,	
265070,	97527,	3455,	25991,	28414,	8374,	17,	
267103,	95488,	3397,	25430,	27850,	8209,	17,	
269155,	94190,	3337,	25105,	27445,	8080,	17,	
271185,	93910,	3335,	25021,	27376,	8073,	17,	
273302,	96879,	3433,	25810,	28205,	8317,	17,	
275382,	98831,	3515,	26334,	28825,	8500,	17,	
277424,	96062,	3410,	25597,	27963,	8263,	17,	
279444,	93492,	3316,	24912,	27290,	8023,	17,	
281450,	96464,	3423,	25704,	28121,	8283,	17,	
283464,	92605,	3286,	24670,	26921,	7952,	17,	
285482,	95131,	3373,	25361,	27768,	8183,	17,	
287571,	96672,	3432,	25755,	28169,	8304,	17,	
289618,	95075,	3371,	25334,	27707,	8151,	17,	
291689,	95055,	3369,	25339,	27680,	8172,	17,	
293899,	98820,	3519,	26310,	28811,	8502,	17,	
295940,	98375,	3481,	26232,	28682,	8447,	17,	
298004,	96698,	3426,	25766,	28178,	8297,	17,	
300106,	95437,	3389,	25389,	27722,	8224,	17,	
302182,	76193,	9,	23913,	22297,	7768,	20,	
304196,	88481,	0,	27755,	25728,	8928,	20,	
306205,	91397,	0,	28670,	26621,	9241,	20,	
308321,	96716,	0,	30344,	28195,	9751,	20,	
310350,	92269,	0,	28935,	26842,	9306,	20,	
312422,	94771,	0,	29730,	27557,	9563,	20,	
314449,	92300,	0,	28926,	26915,	9318,	20,	
316480,	94064,	0,	29498,	27366,	9480,	20,	
318572,	90821,	0,	28489,	26410,	9161,	20,	
321000,	102207,	0,	32054,	29734,	10306,	20,	
323034,	84182,	0,	26399,	24541,	8496,	20,	
325064,	91003,	0,	28541,	26498,	9185,	20,	
327105,	93057,	0,	29192,	27092,	9404,	20,	
329171,	92508,	0,	29001,	26929,	9309,	20,	
332918,	105256,	0,	33007,	30629,	10618,	20,	
334929,	43137,	0,	13515,	12579,	4350,	20,	
337615,	74012,	0,	23214,	21437,	7462,	20,	
340789,	53048,	0,	16640,	15505,	5348,	20,	
343854,	58318,	0,	18278,	16926,	5883,	20,	
346916,	58285,	0,	18282,	16985,	5876,	20,	
349990,	62416,	0,	19577,	18152,	6300,	20,	
352889,	56619,	0,	17765,	16514,	5713,	20,	
356011,	59933,	0,	18797,	17470,	6043,	20,	
359094,	60480,	0,	18975,	17585,	6097,	20,	
362410,	64590,	0,	20239,	18773,	6521,	20,	
364479,	94848,	0,	29759,	27623,	9571,	20,	
366488,	93410,	0,	29294,	27188,	9423,	20,	
368563,	97169,	0,	30484,	28302,	9812,	20,	
370595,	97023,	0,	30426,	28245,	9775,	20,	
372640,	95301,	0,	29894,	27681,	9613,	20,	
374648,	92865,	0,	29128,	27045,	9366,	20,	
376677,	98563,	0,	30903,	28695,	9954,	20,	
378723,	97755,	0,	30671,	28454,	9853,	20,	
380770,	97298,	0,	30508,	28325,	9820,	20,	
382775,	94621,	0,	29679,	27562,	9547,	20,	
384816,	98046,	0,	30754,	28545,	9903,	20,	
386838,	95367,	0,	29912,	27721,	9611,	20,	
388894,	95940,	0,	30081,	27919,	9680,	20,	
390934,	98186,	0,	30805,	28595,	9913,	20,	
392988,	98264,	0,	30817,	28650,	9926,	20,	
395017,	97715,	0,	30645,	28437,	9845,	20,	
397026,	94782,	0,	29726,	27547,	9565,	20,	
399075,	96377,	0,	30218,	28049,	9721,	20,	
401125,	80201,	0,	25253,	23352,	8187,	20,	
403157,	94586,	0,	29701,	27583,	9556,	20,	
406590,	81500,	0,	25539,	23685,	8216,	20,	
408930,	45208,	0,	14181,	13186,	4571,	20,	
411858,	54035,	0,	16939,	15698,	5438,	20,	
415115,	55579,	0,	17435,	16171,	5616,	20,	
418597,	64034,	0,	20088,	18675,	6453,	20,	
420715,	69864,	0,	21907,	20324,	7055,	20,	
422738,	83739,	0,	26252,	24366,	8442,	20,	
424763,	89699,	0,	28136,	26086,	9044,	20,	
426772,	99514,	0,	31208,	28961,	10051,	20,	
428795,	102859,	0,	32254,	29948,	10365,	20,	
430828,	95864,	0,	30068,	27889,	9668,	20,	
432846,	102153,	0,	32032,	29754,	10320,	20,	
434861,	102849,	0,	32254,	29932,	10364,	20,	
436878,	102626,	0,	32193,	29842,	10358,	20,	
438887,	102565,	0,	32161,	29882,	10361,	20,	
440893,	102332,	0,	32091,	29818,	10306,	20,	
442921,	103292,	0,	32395,	30033,	10441,	20,	
444950,	102766,	0,	32241,	29920,	10366,	20,	
446989,	96202,	0,	30168,	27965,	9704,	20,	
449003,	98550,	0,	30915,	28727,	9949,	20,	
451015,	101912,	0,	31963,	29666,	10288,	20,	
453036,	101994,	0,	31978,	29668,	10275,	20,	
455050,	102613,	0,	32186,	29857,	10354,	20,	
457060,	101021,	0,	31677,	29425,	10189,	20,	
459094,	101902,	0,	31962,	29650,	10275,	20,	
461104,	100569,	0,	31537,	29268,	10161,	20,	
463160,	97571,	0,	30603,	28401,	9843,	20,	
465285,	93132,	0,	29216,	27104,	9391,	20,	
467560,	104368,	0,	32731,	30382,	10525,	20,	
469586,	98355,	0,	30848,	28646,	9932,	20,	
471595,	102495,	0,	32145,	29820,	10335,	20,	
473600,	95946,	0,	30093,	27915,	9674,	20,	
475613,	94891,	0,	29758,	27568,	9569,	20,	
477632,	94617,	0,	29688,	27629,	9561,	20,	
479640,	98904,	0,	31020,	28800,	9977,	20,	
481647,	102509,	0,	32145,	29792,	10333,	20,	
483660,	92420,	0,	28989,	26961,	9340,	20,	
485693,	101901,	0,	31963,	29623,	10273,	20,	
487710,	102180,	0,	32046,	29745,	10305,	20,	
489718,	101540,	0,	31843,	29521,	10239,	20,	
491730,	102297,	0,	32089,	29822,	10324,	20,	
493741,	102768,	0,	32226,	29866,	10354,	20,	
495780,	100490,	0,	31521,	29258,	10144,	20,	
497798,	102350,	0,	32091,	29761,	10316,	20,	
499803,	102109,	0,	32032,	29735,	10311,	20,	
