Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
257068,	360,	60,	480,	1319,	0,	8,	
259076,	360,	60,	480,	1320,	0,	8,	
261083,	360,	60,	479,	1321,	0,	8,	
263091,	360,	60,	480,	1319,	0,	8,	
265099,	360,	60,	480,	1320,	0,	8,	
267107,	360,	60,	480,	1321,	0,	8,	
269116,	360,	60,	480,	1319,	0,	8,	
271122,	360,	60,	480,	1321,	0,	8,	
273130,	360,	60,	480,	1319,	0,	8,	
275138,	360,	60,	479,	1321,	0,	8,	
277146,	360,	60,	480,	1320,	0,	8,	
279155,	360,	60,	480,	1320,	0,	8,	
281163,	360,	60,	479,	1319,	0,	8,	
283170,	360,	60,	480,	1321,	0,	8,	
285178,	360,	60,	480,	1320,	0,	8,	
287186,	360,	60,	480,	1319,	0,	8,	
289195,	360,	59,	480,	1321,	0,	8,	
291203,	360,	61,	480,	1319,	0,	8,	
293210,	360,	60,	480,	1321,	0,	8,	
295218,	360,	60,	479,	1319,	0,	8,	
297227,	360,	60,	480,	1320,	0,	8,	
299235,	360,	60,	480,	1320,	0,	8,	
301243,	174,	29,	511,	1321,	0,	9,	
303250,	0,	0,	540,	1320,	0,	9,	
305257,	0,	0,	540,	1319,	0,	9,	
307264,	0,	0,	540,	1320,	0,	9,	
309272,	0,	0,	540,	1320,	0,	9,	
311280,	0,	0,	540,	1321,	0,	9,	
313288,	0,	0,	539,	1319,	0,	9,	
315297,	0,	0,	539,	1321,	0,	9,	
317305,	0,	0,	540,	1319,	0,	9,	
319313,	0,	0,	540,	1321,	0,	9,	
321322,	0,	0,	540,	1319,	0,	9,	
323330,	0,	0,	540,	1321,	0,	9,	
325338,	0,	0,	540,	1320,	0,	9,	
327347,	0,	0,	540,	1319,	0,	9,	
329354,	0,	0,	540,	1321,	0,	9,	
331362,	0,	0,	540,	1320,	0,	9,	
333370,	0,	0,	540,	1319,	0,	9,	
335378,	0,	0,	539,	1320,	0,	9,	
337386,	0,	0,	540,	1320,	0,	9,	
339394,	0,	0,	540,	1321,	0,	9,	
341403,	0,	0,	540,	1319,	0,	9,	
343410,	0,	0,	540,	1321,	0,	9,	
345418,	0,	0,	540,	1319,	0,	9,	
347427,	0,	0,	540,	1320,	0,	9,	
349435,	0,	0,	539,	1320,	0,	9,	
351444,	0,	0,	540,	1320,	0,	9,	
353452,	0,	0,	540,	1321,	0,	9,	
355460,	0,	0,	540,	1319,	0,	9,	
357469,	0,	0,	540,	1320,	0,	9,	
359477,	0,	0,	540,	1321,	0,	9,	
361486,	0,	0,	540,	1319,	0,	9,	
363494,	0,	0,	540,	1320,	0,	9,	
365503,	0,	0,	540,	1320,	0,	9,	
367511,	0,	0,	540,	1321,	0,	9,	
369518,	0,	0,	540,	1320,	0,	9,	
371526,	0,	0,	540,	1320,	0,	9,	
373535,	0,	0,	540,	1320,	0,	9,	
375541,	0,	0,	539,	1319,	0,	9,	
377548,	0,	0,	539,	1321,	0,	9,	
379556,	0,	0,	539,	1320,	0,	9,	
381564,	0,	0,	540,	1320,	0,	9,	
383572,	0,	0,	540,	1320,	0,	9,	
385580,	0,	0,	540,	1319,	0,	9,	
387588,	0,	0,	540,	1321,	0,	9,	
389596,	0,	0,	540,	1319,	0,	9,	
391604,	0,	0,	540,	1320,	0,	9,	
393612,	0,	0,	540,	1321,	0,	9,	
395621,	0,	0,	538,	1319,	0,	9,	
397630,	0,	0,	540,	1320,	0,	9,	
399638,	0,	0,	540,	1321,	0,	9,	
401646,	0,	0,	540,	1320,	0,	9,	
403653,	0,	0,	540,	1320,	0,	9,	
405661,	0,	0,	540,	1320,	0,	9,	
407670,	0,	0,	539,	1320,	0,	9,	
409677,	0,	0,	539,	1320,	0,	9,	
411686,	0,	0,	540,	1320,	0,	9,	
413694,	0,	0,	540,	1319,	0,	9,	
415702,	0,	0,	540,	1320,	0,	9,	
417710,	0,	0,	540,	1320,	0,	9,	
419717,	0,	0,	539,	1321,	0,	9,	
421726,	0,	0,	540,	1319,	0,	9,	
423732,	0,	0,	540,	1321,	0,	9,	
425739,	0,	0,	540,	1320,	0,	9,	
427748,	0,	0,	540,	1320,	0,	9,	
429756,	0,	0,	540,	1320,	0,	9,	
431765,	0,	0,	540,	1319,	0,	9,	
433772,	0,	0,	540,	1321,	0,	9,	
435780,	0,	0,	538,	1319,	0,	9,	
437787,	0,	0,	540,	1321,	0,	9,	
439796,	0,	0,	540,	1319,	0,	9,	
441803,	0,	0,	540,	1321,	0,	9,	
443811,	0,	0,	540,	1320,	0,	9,	
445819,	0,	0,	540,	1320,	0,	9,	
447827,	0,	0,	539,	1319,	0,	9,	
449836,	0,	0,	540,	1321,	0,	9,	
451843,	0,	0,	539,	1319,	0,	9,	
453852,	0,	0,	540,	1321,	0,	9,	
455859,	0,	0,	540,	1319,	0,	9,	
457867,	0,	0,	540,	1321,	0,	9,	
459874,	0,	0,	540,	1319,	0,	9,	
461883,	0,	0,	540,	1321,	0,	9,	
463891,	0,	0,	540,	1320,	0,	9,	
465899,	0,	0,	540,	1319,	0,	9,	
467907,	0,	0,	540,	1321,	0,	9,	
469916,	0,	0,	540,	1320,	0,	9,	
471924,	0,	0,	540,	1320,	0,	9,	
473933,	0,	0,	540,	1319,	0,	9,	
475941,	0,	0,	540,	1321,	0,	9,	
477949,	0,	0,	540,	1320,	0,	9,	
479958,	0,	0,	538,	1319,	0,	9,	
481966,	0,	0,	540,	1320,	0,	9,	
483975,	0,	0,	540,	1321,	0,	9,	
485982,	0,	0,	539,	1319,	0,	9,	
487990,	0,	0,	540,	1320,	0,	9,	
489997,	0,	0,	540,	1320,	0,	9,	
492006,	0,	0,	540,	1320,	0,	9,	
494015,	0,	0,	540,	1320,	0,	9,	
496023,	0,	0,	540,	1321,	0,	9,	
498031,	0,	0,	540,	1320,	0,	9,	
500037,	0,	0,	540,	1320,	0,	9,	
502043,	0,	0,	540,	1320,	0,	9,	
504052,	0,	0,	540,	1320,	0,	9,	
506059,	0,	0,	540,	1320,	0,	9,	
508066,	0,	0,	540,	1319,	0,	9,	
510075,	0,	0,	539,	1321,	0,	9,	
512083,	0,	0,	539,	1320,	0,	9,	
514091,	0,	0,	540,	1319,	0,	9,	
516099,	0,	0,	540,	1321,	0,	9,	
518107,	0,	0,	540,	1319,	0,	9,	
520116,	0,	0,	540,	1321,	0,	9,	
522122,	0,	0,	540,	1320,	0,	9,	
524131,	0,	0,	540,	1320,	0,	9,	
526139,	0,	0,	540,	1320,	0,	9,	
528148,	0,	0,	540,	1320,	0,	9,	
530156,	0,	0,	539,	1319,	0,	9,	
532164,	0,	0,	540,	1320,	0,	9,	
534172,	0,	0,	540,	1320,	0,	9,	
536179,	0,	0,	540,	1321,	0,	9,	
538188,	0,	0,	540,	1320,	0,	9,	
540196,	0,	0,	540,	1319,	0,	9,	
542204,	0,	0,	539,	1320,	0,	9,	
544212,	0,	0,	540,	1321,	0,	9,	
546221,	0,	0,	540,	1319,	0,	9,	
548229,	0,	0,	540,	1320,	0,	9,	
550238,	0,	0,	539,	1321,	0,	9,	
552245,	0,	0,	539,	1320,	0,	9,	
554252,	0,	0,	540,	1319,	0,	9,	
556259,	0,	0,	540,	1320,	0,	9,	
558267,	0,	0,	540,	1320,	0,	9,	
560275,	0,	0,	540,	1320,	0,	9,	
562284,	0,	0,	540,	1321,	0,	9,	
564292,	0,	0,	540,	1320,	0,	9,	
566300,	0,	0,	540,	1319,	0,	9,	
568308,	0,	0,	540,	1320,	0,	9,	
570317,	0,	0,	540,	1321,	0,	9,	
572325,	0,	0,	540,	1319,	0,	9,	
574332,	0,	0,	540,	1321,	0,	9,	
576341,	0,	0,	539,	1320,	0,	9,	
578349,	0,	0,	540,	1320,	0,	9,	
580357,	0,	0,	540,	1320,	0,	9,	
582365,	0,	0,	540,	1320,	0,	9,	
584373,	0,	0,	540,	1319,	0,	9,	
586380,	0,	0,	540,	1321,	0,	9,	
588387,	0,	0,	540,	1320,	0,	9,	
590395,	0,	0,	540,	1320,	0,	9,	
592403,	0,	0,	540,	1319,	0,	9,	
