Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
303007,	1.9285105266212308,	0,	65996,	44420,	21439,	30,	
305481,	1.9861008442664152,	0,	69574,	47657,	23135,	30,	
307671,	1.9709447246209677,	0,	69248,	47711,	23549,	30,	
310088,	1.9789462660000288,	0,	46597,	30183,	16124,	30,	
312474,	1.9814839894829983,	0,	36402,	25123,	12115,	30,	
315073,	1.9706624407766216,	0,	39370,	28201,	14420,	30,	
317125,	1.9996633367967078,	0,	32733,	23719,	12149,	30,	
319219,	2.035729491125161,	0,	33893,	26765,	11933,	30,	
321518,	1.9527745837925452,	0,	33944,	23679,	11731,	30,	
323886,	1.9415605863200975,	0,	33334,	23120,	11755,	30,	
325998,	1.9481963914886546,	0,	33222,	23145,	10887,	30,	
328150,	1.9768249928462214,	0,	34003,	24571,	12178,	30,	
330250,	1.9389089563610655,	0,	30594,	22388,	10781,	30,	
332792,	1.9858708730080843,	0,	38008,	26796,	12321,	30,	
335233,	2.1432833251053824,	0,	48554,	37294,	18258,	30,	
337663,	2.158694360309887,	0,	60463,	44598,	24171,	30,	
340138,	2.0562504944345066,	0,	46897,	34389,	17554,	30,	
342724,	1.9837329677354703,	0,	36025,	27184,	12431,	30,	
345301,	2.0731016313875585,	0,	34185,	23619,	11784,	30,	
347866,	2.0403396031982046,	0,	34333,	24818,	12789,	30,	
350496,	2.03991029617071,	0,	37684,	28195,	13714,	30,	
353348,	2.142154358087609,	0,	55524,	46386,	20992,	30,	
355564,	2.1161030547256083,	0,	46760,	40552,	17535,	30,	
357686,	2.090915043634011,	0,	42303,	33667,	15828,	30,	
360225,	1.9180803319103916,	0,	34766,	23021,	12037,	30,	
362747,	1.9349037866119883,	0,	37514,	24267,	12816,	30,	
365058,	1.956334715444282,	0,	33116,	23835,	11460,	30,	
367390,	1.9349443314313597,	0,	31604,	23146,	10747,	30,	
370032,	2.004030707840079,	0,	33736,	25605,	13043,	30,	
372397,	1.986169015691664,	0,	33477,	25019,	11859,	30,	
374576,	1.9501391891459494,	0,	32190,	23140,	10598,	30,	
376628,	1.995725296035068,	0,	30884,	22056,	11350,	30,	
379352,	1.960323275448543,	0,	30749,	21194,	10432,	30,	
381805,	1.9744788659361794,	0,	34482,	23641,	11578,	30,	
384084,	1.9671009245461313,	0,	33345,	24441,	11589,	30,	
386612,	1.947013864040539,	0,	42955,	29417,	14448,	30,	
389017,	1.9401893152504845,	0,	34762,	24424,	11808,	30,	
391052,	1.9349073910120456,	0,	28068,	21108,	10185,	30,	
393286,	1.9259141433870868,	0,	29925,	21038,	10038,	30,	
395396,	1.9845779104157375,	0,	31320,	22963,	11062,	30,	
397962,	1.9919015461982095,	0,	34330,	25904,	11620,	30,	
400332,	1.9465267871616818,	0,	30165,	20908,	9984,	30,	
402449,	1.836435368400815,	0,	27879,	17723,	9317,	30,	
404842,	2.014798536998334,	0,	32637,	22624,	11892,	30,	
407105,	1.9595926341891716,	0,	30193,	21678,	10887,	30,	
409231,	1.9947696052904733,	0,	31359,	24990,	11123,	30,	
411685,	1.9548898846161384,	0,	32144,	22252,	11434,	30,	
414078,	1.9916139638548291,	0,	32318,	23368,	12041,	30,	
416226,	2.0033183574767475,	0,	29828,	21122,	10653,	30,	
418557,	1.947602668796301,	0,	33170,	24554,	11615,	30,	
420635,	1.9483130146994054,	0,	29176,	20858,	10021,	30,	
422654,	2.069593280369476,	0,	29629,	22760,	11138,	30,	
425118,	1.915970542061881,	0,	37856,	28053,	13891,	30,	
427369,	1.934849872776621,	0,	33001,	24223,	12855,	30,	
429515,	1.9573870750696079,	0,	32385,	22358,	10808,	30,	
431585,	1.9535528781340377,	0,	30716,	22347,	10435,	30,	
433997,	1.942563463050711,	0,	35187,	24572,	11876,	30,	
436110,	1.992161551962187,	0,	30876,	23489,	10098,	30,	
438157,	1.9713391888705898,	0,	29309,	20493,	10189,	30,	
440513,	2.0234314263923383,	0,	39348,	28811,	13682,	30,	
442916,	1.9464296436764301,	0,	31809,	22865,	10880,	30,	
445076,	2.021986949693494,	0,	32200,	24842,	11267,	30,	
447152,	1.9811893457733667,	0,	32270,	23464,	11447,	30,	
449278,	1.9107034456957877,	0,	28120,	19555,	9552,	30,	
451448,	1.9779046926981028,	0,	32587,	22046,	10616,	30,	
454007,	2.0568347883280773,	0,	40503,	28375,	15058,	30,	
456064,	2.090481186987708,	0,	34891,	24456,	12813,	30,	
458160,	1.9753163547141683,	0,	32654,	24171,	11515,	30,	
460395,	1.939096621350795,	0,	34005,	23719,	11443,	30,	
462735,	2.0551610445782007,	0,	28498,	21021,	10464,	30,	
464808,	1.9687927738653674,	0,	27302,	18103,	9174,	30,	
466835,	1.9920085345870764,	0,	31411,	22459,	10797,	30,	
468882,	1.9454851580266594,	0,	30249,	21847,	10264,	30,	
471240,	1.9437573182970855,	0,	34068,	25338,	11578,	30,	
473486,	2.0083342467075025,	0,	32754,	23737,	11924,	30,	
476121,	1.9645324042028336,	0,	30902,	22031,	12239,	30,	
478543,	1.9534030367122694,	0,	31569,	21814,	11071,	30,	
480823,	1.9737843739381684,	0,	29754,	20966,	10048,	30,	
483048,	1.9810682830376485,	0,	31958,	23418,	10933,	30,	
485729,	1.9549181806422886,	0,	34094,	25581,	12051,	30,	
488164,	1.9818601029451197,	0,	30321,	21999,	10601,	30,	
490821,	2.0355948004170195,	0,	37535,	27074,	13855,	30,	
493485,	2.222370874750476,	0,	49930,	40007,	20639,	30,	
495957,	2.200982660249091,	0,	55134,	45511,	22496,	30,	
498043,	2.1393566242303748,	0,	47999,	38957,	18874,	30,	
500483,	1.8621246918637293,	0,	31224,	22535,	10406,	30,	
502905,	2.001279050534128,	0,	42985,	31832,	15477,	30,	
505068,	1.9684594018137314,	0,	32974,	22774,	11767,	30,	
507107,	1.9913374864394457,	0,	33249,	26579,	12182,	30,	
509418,	1.9695528154638455,	0,	33140,	22115,	11019,	30,	
512004,	1.9969435062488827,	0,	36977,	28172,	13050,	30,	
514507,	2.097552162883682,	0,	46662,	36948,	18429,	30,	
516887,	2.1012277181076344,	0,	55696,	44385,	22737,	30,	
519008,	2.060437204628935,	0,	43731,	34946,	16939,	30,	
521213,	1.974514254939126,	0,	32568,	23818,	11174,	30,	
523379,	1.9067634833966431,	0,	30514,	21239,	10706,	30,	
525885,	2.061215329471662,	0,	44580,	34602,	18482,	30,	
528265,	2.1346899751615487,	0,	54629,	39569,	23583,	30,	
530467,	2.0886633348914088,	0,	47088,	32733,	18815,	30,	
532511,	1.9764325060500576,	0,	31103,	21409,	10300,	30,	
534608,	2.0026415329010687,	0,	31035,	22117,	11520,	30,	
536716,	1.9646121559040954,	0,	31339,	23186,	11298,	30,	
538959,	1.9467314559293496,	0,	32421,	22530,	11202,	30,	
541040,	1.9366799008436153,	0,	29517,	20822,	10144,	30,	
543557,	1.9923426460613438,	0,	39703,	28500,	14273,	30,	
545982,	2.1235972291169247,	0,	46352,	37739,	18296,	30,	
548305,	2.17119815570573,	0,	54282,	43955,	21857,	30,	
550354,	2.0727327458677975,	0,	36077,	27244,	13603,	30,	
552432,	1.9819890539078107,	0,	31593,	21270,	10866,	30,	
554923,	2.0249605948780207,	0,	38580,	27686,	13576,	30,	
557408,	2.1589325615101504,	0,	50084,	37715,	20973,	30,	
559657,	2.1508128321087705,	0,	50599,	37389,	20040,	30,	
561890,	1.979771810972557,	0,	35496,	24149,	13125,	30,	
564059,	1.9654775937000586,	0,	31806,	22015,	10767,	30,	
566578,	2.0374622091637886,	0,	39239,	30519,	14367,	30,	
569093,	2.1209967343409497,	0,	49059,	41198,	21347,	30,	
571333,	2.083875324031998,	0,	44089,	35365,	17540,	30,	
573634,	1.9602804160771805,	0,	33737,	23126,	12816,	30,	
576038,	1.9780976998646511,	0,	35294,	24531,	11961,	30,	
578554,	2.0149300848335994,	0,	36905,	26018,	12719,	30,	
580827,	2.0314646213903984,	0,	34705,	25830,	12962,	30,	
583037,	1.9372491180672406,	0,	30472,	20725,	10263,	30,	
585288,	1.96711360997599,	0,	32324,	22784,	11111,	30,	
587843,	2.0375509224411026,	0,	41330,	29454,	15742,	30,	
590215,	2.194007861796334,	0,	49869,	36797,	18830,	30,	
592592,	2.209578792263984,	0,	57625,	43922,	22672,	30,	
594641,	2.046645870894778,	0,	55803,	40853,	20451,	30,	
596717,	1.9494440667992232,	0,	36910,	27121,	12346,	30,	
598978,	1.9480030872226393,	0,	32560,	22602,	11173,	30,	
601047,	1.7877277742575985,	0,	31422,	20060,	10096,	30,	
603383,	1.938851717237165,	0,	45807,	31759,	15730,	30,	
605527,	1.9227607452212214,	0,	31202,	21674,	10622,	30,	
608048,	1.9453561575714873,	0,	36418,	25723,	13603,	30,	
610498,	2.0006445221034457,	0,	43412,	33609,	17526,	30,	
612811,	2.0457142164994115,	0,	47884,	40506,	19231,	30,	
614932,	2.004875445381036,	0,	41428,	35403,	16080,	30,	
617462,	1.9532844582187299,	0,	36819,	27415,	12796,	30,	
619938,	2.0821612899655504,	0,	42465,	37136,	15472,	30,	
622439,	2.139358561642162,	0,	55253,	49735,	21696,	30,	
624673,	2.003654792436669,	0,	38574,	30009,	13921,	30,	
626761,	1.9396325975335684,	0,	31027,	20872,	10933,	30,	
628898,	2.007933293035151,	0,	33401,	23051,	12075,	30,	
631265,	1.9754718865361869,	0,	35348,	23119,	12608,	30,	
633389,	1.977583943431426,	0,	30827,	21324,	10863,	30,	
635829,	2.048805993936252,	0,	42228,	30227,	14750,	30,	
638282,	2.0849883047131903,	0,	53513,	41250,	19154,	30,	
640516,	2.0971046067540615,	0,	51192,	41109,	18871,	30,	
642540,	1.9878411734335264,	0,	29692,	19164,	10648,	30,	
644655,	1.9777509165598754,	0,	30519,	19664,	10391,	30,	
646671,	1.9674450179947647,	0,	30595,	21514,	10875,	30,	
648768,	1.938825535825239,	0,	30209,	21399,	10373,	30,	
650866,	1.9608676156302516,	0,	30129,	20272,	10380,	30,	
653036,	1.971786221860945,	0,	32219,	23154,	11520,	30,	
655063,	1.9301010568568873,	0,	27912,	19758,	9378,	30,	
657377,	1.9434344868777447,	0,	33519,	22780,	11347,	30,	
659393,	1.9506964463348124,	0,	28761,	21405,	10292,	30,	
661426,	1.9498483424897892,	0,	29471,	21827,	10170,	30,	
663523,	1.9478120028410664,	0,	31636,	21512,	11239,	30,	
665637,	2.017869902155266,	0,	33407,	24267,	11778,	30,	
667654,	2.006515681813173,	0,	31306,	22911,	11190,	30,	
669898,	1.9280710488941604,	0,	32157,	23960,	11292,	30,	
672431,	2.0389801473156357,	0,	39712,	29351,	14425,	30,	
674891,	2.191236081839696,	0,	48725,	38004,	17928,	30,	
677262,	2.048455632389691,	0,	44886,	34579,	15823,	30,	
679486,	1.955986015871967,	0,	33149,	23958,	11377,	30,	
681524,	1.9427932590727455,	0,	29822,	22252,	10869,	30,	
683639,	1.9611289165684664,	0,	30100,	20654,	10616,	30,	
685982,	1.9509300208580667,	0,	35032,	24052,	12635,	30,	
688236,	1.9239318651326676,	0,	33628,	23813,	12284,	30,	
690700,	1.9529814961294283,	0,	37156,	26754,	13008,	30,	
692922,	1.9719553289862528,	0,	33483,	23425,	12013,	30,	
695032,	1.9424038966048311,	0,	32381,	23376,	11351,	30,	
697557,	2.040049622828663,	0,	40699,	28332,	13775,	30,	
699958,	2.038008837351442,	0,	74640,	50501,	25348,	30,	
