Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
85614,	4.06055E7,	73394,	0,	73195,	0,	0,	
87626,	4.0644E7,	73478,	0,	73317,	0,	0,	
89632,	4.04709E7,	73194,	0,	72983,	0,	0,	
91640,	4.0511E7,	73307,	0,	73099,	0,	0,	
93644,	4.04499E7,	73242,	0,	73066,	0,	0,	
95648,	4.04069E7,	73176,	0,	72977,	0,	0,	
97653,	4.0519E7,	73354,	0,	73147,	0,	0,	
99660,	4.0505E7,	73361,	0,	73143,	0,	0,	
101665,	4.025397339513863,	12472,	45200,	42573,	15046,	20,	
103670,	2.4957428569437314,	0,	73177,	48754,	24380,	20,	
105675,	2.4949682123368593,	0,	73140,	48749,	24361,	20,	
107680,	2.4965694786987895,	0,	73177,	48787,	24381,	20,	
109685,	2.4952737061818038,	0,	72578,	48375,	24162,	20,	
111688,	2.4959299298703,	0,	72855,	48556,	24264,	20,	
113692,	2.4939646931989157,	0,	73157,	48715,	24352,	20,	
115699,	2.4953991669204596,	0,	72927,	48602,	24282,	20,	
117704,	2.4950745630419577,	0,	72892,	48563,	24267,	20,	
119708,	2.4931460928894578,	0,	71058,	47314,	23639,	20,	
121714,	2.4981471736759624,	0,	73145,	48800,	24381,	20,	
123720,	2.495029561835446,	0,	73238,	48800,	24380,	20,	
125724,	2.4945211263530225,	0,	72921,	48598,	24268,	20,	
127729,	2.497220435198867,	0,	73042,	48678,	24312,	20,	
129735,	2.4965334659829814,	0,	73135,	48733,	24373,	20,	
131738,	2.4955719777560983,	0,	73176,	48763,	24344,	20,	
133744,	2.493750513640023,	0,	73130,	48692,	24332,	20,	
135753,	2.495386206679105,	0,	73264,	48800,	24380,	20,	
137759,	2.4945251316312684,	0,	73157,	48714,	24357,	20,	
139766,	2.494771606580976,	0,	73163,	48724,	24331,	20,	
141774,	2.4955986714340166,	0,	73279,	48795,	24392,	20,	
143782,	2.497197427798482,	0,	73156,	48666,	24335,	20,	
145791,	2.4974510437089465,	0,	73180,	48740,	24350,	20,	
147797,	2.497197197922461,	0,	73150,	48702,	24359,	20,	
149805,	2.4952508808096288,	0,	73282,	48783,	24380,	20,	
151809,	2.496574954327028,	0,	73145,	48697,	24347,	20,	
153813,	2.5024165779658496,	0,	72613,	48575,	24258,	20,	
155819,	2.508517019681914,	0,	72088,	48404,	24177,	20,	
157824,	2.496300918012263,	0,	73133,	48770,	24361,	20,	
159831,	2.4975048191405698,	0,	73151,	48794,	24366,	20,	
161837,	2.494982115016846,	0,	73243,	48790,	24384,	20,	
163840,	2.495251456628783,	0,	72975,	48625,	24303,	20,	
165845,	2.4960389509202043,	0,	73093,	48748,	24345,	20,	
167850,	2.496777735654887,	0,	73093,	48770,	24353,	20,	
169857,	2.494686612941623,	0,	73217,	48794,	24376,	20,	
171862,	2.4938697733148265,	0,	73003,	48643,	24312,	20,	
173869,	2.494601124179816,	0,	73168,	48785,	24373,	20,	
175874,	2.4946139203792654,	0,	73249,	48775,	24379,	20,	
177881,	2.4939033473186676,	0,	73241,	48772,	24368,	20,	
179888,	2.4956620495837196,	0,	73197,	48771,	24379,	20,	
181896,	2.499220075056065,	0,	73116,	48743,	24376,	20,	
183904,	2.496189120682193,	0,	73218,	48748,	24359,	20,	
185911,	2.4976024125992144,	0,	73210,	48763,	24382,	20,	
187916,	2.4977191864876382,	0,	72792,	48591,	24265,	20,	
189923,	2.497826815099648,	0,	73176,	48752,	24355,	20,	
191928,	2.4954700422941802,	0,	73185,	48714,	24371,	20,	
193932,	2.494258503163308,	0,	73156,	48721,	24360,	20,	
195936,	2.496092071761073,	0,	73064,	48672,	24326,	20,	
197940,	2.495454887787908,	0,	73161,	48758,	24359,	20,	
199946,	2.4971726397568164,	0,	73222,	48802,	24390,	20,	
