Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
5966,	1.69335E7,	30642,	0,	30804,	0,	0,	
8091,	3.91651E7,	70813,	0,	70595,	0,	0,	
11928,	4.46071E7,	81701,	0,	84026,	0,	0,	
15159,	2.98889E7,	56524,	0,	55155,	0,	0,	
18629,	3.56907E7,	66870,	0,	69050,	0,	0,	
24345,	7.03741E7,	129212,	0,	132503,	0,	0,	
27853,	6.70881E7,	120285,	0,	120079,	0,	0,	
31556,	7.11221E7,	129612,	0,	128895,	0,	0,	
35756,	7.31824E7,	127318,	0,	126636,	0,	0,	
39475,	3.73314E7,	73340,	0,	77588,	0,	0,	
42698,	3.98308E7,	73159,	0,	76519,	0,	0,	
46137,	4.60489E7,	84907,	0,	90584,	0,	0,	
48179,	2.14664E7,	39469,	0,	39798,	0,	0,	
50206,	2.09515E7,	38460,	0,	37806,	0,	0,	
52223,	2.14407E7,	39294,	0,	38712,	0,	0,	
54243,	2.20576E7,	40339,	0,	39716,	0,	0,	
56312,	2.32485E7,	42444,	0,	41215,	0,	0,	
58332,	2.29263E7,	41825,	0,	41032,	0,	0,	
60365,	2.34346E7,	42706,	0,	42562,	0,	0,	
62386,	2.35986E7,	42946,	0,	43089,	0,	0,	
64406,	2.37308E7,	43172,	0,	43699,	0,	0,	
66431,	2.36758E7,	43061,	0,	42988,	0,	0,	
68458,	2.39204E7,	43504,	0,	43726,	0,	0,	
70482,	2.38542E7,	43361,	0,	43692,	0,	0,	
72503,	2.39507E7,	43528,	0,	43733,	0,	0,	
74527,	2.40575E7,	43715,	0,	43805,	0,	0,	
76547,	2.41257E7,	43836,	0,	44357,	0,	0,	
78566,	2.42599E7,	44030,	0,	44443,	0,	0,	
80584,	2.43081E7,	43955,	0,	43954,	0,	0,	
82621,	2.33909E7,	42219,	0,	41204,	0,	0,	
84658,	2.26298E7,	40898,	0,	42096,	0,	0,	
86681,	2.23218E7,	40172,	0,	42263,	0,	0,	
88699,	2.24807E7,	40419,	0,	42005,	0,	0,	
90723,	2.26795E7,	40874,	0,	43209,	0,	0,	
92739,	2.30225E7,	41500,	0,	43634,	0,	0,	
94759,	2.2946E7,	41020,	0,	42541,	0,	0,	
96783,	2.28204E7,	40967,	0,	42438,	0,	0,	
98801,	2.3301E7,	41984,	0,	42650,	0,	0,	
101035,	1.39327E7,	24922,	0,	25225,	0,	0,	
103263,	0.0,	0,	0,	0,	0,	0,	
105481,	0.0,	0,	0,	0,	0,	0,	
107750,	0.0,	0,	0,	0,	0,	0,	
110017,	0.0,	0,	0,	0,	0,	0,	
112280,	0.0,	0,	0,	0,	0,	0,	
114492,	0.0,	0,	0,	0,	0,	0,	
116726,	0.0,	0,	0,	0,	0,	0,	
118990,	0.0,	0,	0,	0,	0,	0,	
121209,	0.0,	0,	0,	0,	0,	0,	
123456,	0.0,	0,	0,	0,	0,	0,	
125686,	0.0,	0,	0,	0,	0,	0,	
128076,	0.0,	0,	0,	0,	0,	0,	
130315,	0.0,	0,	0,	0,	0,	0,	
132539,	0.0,	0,	0,	0,	0,	0,	
134809,	0.0,	0,	0,	0,	0,	0,	
137050,	0.0,	0,	0,	0,	0,	0,	
139290,	0.0,	0,	0,	0,	0,	0,	
141540,	0.0,	0,	0,	0,	0,	0,	
143829,	0.0,	0,	0,	0,	0,	0,	
146074,	0.0,	0,	0,	0,	0,	0,	
148314,	0.0,	0,	0,	0,	0,	0,	
150570,	0.0,	0,	0,	0,	0,	0,	
152767,	0.0,	0,	0,	0,	0,	0,	
154968,	0.0,	0,	0,	0,	0,	0,	
157388,	0.0,	0,	0,	0,	0,	0,	
159627,	0.0,	0,	0,	0,	0,	0,	
162102,	0.0,	0,	0,	0,	0,	0,	
164310,	0.0,	0,	0,	0,	0,	0,	
166517,	0.0,	0,	0,	0,	0,	0,	
168763,	0.0,	0,	0,	0,	0,	0,	
170975,	0.0,	0,	0,	0,	0,	0,	
173179,	0.0,	0,	0,	0,	0,	0,	
175386,	0.0,	0,	0,	0,	0,	0,	
177652,	0.0,	0,	0,	0,	0,	0,	
179928,	0.0,	0,	0,	0,	0,	0,	
182149,	0.0,	0,	0,	0,	0,	0,	
184363,	0.0,	0,	0,	0,	0,	0,	
186618,	0.0,	0,	0,	0,	0,	0,	
188842,	0.0,	0,	0,	0,	0,	0,	
191073,	0.0,	0,	0,	0,	0,	0,	
193309,	0.0,	0,	0,	0,	0,	0,	
