Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
1554,	2988900.0,	5434,	0,	5260,	0,	0,	
3676,	3.65668E7,	59406,	0,	58895,	0,	0,	
5680,	3.35801E7,	67695,	0,	67487,	0,	0,	
7795,	3.85785E7,	69732,	0,	69424,	0,	0,	
9800,	3.95909E7,	71510,	0,	71300,	0,	0,	
11820,	4.02229E7,	72614,	0,	72371,	0,	0,	
13891,	4.1411E7,	74799,	0,	74568,	0,	0,	
15960,	4.04186E7,	72982,	0,	72747,	0,	0,	
19104,	5.23755E7,	95423,	0,	92517,	0,	0,	
21717,	4.8053E7,	87131,	0,	85088,	0,	0,	
23775,	3.93828E7,	71161,	0,	70342,	0,	0,	
25779,	4.02306E7,	72675,	0,	72491,	0,	0,	
27798,	4.04687E7,	73062,	0,	72857,	0,	0,	
29813,	4.03651E7,	72873,	0,	72667,	0,	0,	
31819,	3.98855E7,	72021,	0,	71808,	0,	0,	
33827,	4.04155E7,	72964,	0,	72760,	0,	0,	
35833,	4.03993E7,	72957,	0,	72744,	0,	0,	
37838,	4.03033E7,	72781,	0,	72590,	0,	0,	
39842,	4.0317E7,	72783,	0,	72559,	0,	0,	
41845,	4.03337E7,	72802,	0,	72591,	0,	0,	
43859,	4.0116E7,	72434,	0,	72251,	0,	0,	
45872,	3.85355E7,	69567,	0,	69354,	0,	0,	
47880,	3.83463E7,	69248,	0,	69371,	0,	0,	
49904,	3.92344E7,	70853,	0,	70947,	0,	0,	
51952,	3.98287E7,	71917,	0,	72001,	0,	0,	
53969,	3.85878E7,	69752,	0,	69631,	0,	0,	
55980,	3.71532E7,	67192,	0,	67867,	0,	0,	
58222,	4.27322E7,	77399,	0,	75274,	0,	0,	
60573,	4.1382E7,	74803,	0,	74350,	0,	0,	
62781,	3.96747E7,	71756,	0,	72453,	0,	0,	
64806,	3.70064E7,	67024,	0,	67566,	0,	0,	
66841,	3.89662E7,	70499,	0,	70742,	0,	0,	
68849,	3.94442E7,	71324,	0,	71285,	0,	0,	
70868,	4.00496E7,	72336,	0,	71927,	0,	0,	
72884,	4.05571E7,	73249,	0,	72935,	0,	0,	
74891,	4.02505E7,	72711,	0,	72477,	0,	0,	
76909,	4.05564E7,	73263,	0,	73113,	0,	0,	
78957,	4.10142E7,	74083,	0,	73825,	0,	0,	
80962,	3.97888E7,	71909,	0,	71677,	0,	0,	
82970,	3.97439E7,	71749,	0,	71451,	0,	0,	
84972,	4.05155E7,	73155,	0,	72865,	0,	0,	
86980,	3.98234E7,	71915,	0,	71299,	0,	0,	
88993,	3.94871E7,	71370,	0,	71094,	0,	0,	
90999,	3.96438E7,	71700,	0,	71434,	0,	0,	
93080,	4.01428E7,	72569,	0,	73089,	0,	0,	
95551,	4.22338E7,	75649,	0,	75863,	0,	0,	
97741,	3.86867E7,	71082,	0,	68158,	0,	0,	
99830,	3.87848E7,	70128,	0,	69051,	0,	0,	
101839,	1.9802610483933503,	5615,	46812,	36793,	15590,	48,	
103843,	1.314676057617554,	0,	72493,	48322,	24150,	48,	
105850,	1.3153444590612065,	0,	73120,	48796,	24370,	48,	
107852,	1.315124134044972,	0,	72638,	48467,	24187,	48,	
109855,	1.3162472417529565,	0,	72750,	48594,	24255,	48,	
111863,	1.3165055853910563,	0,	72302,	48304,	24070,	48,	
113865,	1.3145663965674852,	0,	72735,	48496,	24225,	48,	
115869,	1.316043691577044,	0,	73031,	48742,	24336,	48,	
117922,	1.315496553733567,	0,	73893,	49284,	24613,	48,	
119924,	1.3148634956487062,	0,	72768,	48519,	24236,	48,	
121929,	1.3141737594487786,	0,	73106,	48754,	24364,	48,	
123934,	1.3156171655855766,	0,	73079,	48783,	24366,	48,	
126284,	1.315293264339862,	0,	84350,	56248,	28117,	48,	
128286,	1.3146374523159081,	0,	72034,	48036,	23988,	48,	
130292,	1.3149706827486687,	0,	73102,	48736,	24331,	48,	
132342,	1.3156048975629375,	0,	74495,	49668,	24830,	48,	
134480,	1.3145814494007628,	0,	62270,	40267,	20830,	48,	
136496,	1.3165780622014183,	0,	71063,	47429,	23663,	48,	
138507,	1.317726591246624,	0,	68027,	45286,	22290,	48,	
