Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
179459,	3.2149758686297205,	0,	71780,	0,	71446,	9,	
181483,	3.2167632810921685,	0,	72120,	0,	71864,	9,	
183508,	3.213781430251481,	0,	71877,	0,	71811,	9,	
185519,	3.216947894146712,	0,	71358,	0,	71226,	9,	
187537,	3.213011855451294,	0,	71688,	0,	71497,	9,	
189543,	3.219669517067113,	0,	71266,	0,	71106,	9,	
191564,	3.2194394753363835,	0,	71883,	0,	71826,	9,	
193576,	3.216258419046643,	0,	71604,	0,	71380,	9,	
195591,	3.2180534472519473,	0,	71918,	0,	71902,	9,	
197622,	3.217316782929775,	0,	72194,	0,	72127,	9,	
199655,	3.210214692841041,	0,	72559,	0,	72251,	9,	
