Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
99310,	4.23317E7,	76536,	0,	76622,	0,	0,	
101354,	1.37204E7,	24729,	0,	24753,	0,	0,	
103470,	0.0,	0,	0,	0,	0,	0,	
105568,	0.0,	0,	0,	0,	0,	0,	
107714,	0.0,	0,	0,	0,	0,	0,	
109764,	0.0,	0,	0,	0,	0,	0,	
111838,	1.564223738536931,	0,	63987,	0,	63808,	39,	
113840,	1.5673385524313947,	0,	71467,	0,	71178,	39,	
115841,	1.5635601056592092,	0,	71971,	0,	71574,	39,	
118062,	1.563712599467953,	0,	79929,	0,	79283,	39,	
120067,	1.5638608847973767,	0,	71679,	0,	71420,	39,	
122139,	1.5657403081265147,	0,	74718,	0,	74470,	39,	
124149,	1.5668630533771941,	0,	72566,	0,	72205,	39,	
126156,	1.5711586993534075,	0,	72050,	0,	71916,	39,	
128162,	1.565212968666579,	0,	72355,	0,	72174,	39,	
130174,	1.5621724251560434,	0,	72741,	0,	72452,	39,	
132179,	1.5634142836654128,	0,	72485,	0,	72330,	39,	
134189,	1.5601910516776585,	0,	71522,	0,	71206,	39,	
136196,	1.559137742499154,	0,	70809,	0,	70574,	39,	
138202,	1.5603129490606518,	0,	72422,	0,	72106,	39,	
140206,	1.559927121103296,	0,	72663,	0,	72321,	39,	
142214,	1.5604734640518927,	0,	72792,	0,	72462,	39,	
144274,	1.5615195955915393,	0,	74220,	0,	73978,	39,	
146280,	1.5600048579562646,	0,	70894,	0,	70500,	39,	
148285,	1.5566093203052225,	0,	68628,	0,	69409,	39,	
150299,	1.55992880625567,	0,	70450,	0,	70420,	39,	
152306,	1.5690074461059966,	0,	60073,	0,	59983,	39,	
154321,	1.559085895433852,	0,	72919,	0,	72663,	39,	
156327,	1.559098577018556,	0,	72658,	0,	72280,	39,	
158335,	1.5586273252173166,	0,	72483,	0,	72210,	39,	
160342,	1.5562090713558157,	0,	72915,	0,	72574,	39,	
162349,	1.560071891115866,	0,	72671,	0,	72569,	39,	
164363,	1.5594939081562704,	0,	72982,	0,	72644,	39,	
166370,	1.5587861671078849,	0,	72840,	0,	72513,	39,	
168377,	1.5612904629624913,	0,	72613,	0,	72277,	39,	
170384,	1.5625945520642694,	0,	72546,	0,	72393,	39,	
172390,	1.5591530127272837,	0,	72794,	0,	72493,	39,	
174397,	1.5601691837848994,	0,	72728,	0,	72418,	39,	
176401,	1.5572878002876707,	0,	72729,	0,	72414,	39,	
178409,	1.5579215152453838,	0,	72926,	0,	72519,	39,	
180417,	1.5577569649018232,	0,	72926,	0,	72653,	39,	
182422,	1.5565335883672242,	0,	72806,	0,	72603,	39,	
184428,	1.5556025208395512,	0,	73009,	0,	72719,	39,	
186434,	1.5591791938209227,	0,	72728,	0,	72362,	39,	
188442,	1.5560980381988165,	0,	69610,	0,	69901,	39,	
190446,	1.5546914647947312,	0,	72927,	0,	72685,	39,	
192452,	1.5556284537439748,	0,	72948,	0,	72774,	39,	
194458,	1.555159050295063,	0,	72899,	0,	72695,	39,	
196464,	1.555077723672633,	0,	72815,	0,	72510,	39,	
198470,	1.559816582080264,	0,	72488,	0,	72067,	39,	
