Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
256637,	1.6952676401545912,	0,	71955,	48119,	24017,	30,	
258641,	1.7021040917653465,	0,	72042,	48441,	24124,	30,	
260751,	1.7037982009416903,	0,	73504,	49411,	24708,	30,	
262755,	1.7038316246163503,	0,	67617,	45344,	22713,	30,	
264770,	1.6995143131046908,	0,	67980,	45612,	22802,	30,	
266776,	1.6956081448618712,	0,	62599,	41877,	20902,	30,	
268780,	1.700664017956779,	0,	71358,	47907,	23888,	30,	
270783,	1.7007179061518252,	0,	71852,	48303,	24020,	30,	
272787,	1.700634289716387,	0,	71234,	47787,	23828,	30,	
274791,	1.7015308028811056,	0,	71324,	47863,	23884,	30,	
276795,	1.7036112026148214,	0,	71855,	48406,	24120,	30,	
278798,	1.705175207942494,	0,	71646,	48302,	24037,	30,	
280802,	1.7045154602730785,	0,	71794,	48363,	24053,	30,	
282806,	1.7043358129975692,	0,	71632,	48261,	24022,	30,	
284810,	1.7018671794128941,	0,	71864,	48312,	24044,	30,	
286814,	1.702465188737904,	0,	71874,	48351,	24033,	30,	
288818,	1.703370612071255,	0,	71881,	48393,	24086,	30,	
290822,	1.704137731905065,	0,	71726,	48312,	24033,	30,	
292825,	1.6996278503394786,	0,	71791,	48219,	24025,	30,	
294829,	1.703188790568284,	0,	71746,	48316,	24037,	30,	
296833,	1.7035042564614706,	0,	71765,	48306,	24044,	30,	
298837,	1.7025614395255906,	0,	71867,	48350,	24106,	30,	
300842,	1.6920528193516284,	0,	64050,	42768,	21280,	30,	
302846,	1.7043440618095806,	0,	71519,	48145,	23967,	30,	
304852,	1.7040554507863435,	0,	71973,	48498,	24153,	30,	
306855,	1.7042461444514947,	0,	71661,	48271,	24048,	30,	
308859,	1.7047041892472379,	0,	71911,	48474,	24091,	30,	
310862,	1.7060045097047187,	0,	71610,	48312,	24048,	30,	
312868,	1.7061750753063902,	0,	71883,	48434,	24097,	30,	
314872,	1.7025082729912004,	0,	71676,	48260,	24000,	30,	
316875,	1.7091951312353038,	0,	71536,	48312,	24060,	30,	
318879,	1.7080866288981236,	0,	71511,	48294,	24014,	30,	
320883,	1.7053714840451226,	0,	71653,	48312,	24045,	30,	
322888,	1.7039913251552594,	0,	72052,	48556,	24179,	30,	
324892,	1.7035109064980687,	0,	71743,	48216,	24057,	30,	
326895,	1.7052034424166782,	0,	71853,	48527,	24130,	30,	
328898,	1.7041534110475605,	0,	71696,	48312,	24066,	30,	
330903,	1.7018726308051757,	0,	71815,	48312,	24067,	30,	
332906,	1.7018772073709927,	0,	71853,	48312,	24084,	30,	
334913,	1.7029095603561646,	0,	72170,	48556,	24177,	30,	
336916,	1.7016487720518378,	0,	71922,	48380,	24099,	30,	
338920,	1.7026697334665444,	0,	71836,	48359,	24077,	30,	
340923,	1.7019725635340475,	0,	72131,	48509,	24152,	30,	
342927,	1.6997091104191373,	0,	71907,	48312,	24069,	30,	
344930,	1.698324950238175,	0,	72008,	48296,	24091,	30,	
346934,	1.6954233217279913,	0,	72458,	48501,	24191,	30,	
348941,	1.6964263646820994,	0,	72424,	48448,	24189,	30,	
350946,	1.7040505218855198,	0,	71394,	48148,	23901,	30,	
352950,	1.7017101646734967,	0,	71796,	48286,	24026,	30,	
354954,	1.7000525591790934,	0,	71976,	48335,	24085,	30,	
356957,	1.7015953392024428,	0,	72137,	48533,	24158,	30,	
358961,	1.7011928745781129,	0,	71829,	48309,	24068,	30,	
360965,	1.704231207716079,	0,	71654,	48269,	24043,	30,	
362970,	1.7032813065865944,	0,	71765,	48312,	24021,	30,	
364973,	1.7035175606143864,	0,	71721,	48312,	24056,	30,	
366977,	1.7024316490235316,	0,	71755,	48312,	24081,	30,	
368981,	1.707984275833423,	0,	71551,	48312,	24082,	30,	
370984,	1.705028708233423,	0,	71685,	48312,	24062,	30,	
372987,	1.7036812657789893,	0,	71737,	48312,	24050,	30,	
374991,	1.703157483371357,	0,	72109,	48556,	24182,	30,	
376995,	1.7024362728729265,	0,	71791,	48312,	24049,	30,	
379000,	1.703685396347069,	0,	71738,	48308,	24052,	30,	
381003,	1.7002314703342356,	0,	71642,	48124,	23982,	30,	
383006,	1.7027587489854716,	0,	71548,	48185,	24000,	30,	
385009,	1.7049276545400605,	0,	71491,	48168,	23970,	30,	
387013,	1.6998470498615788,	0,	72030,	48373,	24109,	30,	
389017,	1.7010258180594198,	0,	71926,	48295,	24096,	30,	
391023,	1.7003814169202116,	0,	72055,	48388,	24106,	30,	
393026,	1.7005201275903523,	0,	72065,	48363,	24102,	30,	
395030,	1.7043209221743907,	0,	71740,	48351,	24038,	30,	
397034,	1.7043697985442798,	0,	71647,	48261,	24017,	30,	
399038,	1.7012817960629725,	0,	71683,	48219,	23964,	30,	
401042,	1.6921196576141238,	0,	63908,	42642,	21249,	30,	
403046,	1.7051295769849502,	0,	71679,	48313,	24069,	30,	
405049,	1.7043537542255744,	0,	71934,	48445,	24134,	30,	
407054,	1.7043543595525334,	0,	71924,	48496,	24159,	30,	
409058,	1.7038060009729834,	0,	71882,	48372,	24107,	30,	
411062,	1.7053371267485231,	0,	71777,	48443,	24167,	30,	
413065,	1.7027589020855165,	0,	71834,	48365,	24083,	30,	
415069,	1.7047998854746824,	0,	72019,	48503,	24161,	30,	
417073,	1.7024118125921452,	0,	71972,	48425,	24113,	30,	
419076,	1.7022601130506934,	0,	72157,	48556,	24163,	30,	
421082,	1.7056614550744034,	0,	71710,	48358,	24094,	30,	
423086,	1.7019400192713543,	0,	71640,	48212,	24018,	30,	
425089,	1.7039935421883101,	0,	72012,	48492,	24180,	30,	
427093,	1.7034188995985584,	0,	71714,	48269,	24056,	30,	
429096,	1.7044253053018383,	0,	71833,	48409,	24119,	30,	
431099,	1.7053169296536432,	0,	71918,	48459,	24131,	30,	
433104,	1.7061796006752807,	0,	71976,	48556,	24162,	30,	
435107,	1.7061186209715598,	0,	71631,	48312,	24062,	30,	
437111,	1.7050850737758643,	0,	72031,	48556,	24171,	30,	
439115,	1.7055256786519275,	0,	71789,	48436,	24085,	30,	
441118,	1.70559386483214,	0,	71629,	48312,	24018,	30,	
443122,	1.703062494347951,	0,	71766,	48302,	24016,	30,	
445126,	1.6962536787213325,	0,	72182,	48382,	24116,	30,	
447130,	1.6940256890785896,	0,	72212,	48242,	24106,	30,	
449135,	1.6966484286596832,	0,	72210,	48369,	24135,	30,	
451140,	1.7001305769530775,	0,	71858,	48274,	24053,	30,	
453143,	1.704123359991753,	0,	71976,	48454,	24162,	30,	
455146,	1.7004996468283582,	0,	72217,	48522,	24169,	30,	
457150,	1.7037282453511402,	0,	71745,	48318,	24081,	30,	
459154,	1.703816003147771,	0,	71746,	48306,	24074,	30,	
461162,	1.7050168109363566,	0,	71855,	48431,	24106,	30,	
463165,	1.7046095676672617,	0,	71695,	48312,	24049,	30,	
465169,	1.7017968871477251,	0,	71837,	48312,	24047,	30,	
467172,	1.7031156345645244,	0,	71890,	48375,	24067,	30,	
469176,	1.7017599947581774,	0,	72036,	48450,	24126,	30,	
471181,	1.7030761740509532,	0,	72032,	48472,	24120,	30,	
473183,	1.7015495584752856,	0,	71945,	48396,	24098,	30,	
475187,	1.7007110958543514,	0,	71837,	48312,	24016,	30,	
477191,	1.7037496771678553,	0,	72135,	48556,	24143,	30,	
479196,	1.701056086585656,	0,	71853,	48312,	24087,	30,	
481200,	1.7034118369354059,	0,	72009,	48461,	24154,	30,	
483205,	1.70311150480442,	0,	71889,	48402,	24082,	30,	
485207,	1.6978011225432128,	0,	71999,	48291,	24061,	30,	
487211,	1.6988920655874047,	0,	71951,	48333,	24094,	30,	
489215,	1.700948058289187,	0,	72235,	48532,	24197,	30,	
491218,	1.7048840585046046,	0,	71433,	48178,	23989,	30,	
493222,	1.7058861822058269,	0,	72353,	48729,	24302,	30,	
495227,	1.7046022378732386,	0,	71744,	48360,	24101,	30,	
497231,	1.7050838951324416,	0,	71851,	48388,	24119,	30,	
499235,	1.7026956875380443,	0,	71775,	48298,	24036,	30,	
501239,	1.6894875480683622,	0,	64078,	42748,	21295,	30,	
503242,	1.7020551297756463,	0,	71812,	48312,	24057,	30,	
505245,	1.702761593171842,	0,	71764,	48312,	24079,	30,	
507249,	1.70234029872091,	0,	72163,	48556,	24226,	30,	
509252,	1.7014794440459267,	0,	71975,	48430,	24135,	30,	
511256,	1.7012572333933325,	0,	72129,	48541,	24170,	30,	
513262,	1.6988979698014042,	0,	72155,	48461,	24157,	30,	
515266,	1.700946030688228,	0,	71967,	48407,	24108,	30,	
517269,	1.7031051799045844,	0,	71810,	48368,	24062,	30,	
519272,	1.702539666545501,	0,	72050,	48486,	24155,	30,	
521275,	1.7016273504625141,	0,	71947,	48382,	24063,	30,	
523279,	1.703629300009832,	0,	71910,	48410,	24117,	30,	
525283,	1.7041104210900746,	0,	71716,	48312,	24032,	30,	
527287,	1.7014696554286275,	0,	71842,	48315,	24045,	30,	
529290,	1.7021019213977864,	0,	70927,	47690,	23723,	30,	
531301,	1.69984235303359,	0,	67981,	45552,	22742,	30,	
533305,	1.701363633536739,	0,	69141,	46425,	23165,	30,	
535310,	1.6987498163575578,	0,	72083,	48383,	24115,	30,	
537326,	1.6977942212655575,	0,	70323,	47186,	23528,	30,	
539337,	1.697348835952214,	0,	71409,	47857,	23858,	30,	
541344,	1.6965146932834525,	0,	68435,	45816,	22870,	30,	
543372,	1.697657698762802,	0,	69170,	46158,	23106,	30,	
545390,	1.6954328923345394,	0,	70267,	47219,	23474,	30,	
547397,	1.7004029538358334,	0,	68452,	45957,	22905,	30,	
549401,	1.6922719439432925,	0,	56420,	37726,	18811,	30,	
551418,	1.6925024690806998,	0,	50859,	34330,	17044,	30,	
553426,	1.6913889992951332,	0,	48080,	32131,	16009,	30,	
555436,	1.6908445207120957,	0,	48694,	32449,	16229,	30,	
557444,	1.693562783814226,	0,	54840,	36638,	18334,	30,	
559499,	1.6949250148462558,	0,	57304,	38106,	19074,	30,	
561506,	1.6960755880061453,	0,	50789,	33946,	16973,	30,	
563524,	1.6932981028562526,	0,	49302,	32904,	16429,	30,	
565539,	1.6960730636256807,	0,	48821,	32669,	16292,	30,	
567551,	1.692164269125178,	0,	60724,	40508,	20208,	30,	
569572,	1.691779935969951,	0,	57751,	38588,	19228,	30,	
571580,	1.6916113273589017,	0,	66414,	44343,	22138,	30,	
573584,	1.6910557283531842,	0,	69320,	46247,	23068,	30,	
575591,	1.6911000134692868,	0,	66002,	44008,	22020,	30,	
577595,	1.69640889424608,	0,	68925,	46009,	23033,	30,	
579604,	1.6930088982445366,	0,	63054,	42112,	21000,	30,	
581609,	1.689932081508245,	0,	66063,	43996,	21997,	30,	
583614,	1.6930991463632452,	0,	66458,	44378,	22140,	30,	
585623,	1.6918751836522952,	0,	64422,	42844,	21476,	30,	
587672,	1.6938007329316458,	0,	65575,	44036,	21942,	30,	
589676,	1.6928737434678198,	0,	51474,	34392,	17211,	30,	
591680,	1.6913932332211936,	0,	51415,	34052,	17127,	30,	
593687,	1.694781470625461,	0,	50803,	33960,	16968,	30,	
595708,	1.6991413376843065,	0,	49166,	33088,	16384,	30,	
597723,	1.6964241534493791,	0,	48301,	32376,	16130,	30,	
599766,	1.7016220730629177,	0,	50912,	33915,	16996,	30,	
601916,	1.681122958371289,	0,	52141,	34144,	17396,	30,	
603924,	1.6901889864961048,	0,	49385,	32906,	16523,	30,	
605938,	1.6908483368986578,	0,	53249,	35496,	17740,	30,	
608033,	1.6974918458214754,	0,	63400,	42522,	21329,	30,	
610041,	1.7009179005168076,	0,	49769,	33547,	16806,	30,	
612057,	1.6972382693080834,	0,	56239,	37629,	18805,	30,	
614075,	1.6939464886232352,	0,	51857,	34717,	17388,	30,	
616090,	1.6920831642215115,	0,	50780,	33960,	17172,	30,	
618111,	1.6951580635056485,	0,	54238,	36235,	18148,	30,	
620123,	1.7042582934820334,	0,	52928,	35886,	17985,	30,	
622166,	1.6930671294371165,	0,	48703,	32407,	16207,	30,	
624173,	1.6920840221779134,	0,	54070,	35955,	18017,	30,	
626177,	1.6974599616677783,	0,	46817,	31382,	15664,	30,	
628180,	1.6938776254148975,	0,	46635,	31117,	15534,	30,	
630191,	1.6914567396569484,	0,	47478,	31662,	15789,	30,	
632209,	1.6907422321518664,	0,	48264,	32206,	16100,	30,	
634227,	1.6920517888873445,	0,	47560,	31738,	15878,	30,	
636246,	1.6935945413301603,	0,	47509,	31703,	15836,	30,	
638249,	1.6902365472779035,	0,	47065,	31360,	15652,	30,	
640255,	1.6904807616597581,	0,	48388,	32267,	16116,	30,	
642263,	1.6915761010799075,	0,	52912,	35442,	17683,	30,	
644362,	1.6965646907854472,	0,	57729,	39151,	19833,	30,	
646372,	1.6900612742335757,	0,	48358,	31937,	16468,	30,	
648375,	1.692925269249982,	0,	52909,	35246,	17591,	30,	
650382,	1.6921251911752089,	0,	48143,	32189,	16031,	30,	
652392,	1.6896230774847119,	0,	47800,	31885,	15899,	30,	
654399,	1.6969330734778794,	0,	50936,	34395,	16967,	30,	
656418,	1.6970402598959844,	0,	48287,	32364,	16148,	30,	
658426,	1.7029547699796896,	0,	47646,	32051,	15962,	30,	
660435,	1.6996570236280462,	0,	46700,	31333,	15628,	30,	
662454,	1.6915516440880674,	0,	49775,	33240,	16599,	30,	
664460,	1.6941312956882046,	0,	48753,	32539,	16226,	30,	
666476,	1.691373434497847,	0,	47773,	31905,	15937,	30,	
668496,	1.6943636920352936,	0,	48368,	32399,	16163,	30,	
670516,	1.6911301732670183,	0,	47376,	31569,	15784,	30,	
672537,	1.6997347365022137,	0,	47941,	32149,	16021,	30,	
674544,	1.6928778296367373,	0,	47867,	31863,	15940,	30,	
676552,	1.6917845706417334,	0,	46646,	31074,	15530,	30,	
678563,	1.6987063653861125,	0,	47399,	31664,	15829,	30,	
680583,	1.6926659016644081,	0,	48270,	32206,	16090,	30,	
682590,	1.691217006832729,	0,	47833,	31869,	15934,	30,	
684598,	1.6906211967647764,	0,	47172,	31427,	15705,	30,	
686610,	1.6928990505285184,	0,	47320,	31548,	15807,	30,	
688616,	1.6952589132335645,	0,	48136,	32193,	16062,	30,	
690634,	1.6925623407742,	0,	49776,	33181,	16710,	30,	
692663,	1.6896321446945357,	0,	48652,	32496,	16217,	30,	
694673,	1.6960545760724304,	0,	48795,	32855,	16361,	30,	
696681,	1.6927359224672391,	0,	48281,	32231,	16106,	30,	
698692,	1.698239006866693,	0,	47710,	32095,	15934,	30,	
