Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
110204,	0.5814978389045994,	0,	72100,	48052,	24007,	70,	
112224,	0.5816611777033519,	0,	72415,	48321,	24143,	70,	
114233,	0.5819354212928094,	0,	72374,	48248,	24123,	70,	
116249,	0.5817164200125838,	0,	72776,	48520,	24239,	70,	
118274,	0.5815190431533505,	0,	72713,	48475,	24218,	70,	
120280,	0.581395590384081,	0,	72209,	48166,	24065,	70,	
122287,	0.5816255875028863,	0,	71589,	47773,	23848,	70,	
124301,	0.5820863875221973,	0,	72582,	48448,	24221,	70,	
126335,	0.582181326886,	0,	73283,	48935,	24433,	70,	
128339,	0.5811778301757503,	0,	71873,	47928,	23948,	70,	
130354,	0.5821634892946305,	0,	72593,	48460,	24188,	70,	
132373,	0.5817261293315195,	0,	72749,	48508,	24238,	70,	
134385,	0.582891678686913,	0,	72468,	48433,	24165,	70,	
136394,	0.5820350906717782,	0,	72731,	48496,	24236,	70,	
138591,	0.590152043323326,	0,	76321,	51378,	25412,	70,	
140612,	0.6002321042467553,	0,	68047,	46771,	23109,	70,	
142639,	0.5743011853370018,	0,	70914,	47744,	24039,	70,	
144658,	0.5808951647908223,	0,	73008,	48767,	24366,	70,	
146669,	0.5818708605954318,	0,	72370,	48288,	24139,	70,	
148676,	0.5816174956684901,	0,	72417,	48318,	24131,	70,	
150684,	0.5813731710128387,	0,	72616,	48417,	24192,	70,	
152691,	0.5822951644669999,	0,	72489,	48387,	24173,	70,	
154712,	0.5814568381428481,	0,	73278,	48840,	24404,	70,	
156747,	0.5820910955783551,	0,	73595,	49147,	24547,	70,	
158754,	0.5827444593914937,	0,	71757,	47920,	23966,	70,	
160762,	0.5814571473830362,	0,	72535,	48383,	24157,	70,	
162788,	0.5819828133819566,	0,	73186,	48855,	24409,	70,	
164796,	0.5822170639680267,	0,	72643,	48454,	24213,	70,	
166811,	0.58189351197661,	0,	72814,	48621,	24275,	70,	
168822,	0.5833792755040488,	0,	72428,	48389,	24182,	70,	
170862,	0.5825090661822157,	0,	73810,	49290,	24610,	70,	
172935,	0.5850253017300328,	0,	74072,	49707,	24766,	70,	
174979,	0.5861632688863049,	0,	72850,	49127,	24262,	70,	
177037,	0.5878436002465856,	0,	72851,	49241,	24435,	70,	
179050,	0.582336804298449,	0,	72174,	48053,	24159,	70,	
181072,	0.5784080723756442,	0,	72620,	48537,	24260,	70,	
183087,	0.5794287589857817,	0,	72694,	48505,	24282,	70,	
185113,	0.5763121136806844,	0,	73160,	48805,	24460,	70,	
187157,	0.5731133543365038,	0,	73427,	49160,	24628,	70,	
189181,	0.5777386790119511,	0,	72898,	48773,	24418,	70,	
191204,	0.5770042708370595,	0,	72405,	48446,	24214,	70,	
193231,	0.5815919943160924,	0,	73175,	48958,	24423,	70,	
195238,	0.5821775082636883,	0,	72392,	48331,	24158,	70,	
197246,	0.5815158149499828,	0,	72538,	48363,	24177,	70,	
199254,	0.5820352187144668,	0,	72353,	48332,	24059,	70,	
