Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
6051,	6402200.0,	12153,	0,	14149,	0,	0,	
8398,	3.32646E7,	55613,	0,	57903,	0,	0,	
12014,	5.97909E7,	113127,	0,	112248,	0,	0,	
15249,	4.45109E7,	81208,	0,	80167,	0,	0,	
18641,	3.25851E7,	60774,	0,	58924,	0,	0,	
23691,	2.62728E7,	50891,	0,	59071,	0,	0,	
27520,	2.74989E7,	52579,	0,	61309,	0,	0,	
31227,	3.96496E7,	73925,	0,	81672,	0,	0,	
35076,	4.5828E7,	80860,	0,	83891,	0,	0,	
38820,	5.6141E7,	106566,	0,	104290,	0,	0,	
42338,	4.95119E7,	91802,	0,	91247,	0,	0,	
45638,	2.69837E7,	50596,	0,	55880,	0,	0,	
47832,	1.84076E7,	33626,	0,	35562,	0,	0,	
49876,	1.77074E7,	32267,	0,	33708,	0,	0,	
51926,	1.88474E7,	34331,	0,	37571,	0,	0,	
53962,	1.98871E7,	36271,	0,	39789,	0,	0,	
55995,	2.01327E7,	36721,	0,	40262,	0,	0,	
58019,	2.10183E7,	38270,	0,	41251,	0,	0,	
60040,	2.28967E7,	41575,	0,	42423,	0,	0,	
62059,	2.32152E7,	42090,	0,	42940,	0,	0,	
64076,	2.36976E7,	42919,	0,	43405,	0,	0,	
66101,	2.35241E7,	42623,	0,	43390,	0,	0,	
68120,	2.36406E7,	42815,	0,	43360,	0,	0,	
70140,	2.39533E7,	43370,	0,	44102,	0,	0,	
72175,	2.44604E7,	44335,	0,	44881,	0,	0,	
74196,	2.44745E7,	44368,	0,	44679,	0,	0,	
76218,	2.44852E7,	44388,	0,	44888,	0,	0,	
78237,	2.50235E7,	45346,	0,	45575,	0,	0,	
80259,	2.53688E7,	45967,	0,	46081,	0,	0,	
82279,	2.53509E7,	45933,	0,	46098,	0,	0,	
84422,	2.56313E7,	46515,	0,	47497,	0,	0,	
86459,	2.47311E7,	44922,	0,	45479,	0,	0,	
88494,	2.42945E7,	44133,	0,	44881,	0,	0,	
90512,	2.3863E7,	43191,	0,	43861,	0,	0,	
92550,	2.40418E7,	43594,	0,	43258,	0,	0,	
94571,	2.4296E7,	44103,	0,	42541,	0,	0,	
96589,	2.37726E7,	43049,	0,	42443,	0,	0,	
98624,	2.3639E7,	42828,	0,	41982,	0,	0,	
101207,	1.57485E7,	28216,	0,	26939,	0,	0,	
103628,	0.0,	0,	0,	0,	0,	0,	
106045,	0.0,	0,	0,	0,	0,	0,	
108476,	0.0,	0,	0,	0,	0,	0,	
110903,	0.0,	0,	0,	0,	0,	0,	
113311,	0.0,	0,	0,	0,	0,	0,	
115709,	0.0,	0,	0,	0,	0,	0,	
118089,	0.0,	0,	0,	0,	0,	0,	
120528,	0.0,	0,	0,	0,	0,	0,	
123159,	0.0,	0,	0,	0,	0,	0,	
125628,	0.0,	0,	0,	0,	0,	0,	
128230,	0.0,	0,	0,	0,	0,	0,	
130656,	0.0,	0,	0,	0,	0,	0,	
133336,	0.0,	0,	0,	0,	0,	0,	
135854,	0.0,	0,	0,	0,	0,	0,	
138287,	0.0,	0,	0,	0,	0,	0,	
140689,	0.0,	0,	0,	0,	0,	0,	
143347,	0.0,	0,	0,	0,	0,	0,	
145918,	0.0,	0,	0,	0,	0,	0,	
148326,	0.0,	0,	0,	0,	0,	0,	
150811,	0.0,	0,	0,	0,	0,	0,	
153264,	0.0,	0,	0,	0,	0,	0,	
155711,	0.0,	0,	0,	0,	0,	0,	
158102,	0.0,	0,	0,	0,	0,	0,	
160559,	0.0,	0,	0,	0,	0,	0,	
163007,	0.0,	0,	0,	0,	0,	0,	
165423,	0.0,	0,	0,	0,	0,	0,	
167868,	0.0,	0,	0,	0,	0,	0,	
170280,	0.0,	0,	0,	0,	0,	0,	
172759,	0.0,	0,	0,	0,	0,	0,	
175167,	0.0,	0,	0,	0,	0,	0,	
177625,	0.0,	0,	0,	0,	0,	0,	
179996,	0.0,	0,	0,	0,	0,	0,	
182448,	0.0,	0,	0,	0,	0,	0,	
184895,	0.0,	0,	0,	0,	0,	0,	
187303,	0.0,	0,	0,	0,	0,	0,	
189871,	0.0,	0,	0,	0,	0,	0,	
192275,	0.0,	0,	0,	0,	0,	0,	
194826,	0.0,	0,	0,	0,	0,	0,	
197194,	0.0,	0,	0,	0,	0,	0,	
199601,	0.0,	0,	0,	0,	0,	0,	
202048,	0.0,	0,	0,	0,	0,	0,	
204475,	0.0,	0,	0,	0,	0,	0,	
206953,	0.0,	0,	0,	0,	0,	0,	
209350,	0.0,	0,	0,	0,	0,	0,	
211770,	0.0,	0,	0,	0,	0,	0,	
214198,	0.0,	0,	0,	0,	0,	0,	
216565,	0.0,	0,	0,	0,	0,	0,	
218994,	0.0,	0,	0,	0,	0,	0,	
221449,	0.0,	0,	0,	0,	0,	0,	
223865,	0.0,	0,	0,	0,	0,	0,	
226334,	0.0,	0,	0,	0,	0,	0,	
228703,	0.0,	0,	0,	0,	0,	0,	
230830,	0.0,	0,	0,	0,	0,	0,	
232900,	0.0,	0,	0,	0,	0,	0,	
235260,	0.0,	0,	0,	0,	0,	0,	
237353,	0.0,	0,	0,	0,	0,	0,	
239414,	0.0,	0,	0,	0,	0,	0,	
241426,	0.0,	0,	0,	0,	0,	0,	
243861,	0.0,	0,	0,	0,	0,	0,	
246263,	0.0,	0,	0,	0,	0,	0,	
248497,	0.0,	0,	0,	0,	0,	0,	
250943,	0.0,	0,	0,	0,	0,	0,	
253435,	0.0,	0,	0,	0,	0,	0,	
255468,	0.0,	0,	0,	0,	0,	0,	
257500,	0.0,	0,	0,	0,	0,	0,	
259542,	0.0,	0,	0,	0,	0,	0,	
261584,	0.0,	0,	0,	0,	0,	0,	
263635,	0.0,	0,	0,	0,	0,	0,	
265672,	0.0,	0,	0,	0,	0,	0,	
267717,	0.0,	0,	0,	0,	0,	0,	
269750,	0.0,	0,	0,	0,	0,	0,	
271782,	0.0,	0,	0,	0,	0,	0,	
273823,	0.0,	0,	0,	0,	0,	0,	
275941,	0.0,	0,	0,	0,	0,	0,	
277964,	0.0,	0,	0,	0,	0,	0,	
279986,	0.0,	0,	0,	0,	0,	0,	
282088,	0.0,	0,	0,	0,	0,	0,	
284119,	0.0,	0,	0,	0,	0,	0,	
286163,	0.0,	0,	0,	0,	0,	0,	
288185,	0.0,	0,	0,	0,	0,	0,	
290217,	0.0,	0,	0,	0,	0,	0,	
292263,	0.0,	0,	0,	0,	0,	0,	
294331,	0.0,	0,	0,	0,	0,	0,	
296413,	0.0,	0,	0,	0,	0,	0,	
298505,	0.0,	0,	0,	0,	0,	0,	
300576,	0.0,	0,	0,	0,	0,	0,	
302628,	0.0,	0,	0,	0,	0,	0,	
304640,	0.0,	0,	0,	0,	0,	0,	
306671,	0.0,	0,	0,	0,	0,	0,	
308724,	0.0,	0,	0,	0,	0,	0,	
310773,	0.0,	0,	0,	0,	0,	0,	
312824,	0.0,	0,	0,	0,	0,	0,	
