Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
64000,	3.90946E7,	70585,	0,	70358,	0,	0,	
66049,	4.06768E7,	73532,	0,	73287,	0,	0,	
68065,	3.92522E7,	70984,	0,	70692,	0,	0,	
70074,	4.04001E7,	73016,	0,	72773,	0,	0,	
72094,	4.0273E7,	72825,	0,	72588,	0,	0,	
74277,	4.26861E7,	77228,	0,	76924,	0,	0,	
76299,	4.0192E7,	72683,	0,	72439,	0,	0,	
78320,	4.0397E7,	73074,	0,	73061,	0,	0,	
80333,	4.04583E7,	73186,	0,	72963,	0,	0,	
82344,	3.96804E7,	71770,	0,	71534,	0,	0,	
84351,	4.00694E7,	72437,	0,	72294,	0,	0,	
86359,	4.04468E7,	73142,	0,	72987,	0,	0,	
88364,	4.04046E7,	73112,	0,	72888,	0,	0,	
90374,	4.03268E7,	72981,	0,	72793,	0,	0,	
92378,	3.99527E7,	72295,	0,	72066,	0,	0,	
94386,	4.00029E7,	72361,	0,	72131,	0,	0,	
96391,	4.03246E7,	73027,	0,	72766,	0,	0,	
98399,	3.96559E7,	71731,	0,	71524,	0,	0,	
100404,	3.23352E7,	58437,	0,	58274,	0,	0,	
102412,	3.22355103148131,	3,	70883,	47250,	23559,	10,	
104415,	3.227453182112566,	0,	72617,	48402,	24173,	10,	
106423,	3.2258157086301114,	0,	73179,	48714,	24351,	10,	
108428,	3.226299972320539,	0,	70919,	47276,	23608,	10,	
110435,	3.227392812395056,	0,	73164,	48762,	24367,	10,	
112441,	3.2260802066741214,	0,	73058,	48672,	24315,	10,	
114448,	3.22523389374554,	0,	73186,	48749,	24353,	10,	
116452,	3.2261957297022414,	0,	73171,	48746,	24328,	10,	
118458,	3.2265508203530002,	0,	72328,	48171,	24053,	10,	
120461,	3.2264245165528225,	0,	70668,	47072,	23527,	10,	
122465,	3.2260674542629872,	0,	72549,	48308,	24139,	10,	
124468,	3.2303809690951106,	0,	72992,	48681,	24313,	10,	
126476,	3.227670046130734,	0,	72908,	48600,	24292,	10,	
128479,	3.226403003566509,	0,	72892,	48589,	24270,	10,	
130494,	3.2271010364600405,	0,	73258,	48869,	24393,	10,	
132499,	3.2292287047603216,	0,	73069,	48727,	24360,	10,	
134503,	3.230079168660997,	0,	72727,	48513,	24233,	10,	
136508,	3.230031944058854,	0,	72868,	48611,	24293,	10,	
138523,	3.227303322867848,	0,	73228,	48838,	24373,	10,	
140531,	3.2303413023723913,	0,	72158,	48193,	24084,	10,	
142537,	3.234033228022133,	0,	71917,	47767,	24040,	10,	
144553,	3.2311433100639633,	0,	73119,	48672,	24388,	10,	
146583,	3.2390078174099792,	0,	71713,	47782,	24041,	10,	
148611,	3.230330450525582,	0,	73530,	49021,	24489,	10,	
150636,	3.228044736563929,	0,	71613,	47690,	23832,	10,	
152645,	3.2292973394161737,	0,	72613,	48428,	24171,	10,	
154668,	3.2270100811659206,	0,	73675,	49076,	24520,	10,	
156684,	3.2265205502982117,	0,	73587,	49044,	24504,	10,	
158698,	3.229173611488887,	0,	73346,	48888,	24422,	10,	
160711,	3.2288987668808025,	0,	73220,	48883,	24394,	10,	
162714,	3.2278353299996807,	0,	72899,	48598,	24291,	10,	
164719,	3.2253458931737087,	0,	73123,	48734,	24351,	10,	
166724,	3.2251250769354316,	0,	73097,	48670,	24328,	10,	
168727,	3.2281825096036805,	0,	72959,	48686,	24319,	10,	
170735,	3.22915282415897,	0,	73069,	48729,	24347,	10,	
172739,	3.227551682129084,	0,	73047,	48679,	24334,	10,	
174746,	3.2315404722322705,	0,	73067,	48721,	24361,	10,	
176755,	3.226467724139994,	0,	72880,	48642,	24260,	10,	
178769,	3.230310228678485,	0,	72971,	48577,	24324,	10,	
180781,	3.2287488545053473,	0,	72927,	48464,	24292,	10,	
182796,	3.227459750981926,	0,	73226,	48710,	24394,	10,	
184806,	3.2273202115159445,	0,	73029,	48615,	24311,	10,	
186814,	3.2314820559814477,	0,	72688,	48457,	24232,	10,	
188820,	3.2250310769841755,	0,	72972,	48612,	24292,	10,	
190829,	3.2291002823885284,	0,	72981,	48694,	24315,	10,	
192846,	3.225748757492149,	0,	73245,	48875,	24406,	10,	
194850,	3.2263924234704957,	0,	72997,	48642,	24322,	10,	
196867,	3.226875412431731,	0,	73300,	48891,	24397,	10,	
198871,	3.2273977199228803,	0,	72837,	48563,	24252,	10,	
200878,	3.186252126237558,	0,	59677,	39226,	19595,	10,	
202882,	3.2344596465070072,	0,	72716,	48627,	24283,	10,	
204889,	3.227865852515077,	0,	73056,	48742,	24333,	10,	
206894,	3.228056284830493,	0,	73052,	48656,	24317,	10,	
208900,	3.2300511924522195,	0,	72036,	48042,	23983,	10,	
210906,	3.2298196020406476,	0,	73018,	48703,	24331,	10,	
212910,	3.2388808561873965,	0,	71119,	47510,	23741,	10,	
214919,	3.2302654414042222,	0,	72286,	48228,	24086,	10,	
216926,	3.233106997809895,	0,	71718,	47859,	23908,	10,	
218936,	3.234316055216405,	0,	72385,	48352,	24156,	10,	
221140,	3.2332504133145763,	0,	60287,	40016,	20164,	10,	
223156,	3.241087965189938,	0,	50413,	33233,	16996,	10,	
225207,	3.2312712712626914,	0,	46668,	31143,	15634,	10,	
227576,	3.2227033209891425,	0,	44045,	29069,	14778,	10,	
229596,	3.234493778117955,	0,	37745,	24573,	12742,	10,	
231627,	3.233414533798259,	0,	42705,	29064,	14631,	10,	
233650,	3.2241821781281397,	0,	46810,	31318,	15652,	10,	
235667,	3.2263445609103116,	0,	47538,	31713,	15849,	10,	
237686,	3.2242004075195974,	0,	47502,	31667,	15823,	10,	
239706,	3.2273276218795854,	0,	47438,	31690,	15818,	10,	
241728,	3.2312678435137676,	0,	46526,	31016,	15473,	10,	
243817,	3.2355023496390607,	0,	47303,	31512,	15832,	10,	
245830,	3.2339640771294524,	0,	44605,	29644,	14901,	10,	
247851,	3.2269511691178656,	0,	47455,	31648,	15764,	10,	
249872,	3.2221278415146224,	0,	47432,	31602,	15796,	10,	
251891,	3.2263743345516174,	0,	47545,	31720,	15839,	10,	
253912,	3.226656102761782,	0,	47230,	31610,	15747,	10,	
255934,	3.2264148126874224,	0,	47563,	31694,	15839,	10,	
257956,	3.2308140816849007,	0,	47302,	31599,	15765,	10,	
259973,	3.2289759824526354,	0,	46603,	31146,	15514,	10,	
261996,	3.2244491553341836,	0,	45988,	30532,	15382,	10,	
264014,	3.229142718545418,	0,	47455,	31582,	15826,	10,	
266037,	3.2565625455876677,	0,	39690,	27256,	13718,	10,	
268054,	3.2527793520429853,	0,	41095,	27543,	13991,	10,	
270076,	3.2431338850041795,	0,	44535,	29549,	15135,	10,	
272097,	3.2233220813745387,	0,	40784,	27281,	13535,	10,	
274119,	3.243366488313538,	0,	40745,	27311,	14002,	10,	
276139,	3.2397410546945156,	0,	46158,	30898,	15464,	10,	
278156,	3.237835765437895,	0,	46923,	31288,	15726,	10,	
280176,	3.229808145989526,	0,	47496,	31693,	15827,	10,	
282195,	3.2283885356257422,	0,	47511,	31720,	15851,	10,	
284215,	3.224960412030368,	0,	47546,	31720,	15839,	10,	
286238,	3.225427615981055,	0,	47514,	31720,	15840,	10,	
288257,	3.2227705587109843,	0,	47560,	31720,	15844,	10,	
290277,	3.224067282615118,	0,	47557,	31720,	15846,	10,	
292298,	3.227926565633749,	0,	47502,	31720,	15830,	10,	
294317,	3.2265739835540908,	0,	47534,	31720,	15841,	10,	
296342,	3.218193951700048,	0,	45299,	30184,	15061,	10,	
298360,	3.225882038127788,	0,	42677,	28593,	14187,	10,	
300381,	3.1969517454772225,	0,	38918,	25533,	12823,	10,	
302403,	3.2307181891539556,	0,	47352,	31651,	15798,	10,	
304421,	3.2275480277670296,	0,	47269,	31587,	15764,	10,	
306444,	3.2313453326950277,	0,	46143,	30843,	15384,	10,	
308462,	3.2259171383636875,	0,	47504,	31720,	15838,	10,	
310486,	3.2244229577981205,	0,	46283,	30833,	15415,	10,	
312504,	3.2255931550991437,	0,	39775,	26359,	13224,	10,	
314523,	3.230312677400836,	0,	46910,	31184,	15656,	10,	
316543,	3.228906343411918,	0,	47421,	31613,	15798,	10,	
318563,	3.221854880222196,	0,	47576,	31692,	15829,	10,	
320584,	3.228034422434306,	0,	47519,	31706,	15832,	10,	
322606,	3.2270348775436823,	0,	47530,	31720,	15837,	10,	
324628,	3.227383955687992,	0,	47523,	31720,	15827,	10,	
326644,	3.225585854689983,	0,	47525,	31633,	15789,	10,	
328667,	3.2258112511028627,	0,	47048,	31287,	15666,	10,	
330688,	3.2260811162008096,	0,	47213,	31478,	15730,	10,	
332705,	3.223533430632276,	0,	47599,	31720,	15844,	10,	
334725,	3.2262253786096866,	0,	47510,	31720,	15834,	10,	
336745,	3.2220323300678375,	0,	47565,	31720,	15838,	10,	
338768,	3.2282016436202565,	0,	47528,	31720,	15838,	10,	
340804,	3.2265417784956516,	0,	47554,	31749,	15834,	10,	
342821,	3.2296124086708313,	0,	47040,	31424,	15710,	10,	
344846,	3.226487773682245,	0,	47583,	31720,	15811,	10,	
346868,	3.201913265213879,	0,	41483,	26988,	13636,	10,	
348884,	3.23458882303327,	0,	46251,	30366,	15499,	10,	
350906,	3.226142721725684,	0,	47293,	31289,	15752,	10,	
352928,	3.2341014006852964,	0,	46091,	30448,	15357,	10,	
354946,	3.231542797181133,	0,	47192,	31605,	15787,	10,	
356970,	3.2277759267068644,	0,	47450,	31718,	15822,	10,	
358998,	3.2232256171768623,	0,	47584,	31720,	15831,	10,	
361019,	3.2294197377387177,	0,	41692,	27504,	13499,	10,	
363041,	3.2224216338950624,	0,	41628,	27350,	13601,	10,	
365057,	3.2279015205518578,	0,	45129,	30218,	14906,	10,	
367080,	3.224918002594094,	0,	47346,	31563,	15769,	10,	
369129,	3.226587011909579,	0,	44261,	30165,	14844,	10,	
371155,	3.2354709577910787,	0,	44723,	30068,	15102,	10,	
373175,	3.2334773525405183,	0,	44214,	29148,	15028,	10,	
375189,	3.2381091335445626,	0,	45647,	30411,	15370,	10,	
377210,	3.232468725762239,	0,	46918,	31309,	15700,	10,	
379233,	3.226562978476136,	0,	46861,	31226,	15618,	10,	
381252,	3.2261223191518655,	0,	47284,	31513,	15717,	10,	
383264,	3.22174578712062,	0,	37615,	25108,	12742,	10,	
385284,	3.2287505360026922,	0,	47038,	31438,	15702,	10,	
387304,	3.2290182309569757,	0,	47376,	31629,	15783,	10,	
389324,	3.2233336393965732,	0,	47158,	31332,	15652,	10,	
391344,	3.2270625271910656,	0,	47511,	31720,	15839,	10,	
393366,	3.2310633555005674,	0,	47489,	31720,	15847,	10,	
395385,	3.22930706066889,	0,	47107,	31469,	15695,	10,	
397410,	3.229111647220941,	0,	47540,	31720,	15835,	10,	
399427,	3.228727649232526,	0,	47528,	31720,	15844,	10,	
