Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
90645,	4.18306E7,	75790,	0,	75946,	0,	0,	
93489,	2.6464E7,	49024,	0,	48051,	0,	0,	
95987,	3.5861E7,	65268,	0,	63036,	0,	0,	
98506,	4.04474E7,	73320,	0,	71205,	0,	0,	
100852,	2.24106E7,	40343,	0,	37702,	0,	0,	
103355,	0.6932673466504038,	191,	49610,	33776,	16526,	80,	
105414,	0.6858993347454208,	0,	67281,	45597,	22532,	80,	
107576,	0.6850530307044391,	0,	70396,	47668,	23491,	80,	
109638,	0.6843782441710468,	0,	61466,	41989,	20662,	80,	
111766,	0.6832445181987865,	0,	61628,	42275,	21004,	80,	
113867,	0.6867250458004319,	0,	68400,	46181,	23001,	80,	
116430,	0.6797704916596313,	0,	75321,	51353,	25716,	80,	
118436,	0.6865331983551581,	0,	69631,	46658,	23386,	80,	
120444,	0.6879262639480749,	0,	73002,	48761,	24347,	80,	
122448,	0.6884626055760955,	0,	72842,	48670,	24302,	80,	
124454,	0.687973384115322,	0,	72997,	48729,	24351,	80,	
126462,	0.6882865160730063,	0,	73019,	48797,	24347,	80,	
128467,	0.6882951582190244,	0,	72697,	48561,	24253,	80,	
130474,	0.6879750314387619,	0,	73007,	48701,	24348,	80,	
132496,	0.688634097610274,	0,	72243,	48320,	24127,	80,	
134500,	0.6889392366296277,	0,	72690,	48593,	24239,	80,	
136505,	0.6878258856622425,	0,	73049,	48771,	24346,	80,	
138510,	0.689041283326524,	0,	72865,	48742,	24331,	80,	
140516,	0.6894002838537708,	0,	72946,	48798,	24339,	80,	
142522,	0.6882681539638325,	0,	72649,	48567,	24199,	80,	
144712,	0.6876636247378674,	0,	66804,	46580,	21952,	80,	
146723,	0.6814940015404389,	0,	66903,	45930,	22268,	80,	
148741,	0.6775846789104928,	0,	66501,	45846,	22523,	80,	
150759,	0.6784823234992343,	0,	68214,	47025,	22970,	80,	
152765,	0.6838137821508415,	0,	70857,	47780,	23598,	80,	
154771,	0.6836015627201389,	0,	70623,	47603,	23634,	80,	
156874,	0.6854527270264742,	0,	73760,	49631,	24653,	80,	
158880,	0.6861422041778756,	0,	70892,	47559,	23792,	80,	
160885,	0.6881017786344502,	0,	72482,	48486,	24204,	80,	
162891,	0.6883457019551716,	0,	72343,	48347,	24133,	80,	
164899,	0.6883189076785106,	0,	72802,	48621,	24294,	80,	
166905,	0.6889660098656801,	0,	72812,	48681,	24325,	80,	
168909,	0.6891481250400592,	0,	72237,	48313,	24100,	80,	
170913,	0.688934669841086,	0,	72660,	48600,	24217,	80,	
172920,	0.6879945724687478,	0,	72018,	48205,	23979,	80,	
174927,	0.6878989623954557,	0,	72359,	48499,	24028,	80,	
176951,	0.6869488683376977,	0,	72477,	48896,	24152,	80,	
178968,	0.6839280675193438,	0,	70282,	47538,	23539,	80,	
181011,	0.6812899291817802,	0,	69797,	48127,	23489,	80,	
183025,	0.6682003421525344,	0,	61722,	43513,	21143,	80,	
185162,	0.6772861401197385,	0,	69306,	47423,	23105,	80,	
187169,	0.6864582809163785,	0,	71343,	48167,	23858,	80,	
189176,	0.6873509723455676,	0,	71766,	48364,	23993,	80,	
191182,	0.6874444846701834,	0,	72178,	48566,	24117,	80,	
193199,	0.6873533706384154,	0,	71656,	48423,	23847,	80,	
195204,	0.6874826465617377,	0,	72428,	48487,	24157,	80,	
197208,	0.6863964374562174,	0,	71990,	48190,	23983,	80,	
199217,	0.6865589770828674,	0,	71937,	48125,	23977,	80,	
