Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
691,	686900.0,	1260,	0,	1262,	0,	0,	
2708,	2.51163E7,	45467,	0,	45380,	0,	0,	
4726,	2.42131E7,	43881,	0,	43753,	0,	0,	
6750,	2.07598E7,	37760,	0,	37479,	0,	0,	
8768,	2.34469E7,	42493,	0,	41742,	0,	0,	
10786,	1.89555E7,	34237,	0,	34041,	0,	0,	
12803,	1.93376E7,	35041,	0,	35123,	0,	0,	
14920,	2.14644E7,	38981,	0,	38399,	0,	0,	
16959,	7273500.0,	13155,	0,	12686,	0,	0,	
18973,	2.23627E7,	40521,	0,	41077,	0,	0,	
20994,	2.08321E7,	37770,	0,	38358,	0,	0,	
23008,	1.95241E7,	35327,	0,	36180,	0,	0,	
25033,	1.71784E7,	31041,	0,	30225,	0,	0,	
27048,	2.27814E7,	41355,	0,	40857,	0,	0,	
29073,	1.86485E7,	33800,	0,	33423,	0,	0,	
31091,	1.46919E7,	26658,	0,	27075,	0,	0,	
33488,	1.26274E7,	22941,	0,	23090,	0,	0,	
35510,	1.69709E7,	30621,	0,	29749,	0,	0,	
37530,	2.47035E7,	44626,	0,	44407,	0,	0,	
39555,	2.33293E7,	42144,	0,	42231,	0,	0,	
41572,	9732700.0,	17594,	0,	17416,	0,	0,	
43619,	2.14159E7,	38771,	0,	38347,	0,	0,	
45640,	1.11627E7,	20250,	0,	20630,	0,	0,	
47652,	2.22369E7,	40288,	0,	40500,	0,	0,	
49675,	2.24018E7,	40647,	0,	41282,	0,	0,	
51693,	2.23457E7,	40515,	0,	40822,	0,	0,	
53713,	1.54369E7,	28243,	0,	28330,	0,	0,	
55747,	2.50837E7,	45424,	0,	45834,	0,	0,	
57767,	2.49727E7,	45186,	0,	45394,	0,	0,	
60038,	2.04417E7,	36979,	0,	37557,	0,	0,	
62271,	2.69069E7,	48671,	0,	48756,	0,	0,	
64295,	2.25992E7,	40904,	0,	40489,	0,	0,	
66328,	1.64932E7,	29757,	0,	30226,	0,	0,	
68355,	2.1586E7,	39137,	0,	39313,	0,	0,	
70487,	1.289E7,	23372,	0,	23378,	0,	0,	
72504,	1.94343E7,	34913,	0,	34712,	0,	0,	
74523,	2.52169E7,	45629,	0,	45216,	0,	0,	
76547,	2.56039E7,	46367,	0,	46155,	0,	0,	
78566,	1.9768E7,	35709,	0,	36080,	0,	0,	
80592,	2.43021E7,	43971,	0,	43781,	0,	0,	
82652,	1.85319E7,	33616,	0,	32706,	0,	0,	
84670,	1.79475E7,	32424,	0,	32456,	0,	0,	
86702,	1.96349E7,	35568,	0,	34947,	0,	0,	
88910,	1.69298E7,	30686,	0,	29809,	0,	0,	
90936,	1.90827E7,	34423,	0,	34586,	0,	0,	
92973,	1.37161E7,	24761,	0,	25194,	0,	0,	
94991,	2.34075E7,	42440,	0,	43745,	0,	0,	
97011,	2.42342E7,	43956,	0,	45331,	0,	0,	
99042,	1.65802E7,	29980,	0,	30623,	0,	0,	
101132,	6800300.0,	12313,	0,	12281,	0,	0,	
103258,	0.0,	0,	0,	0,	0,	0,	
105277,	0.0,	0,	0,	0,	0,	0,	
107298,	0.0,	0,	0,	0,	0,	0,	
109319,	0.0,	0,	0,	0,	0,	0,	
111392,	0.0,	0,	0,	0,	0,	0,	
113406,	0.0,	0,	0,	0,	0,	0,	
115422,	0.0,	0,	0,	0,	0,	0,	
117429,	0.0,	0,	0,	0,	0,	0,	
119544,	0.0,	0,	0,	0,	0,	0,	
121550,	0.0,	0,	0,	0,	0,	0,	
123554,	0.0,	0,	0,	0,	0,	0,	
125560,	0.0,	0,	0,	0,	0,	0,	
127564,	0.0,	0,	0,	0,	0,	0,	
129587,	0.0,	0,	0,	0,	0,	0,	
131631,	0.0,	0,	0,	0,	0,	0,	
133650,	0.0,	0,	0,	0,	0,	0,	
135686,	0.0,	0,	0,	0,	0,	0,	
137720,	0.0,	0,	0,	0,	0,	0,	
139740,	0.0,	0,	0,	0,	0,	0,	
141753,	0.0,	0,	0,	0,	0,	0,	
143757,	0.0,	0,	0,	0,	0,	0,	
145763,	0.0,	0,	0,	0,	0,	0,	
