Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
92329,	3.99707E7,	72274,	0,	72152,	0,	0,	
94335,	4.00324E7,	72378,	0,	72194,	0,	0,	
96342,	4.03403E7,	73003,	0,	72814,	0,	0,	
98350,	3.97046E7,	71802,	0,	71559,	0,	0,	
100358,	235.08872352604465,	60818,	1450,	61582,	532,	7,	
102364,	5.568664645004,	22400,	49639,	53660,	18278,	7,	
104367,	5.568206554758364,	22626,	50119,	54199,	18444,	7,	
106371,	5.571336496331337,	22704,	50254,	54376,	18499,	7,	
108377,	5.566414134033533,	22075,	48927,	52887,	18011,	7,	
110382,	5.568943536463441,	22769,	50381,	54512,	18551,	7,	
112388,	5.570690533968784,	22777,	50402,	54500,	18553,	7,	
114391,	5.5682109719180914,	22732,	50321,	54472,	18537,	7,	
116396,	5.568120246173957,	22755,	50366,	54485,	18541,	7,	
118402,	5.573041396513942,	22494,	49745,	53898,	18307,	7,	
120405,	5.56992885473511,	22000,	48713,	52708,	17919,	7,	
122410,	5.577048130366018,	22603,	49994,	54085,	18416,	7,	
124415,	5.568112993501848,	22744,	50342,	54492,	18550,	7,	
126419,	5.568698595988647,	22686,	50204,	54339,	18501,	7,	
128424,	5.568813894482889,	22697,	50287,	54380,	18513,	7,	
130428,	5.570204199732322,	22695,	50217,	54349,	18497,	7,	
132433,	5.577012121685248,	22780,	50342,	54546,	18571,	7,	
134442,	5.575823984756602,	22730,	50267,	54458,	18532,	7,	
136446,	5.5731176406968,	22686,	50206,	54337,	18489,	7,	
138454,	5.571992767405841,	22734,	50289,	54416,	18505,	7,	
140459,	5.546078557751738,	22337,	49881,	53899,	18311,	7,	
142469,	5.568436732442083,	22701,	50155,	54156,	18414,	7,	
144478,	5.570429555319703,	22697,	50248,	54312,	18514,	7,	
146553,	5.58450802476408,	22999,	50675,	54967,	18698,	7,	
148581,	5.574995444136025,	22921,	50652,	54897,	18668,	7,	
150608,	5.575302642479245,	22276,	49214,	53272,	18152,	7,	
152617,	5.570208335956444,	22613,	50036,	54176,	18442,	7,	
154637,	5.5658328101446015,	22902,	50790,	54862,	18689,	7,	
156657,	5.570297964005857,	22887,	50591,	54788,	18643,	7,	
158670,	5.577387034219186,	22876,	50531,	54767,	18607,	7,	
160687,	5.572722391449642,	22855,	50527,	54752,	18615,	7,	
162697,	5.571733286078635,	22811,	50450,	54560,	18573,	7,	
164704,	5.5753160266998,	22772,	50294,	54553,	18543,	7,	
166711,	5.5695761917888085,	22774,	50390,	54556,	18562,	7,	
168716,	5.571489903349577,	22753,	50335,	54453,	18540,	7,	
170730,	5.5701970874933995,	22823,	50507,	54668,	18614,	7,	
172738,	5.576209579143779,	22813,	50426,	54576,	18577,	7,	
174743,	5.570655386533264,	22741,	50328,	54500,	18555,	7,	
176753,	5.567812014351488,	22723,	50300,	54521,	18520,	7,	
178763,	5.566096057475717,	22635,	50161,	54362,	18454,	7,	
180776,	5.5816624344376295,	22754,	50206,	54331,	18526,	7,	
182790,	5.569708140747509,	22753,	50352,	54367,	18555,	7,	
184803,	5.565106882285143,	22782,	50470,	54468,	18579,	7,	
186819,	5.568006672220237,	22755,	50406,	54522,	18594,	7,	
188826,	5.569190531517659,	22733,	50324,	54409,	18540,	7,	
190828,	5.566341802847609,	22659,	50141,	54199,	18473,	7,	
192848,	5.570006793605605,	22905,	50680,	54824,	18664,	7,	
194853,	5.565572663223646,	22699,	50264,	54340,	18505,	7,	
196860,	5.569835728338046,	22781,	50439,	54573,	18562,	7,	
198871,	5.575664834650002,	22755,	50267,	54469,	18537,	7,	
200874,	5.677987109265359,	19207,	40865,	45029,	15002,	7,	
202880,	5.922023003674907,	24778,	48374,	55501,	17552,	7,	
204886,	5.92675023268214,	24737,	48274,	55482,	17538,	7,	
206889,	5.918258742981099,	24690,	48275,	55346,	17520,	7,	
208898,	5.930398389242964,	24440,	47744,	54802,	17358,	7,	
210932,	5.92612005271678,	25047,	48918,	56182,	17750,	7,	
212939,	5.923163283664125,	24255,	47413,	54370,	17207,	7,	
214943,	5.923450260594366,	24394,	47643,	54643,	17283,	7,	
216949,	5.929239871927712,	24364,	47570,	54616,	17272,	7,	
218966,	5.93243007235011,	24626,	48040,	55167,	17455,	7,	
221160,	5.96897923474481,	20373,	39137,	45217,	14216,	7,	
223173,	5.921732634307032,	17753,	34549,	39134,	12445,	7,	
225198,	5.94443874291678,	15465,	29914,	34668,	10992,	7,	
227542,	5.911061463941171,	14753,	28942,	33726,	10484,	7,	
229568,	5.937085380010749,	11676,	22905,	27497,	8128,	7,	
231599,	5.857817305440712,	13131,	26178,	29504,	9342,	7,	
233623,	5.904830595717763,	15455,	30336,	34521,	11057,	7,	
235639,	5.919658845687969,	16120,	31479,	36139,	11425,	7,	
237658,	5.925756751142964,	16120,	31438,	36140,	11426,	7,	
239678,	5.927737034921278,	16068,	31317,	36022,	11376,	7,	
241701,	5.907448029163126,	15744,	30913,	35462,	11262,	7,	
243789,	5.901550384391379,	15980,	31438,	36034,	11452,	7,	
245802,	5.985752381906276,	15523,	29553,	34285,	10922,	7,	
247824,	5.936798459413274,	16077,	31266,	35995,	11373,	7,	
249844,	5.926422391951398,	16116,	31437,	36124,	11423,	7,	
251863,	5.917035486452884,	16120,	31472,	36140,	11424,	7,	
253884,	5.940845782092759,	16117,	31309,	36120,	11386,	7,	
255906,	5.931911786378984,	16119,	31416,	36136,	11420,	7,	
257926,	5.919297924529565,	16046,	31363,	36005,	11389,	7,	
259945,	5.914229304852805,	15810,	30932,	35323,	11211,	7,	
261968,	5.919633473029224,	15862,	31046,	35742,	11294,	7,	
263985,	5.918955734072886,	16083,	31428,	36070,	11421,	7,	
266009,	5.943555749060943,	13367,	25885,	29525,	9325,	7,	
268025,	5.930658910303965,	14038,	27243,	31284,	10045,	7,	
270047,	5.917659637584149,	15444,	29901,	34350,	11017,	7,	
272070,	5.894126674663057,	13892,	27354,	30819,	10022,	7,	
274091,	5.901467569273934,	14222,	27829,	30788,	10190,	7,	
276111,	5.911374427158051,	15711,	30748,	35065,	11216,	7,	
278127,	5.91680020495166,	16046,	31383,	36006,	11418,	7,	
280148,	5.916715060576263,	16116,	31495,	36139,	11423,	7,	
282167,	5.913737054893188,	16120,	31509,	36140,	11434,	7,	
284187,	5.912731052115472,	16120,	31501,	36140,	11424,	7,	
286210,	5.9291971446590015,	16120,	31412,	36140,	11413,	7,	
288229,	5.922120658484235,	16120,	31434,	36140,	11417,	7,	
290249,	5.924758717030281,	16120,	31433,	36140,	11423,	7,	
292270,	5.916243629813538,	16120,	31461,	36140,	11427,	7,	
294289,	5.912522721855291,	16120,	31506,	36140,	11432,	7,	
296314,	5.934192800916226,	15131,	29329,	33882,	10622,	7,	
298332,	5.921392827435003,	13687,	26436,	30274,	9431,	7,	
300353,	5.824504270273883,	12688,	25585,	28530,	9205,	9,	
302376,	3.256299873713441,	0,	47218,	31477,	15775,	9,	
304394,	3.252757520844114,	0,	47132,	31288,	15717,	9,	
306415,	3.25495505126884,	0,	45553,	30398,	15096,	9,	
308434,	3.260687165891135,	0,	46899,	31317,	15655,	9,	
310459,	3.251574627009989,	0,	46022,	30655,	15338,	9,	
312476,	3.2651374357105385,	0,	38908,	25225,	13309,	9,	
314495,	3.2631388102675225,	0,	45835,	30410,	15352,	9,	
316515,	3.2547292285062053,	0,	47411,	31632,	15800,	9,	
318535,	3.2551230636918245,	0,	47475,	31720,	15844,	9,	
320556,	3.249152393655467,	0,	47525,	31720,	15845,	9,	
322576,	3.2557995457170907,	0,	47455,	31720,	15842,	9,	
324600,	3.2599731371695153,	0,	47374,	31720,	15835,	9,	
326617,	3.2474098426505593,	0,	47500,	31650,	15804,	9,	
328640,	3.253505588209303,	0,	47415,	31701,	15820,	9,	
330659,	3.2536076921958546,	0,	47459,	31720,	15840,	9,	
332677,	3.2538378538221413,	0,	47479,	31720,	15831,	9,	
334697,	3.257105991958216,	0,	47385,	31720,	15836,	9,	
336717,	3.2580842569272446,	0,	47372,	31720,	15829,	9,	
338740,	3.254105961143551,	0,	47484,	31720,	15837,	9,	
340776,	3.25381445557666,	0,	47377,	31626,	15786,	9,	
342793,	3.250441992097371,	0,	46873,	31263,	15654,	9,	
344818,	3.251917824376548,	0,	47563,	31720,	15832,	9,	
346841,	3.2551066432220783,	0,	41704,	27687,	13786,	9,	
348856,	3.25114164864903,	0,	41797,	28276,	14192,	9,	
350880,	3.2515482272198115,	0,	45192,	30194,	15110,	9,	
352899,	3.266893752117469,	0,	44186,	29524,	14803,	9,	
354918,	3.251743019339001,	0,	46309,	30687,	15490,	9,	
356942,	3.2591757318190018,	0,	46505,	30763,	15328,	9,	
358970,	3.2533346147628692,	0,	47447,	31543,	15800,	9,	
360990,	3.24397414470602,	0,	40705,	26840,	13895,	9,	
363013,	3.2404191816017147,	0,	41623,	26806,	13697,	9,	
365030,	3.2552179585996823,	0,	45318,	29774,	15157,	9,	
367052,	3.2577595220091524,	0,	47067,	31406,	15742,	9,	
369100,	3.270026935270987,	0,	44451,	29265,	14793,	9,	
371126,	3.253326480886123,	0,	45609,	30610,	15201,	9,	
373146,	3.2484507970263024,	0,	44560,	29800,	14831,	9,	
375160,	3.2576414095737998,	0,	46584,	31157,	15458,	9,	
377183,	3.2526162361947475,	0,	46715,	31137,	15626,	9,	
379206,	3.250453292447835,	0,	46256,	30983,	15541,	9,	
381223,	3.2534114841023474,	0,	47184,	31487,	15746,	9,	
383236,	3.2731215897345787,	0,	38188,	25600,	12946,	9,	
385257,	3.2608771934674845,	0,	47022,	31426,	15693,	9,	
387275,	3.2576968242055435,	0,	47288,	31644,	15788,	9,	
389296,	3.255352421064999,	0,	46982,	31343,	15704,	9,	
391315,	3.251505275810844,	0,	47478,	31720,	15843,	9,	
393338,	3.2522667342297646,	0,	47521,	31720,	15845,	9,	
395357,	3.2554698841151724,	0,	47070,	31457,	15712,	9,	
397382,	3.253673463243049,	0,	47494,	31720,	15835,	9,	
399399,	3.2556814914411367,	0,	47473,	31720,	15839,	9,	
