Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
3136,	1.25541E7,	20510,	0,	20416,	0,	0,	
5335,	3.9531E7,	73739,	0,	73393,	0,	0,	
7365,	4.01617E7,	72565,	0,	72483,	0,	0,	
9478,	4.15883E7,	75186,	0,	74967,	0,	0,	
11562,	4.08414E7,	73815,	0,	73562,	0,	0,	
14230,	5.24482E7,	94756,	0,	94487,	0,	0,	
16663,	4.77397E7,	86278,	0,	85926,	0,	0,	
18702,	3.98274E7,	71918,	0,	71763,	0,	0,	
20770,	4.0154E7,	72564,	0,	72313,	0,	0,	
22999,	4.48115E7,	80999,	0,	80768,	0,	0,	
25131,	4.21682E7,	76153,	0,	75917,	0,	0,	
27178,	4.06014E7,	73360,	0,	73163,	0,	0,	
29214,	4.09834E7,	74089,	0,	73886,	0,	0,	
31245,	4.01649E7,	72582,	0,	72347,	0,	0,	
33278,	4.13193E7,	74701,	0,	74465,	0,	0,	
35311,	4.06914E7,	73515,	0,	73328,	0,	0,	
37354,	4.12269E7,	74498,	0,	74268,	0,	0,	
39603,	4.38543E7,	79234,	0,	78384,	0,	0,	
41753,	3.96028E7,	71644,	0,	73105,	0,	0,	
43912,	4.07822E7,	73655,	0,	73941,	0,	0,	
46049,	4.04386E7,	73176,	0,	74603,	0,	0,	
48100,	3.94201E7,	71225,	0,	71577,	0,	0,	
50197,	4.05005E7,	73216,	0,	73189,	0,	0,	
52396,	4.36496E7,	78920,	0,	78576,	0,	0,	
54687,	4.54256E7,	82147,	0,	81585,	0,	0,	
56836,	4.26041E7,	77035,	0,	76691,	0,	0,	
58922,	4.06242E7,	73495,	0,	73025,	0,	0,	
60959,	4.05677E7,	73347,	0,	73148,	0,	0,	
63087,	4.26966E7,	77147,	0,	76897,	0,	0,	
65151,	4.09337E7,	73982,	0,	73790,	0,	0,	
67177,	4.07355E7,	73628,	0,	73423,	0,	0,	
69200,	3.91111E7,	70708,	0,	70483,	0,	0,	
71245,	4.08736E7,	73829,	0,	73692,	0,	0,	
73276,	4.0468E7,	73117,	0,	72874,	0,	0,	
75309,	4.00479E7,	72039,	0,	71670,	0,	0,	
77391,	4.11187E7,	74714,	0,	74580,	0,	0,	
79437,	4.06806E7,	73531,	0,	73485,	0,	0,	
81460,	3.98654E7,	72068,	0,	71307,	0,	0,	
83601,	4.10648E7,	74227,	0,	74344,	0,	0,	
85654,	4.11758E7,	74422,	0,	74261,	0,	0,	
87703,	4.08314E7,	73816,	0,	73555,	0,	0,	
90117,	4.63542E7,	83788,	0,	83564,	0,	0,	
92295,	4.37695E7,	79216,	0,	79048,	0,	0,	
94331,	4.04269E7,	72926,	0,	72593,	0,	0,	
96362,	4.02448E7,	72972,	0,	72760,	0,	0,	
98420,	4.11784E7,	74485,	0,	74418,	0,	0,	
100522,	3.13497E7,	56527,	0,	56564,	0,	0,	
102588,	0.0,	0,	0,	0,	0,	0,	
105205,	0.0,	0,	0,	0,	0,	0,	
107241,	0.0,	0,	0,	0,	0,	0,	
109528,	0.0,	0,	0,	0,	0,	0,	
111613,	0.0,	0,	0,	0,	0,	0,	
113618,	0.0,	0,	0,	0,	0,	0,	
115624,	0.0,	0,	0,	0,	0,	0,	
117667,	0.0,	0,	0,	0,	0,	0,	
119673,	0.0,	0,	0,	0,	0,	0,	
121681,	0.0,	0,	0,	0,	0,	0,	
123686,	0.0,	0,	0,	0,	0,	0,	
125692,	1.3445611911599977,	0,	33576,	0,	33482,	49,	
