Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
263173,	0.0,	0,	0,	0,	0,	0,	
265193,	0.0,	0,	0,	0,	0,	0,	
267618,	0.0,	0,	0,	0,	0,	0,	
269637,	0.0,	0,	0,	0,	0,	0,	
271659,	0.0,	0,	0,	0,	0,	0,	
273974,	0.0,	0,	0,	0,	0,	0,	
275994,	0.0,	0,	0,	0,	0,	0,	
278018,	0.0,	0,	0,	0,	0,	0,	
280036,	0.0,	0,	0,	0,	0,	0,	
282461,	0.0,	0,	0,	0,	0,	0,	
284481,	0.0,	0,	0,	0,	0,	0,	
286501,	0.0,	0,	0,	0,	0,	0,	
288520,	0.0,	0,	0,	0,	0,	0,	
290542,	0.0,	0,	0,	0,	0,	0,	
292562,	0.0,	0,	0,	0,	0,	0,	
294582,	0.0,	0,	0,	0,	0,	0,	
296603,	0.0,	0,	0,	0,	0,	0,	
298889,	0.0,	0,	0,	0,	0,	0,	
300908,	0.0,	0,	0,	0,	0,	0,	
302929,	0.0,	0,	0,	0,	0,	0,	
304949,	0.0,	0,	0,	0,	0,	0,	
307187,	0.0,	0,	0,	0,	0,	0,	
309206,	0.0,	0,	0,	0,	0,	0,	
311632,	0.0,	0,	0,	0,	0,	0,	
313652,	0.0,	0,	0,	0,	0,	0,	
315672,	0.0,	0,	0,	0,	0,	0,	
317693,	0.0,	0,	0,	0,	0,	0,	
319978,	0.0,	0,	0,	0,	0,	0,	
321998,	0.0,	0,	0,	0,	0,	0,	
324019,	0.0,	0,	0,	0,	0,	0,	
326039,	0.0,	0,	0,	0,	0,	0,	
328060,	0.0,	0,	0,	0,	0,	0,	
330080,	0.0,	0,	0,	0,	0,	0,	
332100,	0.0,	0,	0,	0,	0,	0,	
334120,	0.0,	0,	0,	0,	0,	0,	
336139,	0.0,	0,	0,	0,	0,	0,	
338161,	0.0,	0,	0,	0,	0,	0,	
340181,	0.0,	0,	0,	0,	0,	0,	
342202,	0.0,	0,	0,	0,	0,	0,	
344222,	0.0,	0,	0,	0,	0,	0,	
346244,	0.0,	0,	0,	0,	0,	0,	
348262,	0.0,	0,	0,	0,	0,	0,	
350280,	0.0,	0,	0,	0,	0,	0,	
352299,	0.0,	0,	0,	0,	0,	0,	
354317,	0.0,	0,	0,	0,	0,	0,	
356336,	0.0,	0,	0,	0,	0,	0,	
358355,	0.0,	0,	0,	0,	0,	0,	
360375,	0.0,	0,	0,	0,	0,	0,	
362397,	0.0,	0,	0,	0,	0,	0,	
364419,	0.0,	0,	0,	0,	0,	0,	
366439,	0.0,	0,	0,	0,	0,	0,	
368461,	0.0,	0,	0,	0,	0,	0,	
370480,	0.0,	0,	0,	0,	0,	0,	
372499,	0.0,	0,	0,	0,	0,	0,	
374523,	0.0,	0,	0,	0,	0,	0,	
376540,	0.0,	0,	0,	0,	0,	0,	
378642,	0.0,	0,	0,	0,	0,	0,	
380659,	0.0,	0,	0,	0,	0,	0,	
382681,	0.0,	0,	0,	0,	0,	0,	
384700,	0.0,	0,	0,	0,	0,	0,	
386720,	0.0,	0,	0,	0,	0,	0,	
388746,	0.0,	0,	0,	0,	0,	0,	
390759,	0.0,	0,	0,	0,	0,	0,	
392779,	0.0,	0,	0,	0,	0,	0,	
394801,	0.0,	0,	0,	0,	0,	0,	
396821,	0.0,	0,	0,	0,	0,	0,	
398843,	0.0,	0,	0,	0,	0,	0,	
