Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
2198,	91600.0,	102,	0,	94,	0,	0,	
4296,	3.31693E7,	60095,	0,	59551,	0,	0,	
6318,	4.07705E7,	73683,	0,	73512,	0,	0,	
8339,	4.07431E7,	73624,	0,	73404,	0,	0,	
10361,	4.08288E7,	73770,	0,	73571,	0,	0,	
12409,	4.13095E7,	74611,	0,	74405,	0,	0,	
14491,	4.2055E7,	75957,	0,	75742,	0,	0,	
16510,	4.08087E7,	73725,	0,	73505,	0,	0,	
18537,	4.07581E7,	73655,	0,	73439,	0,	0,	
20588,	4.14239E7,	74752,	0,	74499,	0,	0,	
22604,	4.06765E7,	73505,	0,	73312,	0,	0,	
24667,	4.15999E7,	75141,	0,	74883,	0,	0,	
26713,	4.12428E7,	74514,	0,	74311,	0,	0,	
28746,	4.10359E7,	74125,	0,	73918,	0,	0,	
30777,	4.10441E7,	74149,	0,	73931,	0,	0,	
32842,	4.16193E7,	75189,	0,	75003,	0,	0,	
34874,	4.10585E7,	74174,	0,	74002,	0,	0,	
36910,	4.0896E7,	73924,	0,	73749,	0,	0,	
38957,	4.11303E7,	74293,	0,	74293,	0,	0,	
41334,	4.56678E7,	82567,	0,	84512,	0,	0,	
43765,	3.89545E7,	70594,	0,	69559,	0,	0,	
46030,	3.64039E7,	66096,	0,	64725,	0,	0,	
48227,	3.94563E7,	71441,	0,	69996,	0,	0,	
50282,	3.94896E7,	71424,	0,	71234,	0,	0,	
52373,	4.14611E7,	74880,	0,	74758,	0,	0,	
54409,	4.07181E7,	73491,	0,	73458,	0,	0,	
56460,	4.08563E7,	73767,	0,	73796,	0,	0,	
58485,	4.07901E7,	73675,	0,	73614,	0,	0,	
60537,	4.10958E7,	74276,	0,	74244,	0,	0,	
62589,	4.10675E7,	74173,	0,	74244,	0,	0,	
64618,	4.04135E7,	73011,	0,	72914,	0,	0,	
66669,	4.12933E7,	74601,	0,	74423,	0,	0,	
68712,	4.09441E7,	73942,	0,	73777,	0,	0,	
70746,	4.10226E7,	74092,	0,	73874,	0,	0,	
72794,	4.11004E7,	74273,	0,	73659,	0,	0,	
74862,	4.05873E7,	73351,	0,	73030,	0,	0,	
77141,	4.42242E7,	79924,	0,	79462,	0,	0,	
79416,	4.20277E7,	76085,	0,	75838,	0,	0,	
81720,	4.06549E7,	73435,	0,	76140,	0,	0,	
84142,	4.05658E7,	73691,	0,	75173,	0,	0,	
86244,	3.827E7,	69582,	0,	70226,	0,	0,	
88348,	3.78706E7,	68810,	0,	69250,	0,	0,	
90539,	4.17953E7,	75723,	0,	75340,	0,	0,	
92591,	4.00667E7,	72496,	0,	72005,	0,	0,	
94837,	4.41729E7,	79915,	0,	79564,	0,	0,	
96924,	4.0873E7,	73843,	0,	73466,	0,	0,	
98956,	4.03506E7,	72884,	0,	72447,	0,	0,	
101987,	1.94274E7,	34589,	0,	34406,	0,	0,	
103995,	2.439395744887549,	0,	70408,	0,	70231,	19,	
105999,	2.4776394350000093,	0,	72383,	0,	72456,	19,	
108006,	2.472620289664993,	0,	69231,	0,	69079,	19,	
110013,	2.4728430109130835,	0,	70793,	0,	70611,	19,	
112094,	2.4706604913602352,	0,	73741,	0,	73553,	19,	
114127,	2.469265922989181,	0,	68882,	0,	68662,	19,	
116141,	2.468856037250746,	0,	65487,	0,	65228,	19,	
118167,	2.4698184314880787,	0,	70027,	0,	69844,	19,	
120186,	2.4703642166954976,	0,	70220,	0,	70103,	19,	
122195,	2.4716283355645374,	0,	70388,	0,	70257,	19,	
124203,	2.4691819880876973,	0,	70836,	0,	70688,	19,	
126242,	2.470854948800312,	0,	69601,	0,	69489,	19,	
128247,	2.471867160566627,	0,	72514,	0,	72269,	19,	
130261,	2.470025319501296,	0,	69326,	0,	69143,	19,	
132267,	2.4691641259568797,	0,	69741,	0,	69563,	19,	
134272,	2.4725654551029637,	0,	71389,	0,	71204,	19,	
136290,	2.471060830328103,	0,	69526,	0,	69256,	19,	
138358,	2.474831082251095,	0,	70743,	0,	71078,	19,	
140577,	2.4591385344349144,	0,	70397,	0,	69753,	19,	
142618,	2.4582897343315198,	0,	62686,	0,	62051,	19,	
144650,	2.4607775750336103,	0,	67666,	0,	67107,	19,	
146663,	2.4712623070633613,	0,	67769,	0,	67663,	19,	
148898,	2.473297209042923,	0,	76903,	0,	76798,	19,	
150921,	2.468734034021495,	0,	68094,	0,	68194,	19,	
153003,	2.4694833486965933,	0,	69770,	0,	69872,	19,	
155013,	2.467867043646788,	0,	69334,	0,	69294,	19,	
157033,	2.4682068105201287,	0,	68853,	0,	68774,	19,	
159051,	2.4706834300424703,	0,	72656,	0,	72476,	19,	
161054,	2.4819617735020927,	0,	69659,	0,	69580,	19,	
163079,	2.477608148460267,	0,	69513,	0,	69309,	19,	
165084,	2.470818932396844,	0,	67973,	0,	67712,	19,	
