Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
117993,	1.0901716535094614,	0,	73981,	49258,	24614,	50,	
119995,	1.0909788423755538,	0,	72830,	48553,	24265,	50,	
122005,	1.0906178250844416,	0,	73385,	48886,	24430,	50,	
124009,	1.0905902767841116,	0,	73032,	48658,	24342,	50,	
126324,	1.0891389417051245,	0,	83050,	55281,	27657,	50,	
128329,	1.0914740074264297,	0,	72075,	48016,	24015,	50,	
130333,	1.0912200907383198,	0,	73043,	48708,	24328,	50,	
132381,	1.0903030547661887,	0,	74571,	49669,	24817,	50,	
134519,	1.0378595304250482,	0,	57581,	36532,	19141,	50,	
136534,	1.087814171557284,	0,	71264,	47451,	23743,	50,	
138541,	1.0863189439807588,	0,	69301,	46226,	23087,	50,	
140548,	1.0874180505936193,	0,	72891,	48562,	24282,	50,	
142551,	1.0883580479641508,	0,	71312,	47509,	23767,	50,	
144559,	1.0894559619618915,	0,	71890,	47891,	23910,	50,	
146564,	1.0905672856423547,	0,	72907,	48573,	24245,	50,	
148570,	1.0916095446986336,	0,	72405,	48266,	24116,	50,	
150573,	1.0903070941114845,	0,	70692,	47038,	23515,	50,	
152579,	1.0904223566673106,	0,	72117,	48034,	24005,	50,	
154588,	1.0906057265276854,	0,	72556,	48347,	24166,	50,	
156598,	1.090745904046752,	0,	72488,	48241,	24125,	50,	
158602,	1.0907930421272323,	0,	72164,	48076,	24016,	50,	
160609,	1.0907255460935465,	0,	72868,	48579,	24273,	50,	
162623,	1.091492408645035,	0,	73230,	48783,	24377,	50,	
164638,	1.0905195620625343,	0,	73310,	48835,	24401,	50,	
166709,	1.0891670353971896,	0,	74422,	49670,	24804,	50,	
168722,	1.0903892749623114,	0,	72775,	48565,	24208,	50,	
170760,	1.0985998824815535,	0,	71359,	48042,	23667,	50,	
172816,	1.1099224652711688,	0,	66565,	46717,	22207,	50,	
174832,	1.0855324527928707,	0,	66840,	46194,	22621,	50,	
176898,	1.0847145785017538,	0,	68831,	47493,	23575,	50,	
178999,	1.075912778098948,	0,	73637,	49556,	24994,	50,	
181015,	1.0861179252709545,	0,	72598,	48551,	24319,	50,	
183023,	1.0914856555566077,	0,	72984,	48697,	24339,	50,	
185030,	1.0918781133948898,	0,	72977,	48669,	24331,	50,	
187036,	1.0907495217627245,	0,	72992,	48617,	24321,	50,	
189052,	1.0907323588355984,	0,	73105,	48734,	24372,	50,	
191056,	1.0904625480767842,	0,	72704,	48491,	24252,	50,	
193065,	1.0895128843303012,	0,	71956,	48008,	24016,	50,	
195071,	1.0900327965396515,	0,	73151,	48738,	24344,	50,	
197107,	1.088137105520197,	0,	73499,	49031,	24512,	50,	
199116,	1.0906783595361174,	0,	71362,	47924,	23769,	50,	
