Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet
46366,	74040,	11040,	0,	12780,	0,	
47773,	98615,	14706,	0,	17006,	0,	
48789,	75210,	11214,	0,	12983,	0,	
49791,	75576,	11270,	0,	13009,	0,	
50793,	38416,	2450,	7582,	9020,	2617,	
51795,	33186,	300,	10792,	9102,	3735,	
52795,	33060,	300,	10740,	9060,	3720,	
53810,	33636,	305,	10929,	9224,	3786,	
54812,	33060,	300,	10740,	9060,	3720,	
55813,	33060,	300,	10740,	9060,	3720,	
57206,	46556,	432,	15110,	12818,	5242,	
58210,	33154,	300,	10768,	9090,	3731,	
59231,	34304,	312,	11144,	9379,	3851,	
60683,	48316,	442,	15689,	13282,	5431,	
61699,	33500,	305,	10881,	9206,	3763,	
62714,	34236,	310,	11128,	9403,	3858,	
63728,	33879,	305,	11003,	9304,	3818,	
64743,	33863,	305,	10995,	9284,	3796,	
65758,	33670,	305,	10935,	9240,	3786,	
66779,	33611,	305,	10919,	9211,	3782,	
67794,	33611,	305,	10919,	9211,	3782,	
68809,	33696,	305,	10941,	9244,	3787,	
69824,	33939,	310,	11022,	9308,	3818,	
70839,	33877,	306,	11010,	9288,	3808,	
72231,	46081,	419,	14974,	12660,	5189,	
73274,	34583,	311,	11239,	9512,	3899,	
74306,	35057,	316,	11388,	9613,	3940,	
75320,	34215,	313,	11112,	9363,	3842,	
76335,	33981,	310,	11049,	9352,	3821,	
77350,	34399,	311,	11189,	9398,	3872,	
78371,	34065,	308,	11066,	9352,	3830,	
79385,	35222,	320,	11444,	9658,	3964,	
80386,	33060,	300,	10740,	9060,	3720,	
81388,	33060,	300,	10740,	9060,	3720,	
82402,	33611,	305,	10919,	9211,	3782,	
83417,	33824,	308,	10979,	9254,	3810,	
84417,	33611,	305,	10919,	9211,	3782,	
85432,	33941,	306,	11026,	9311,	3834,	
86700,	42427,	380,	13788,	11658,	4757,	
87716,	33611,	305,	10919,	9211,	3782,	
88732,	32452,	296,	10519,	8841,	3667,	
89748,	35432,	321,	11509,	9700,	3980,	
90749,	32914,	297,	10686,	9020,	3700,	
91770,	33774,	308,	10978,	9280,	3812,	
92786,	34034,	308,	11068,	9335,	3834,	
93800,	34254,	310,	11122,	9374,	3848,	
94816,	34162,	310,	11098,	9362,	3844,	
95830,	33611,	305,	10919,	9211,	3782,	
97214,	45804,	415,	14882,	12568,	5150,	
98225,	33554,	306,	10891,	9241,	3764,	
99242,	34422,	315,	11179,	9446,	3890,	
100256,	27633,	235,	9253,	7098,	3238,	
101264,	34528,	314,	11148,	9542,	3832,	
102266,	33554,	300,	10786,	9070,	3732,	
103269,	33677,	303,	10817,	9086,	3747,	
104277,	33742,	302,	10849,	9186,	3755,	
105284,	33547,	305,	10762,	9122,	3718,	
106294,	32997,	294,	10613,	8951,	3689,	
107318,	32845,	295,	10555,	8898,	3655,	
108323,	34299,	310,	11013,	9326,	3832,	
109332,	33536,	301,	10777,	9113,	3730,	
110341,	33761,	301,	10846,	9133,	3763,	
111364,	34490,	310,	11084,	9334,	3833,	
112527,	38990,	350,	12530,	10570,	4340,	
114011,	49021,	440,	15753,	13289,	5460,	
115027,	33728,	298,	10855,	9148,	3750,	
116061,	32704,	298,	10519,	8907,	3651,	
117066,	33747,	304,	10834,	9169,	3765,	
118080,	33977,	305,	10919,	9211,	3782,	
119095,	34119,	305,	10964,	9256,	3795,	
120096,	33897,	305,	10893,	9198,	3764,	
121107,	33854,	305,	10892,	9189,	3774,	
122121,	34303,	309,	11033,	9303,	3817,	
123124,	34324,	306,	11033,	9331,	3820,	
124127,	33420,	300,	10740,	9060,	3720,	
125152,	34060,	305,	10941,	9235,	3792,	
126162,	33816,	305,	10871,	9187,	3769,	
127181,	33784,	302,	10862,	9202,	3760,	
128195,	34007,	304,	10949,	9203,	3796,	
129210,	33679,	303,	10812,	9129,	3740,	
130217,	34127,	306,	10968,	9255,	3810,	
131218,	33420,	300,	10740,	9060,	3720,	
132243,	33977,	305,	10919,	9211,	3782,	
133275,	34185,	308,	10983,	9271,	3802,	
134306,	34534,	310,	11098,	9362,	3844,	
135315,	33114,	295,	10653,	8979,	3680,	
136342,	33509,	301,	10767,	9091,	3732,	
137352,	33793,	305,	10854,	9149,	3755,	
138357,	33238,	296,	10684,	9010,	3693,	
139358,	35626,	320,	11449,	9658,	3966,	
140373,	33645,	300,	10811,	9141,	3739,	
141389,	33799,	305,	10860,	9177,	3763,	
142404,	33652,	301,	10811,	9153,	3741,	
143419,	33183,	297,	10655,	9006,	3697,	
144673,	41971,	379,	13484,	11377,	4676,	
145688,	34901,	315,	11209,	9437,	3877,	
146703,	35091,	315,	11277,	9513,	3906,	
147704,	33969,	305,	10917,	9211,	3782,	
148705,	33977,	305,	10919,	9211,	3782,	
149721,	33748,	302,	10854,	9144,	3747,	
150721,	28189,	124,	9568,	7690,	3295,	
151743,	32350,	60,	11020,	9107,	3739,	
152774,	32757,	61,	11163,	9211,	3782,	
154218,	46719,	87,	15921,	13137,	5394,	
155243,	32711,	61,	11150,	9202,	3780,	
156275,	33149,	62,	11298,	9318,	3827,	
157288,	32757,	61,	11163,	9213,	3782,	
158312,	32628,	61,	11123,	9174,	3766,	
159316,	32757,	61,	11163,	9211,	3782,	
160321,	32757,	61,	11163,	9223,	3782,	
161341,	32334,	60,	11027,	9094,	3736,	
162356,	32468,	61,	11065,	9165,	3760,	
163356,	32054,	60,	10914,	8987,	3696,	
164372,	32849,	61,	11199,	9238,	3795,	
165386,	32601,	61,	11108,	9153,	3758,	
166401,	32479,	61,	11072,	9164,	3756,	
167411,	32794,	61,	11178,	9211,	3789,	
168416,	32220,	60,	10980,	9060,	3720,	
169438,	33265,	62,	11336,	9339,	3839,	
170454,	33700,	63,	11482,	9473,	3883,	
171454,	33118,	62,	11282,	9310,	3835,	
172470,	33657,	62,	11467,	9467,	3888,	
173485,	32757,	61,	11163,	9211,	3782,	
174500,	33058,	62,	11261,	9298,	3815,	
175515,	32630,	60,	11113,	9161,	3760,	
176516,	31713,	59,	10811,	8936,	3668,	
177668,	36905,	69,	12582,	10360,	4269,	
178683,	32757,	61,	11163,	9211,	3782,	
179698,	33072,	62,	11266,	9286,	3819,	
180698,	31683,	59,	10797,	8909,	3658,	
181713,	32757,	61,	11163,	9211,	3782,	
182766,	33784,	63,	11506,	9500,	3898,	
184012,	41106,	77,	14010,	11558,	4760,	
185533,	49266,	91,	16792,	13858,	5686,	
186997,	48417,	90,	16497,	13609,	5598,	
188007,	32548,	61,	11085,	9126,	3753,	
189013,	32220,	60,	10980,	9060,	3720,	
190035,	33209,	62,	11318,	9352,	3839,	
191051,	33739,	63,	11500,	9492,	3899,	
192085,	34209,	64,	11658,	9626,	3959,	
193092,	32756,	60,	11158,	9217,	3768,	
194098,	32757,	61,	11163,	9211,	3782,	
195113,	33014,	61,	11242,	9316,	3807,	
196134,	32484,	60,	11076,	9143,	3747,	
197151,	32915,	61,	11211,	9231,	3797,	
198152,	32284,	60,	11003,	9095,	3733,	
199153,	32220,	60,	10980,	9060,	3720,	
200167,	28667,	52,	9891,	7859,	3326,	
201174,	32039,	3,	11025,	9032,	3719,	
202178,	32083,	0,	10974,	9024,	3694,	
203183,	32818,	0,	11224,	9211,	3782,	
204187,	32105,	0,	10977,	8998,	3698,	
205187,	32663,	0,	11169,	9173,	3757,	
206188,	32280,	0,	11040,	9060,	3720,	
207192,	32774,	0,	11193,	9171,	3759,	
208198,	32280,	0,	11040,	9060,	3720,	
209201,	32118,	0,	10988,	9000,	3702,	
210213,	32818,	0,	11224,	9211,	3782,	
211213,	32280,	0,	11040,	9060,	3720,	
212213,	32280,	0,	11040,	9059,	3720,	
213237,	32727,	0,	11189,	9171,	3773,	
214260,	32818,	0,	11224,	9211,	3782,	
215268,	32617,	0,	11148,	9165,	3771,	
216272,	32139,	0,	10986,	9014,	3714,	
217285,	32648,	0,	11169,	9165,	3765,	
218297,	32818,	0,	11224,	9211,	3782,	
219298,	32280,	0,	11040,	9060,	3720,	
220311,	32560,	0,	11140,	9149,	3762,	
221328,	32280,	0,	11040,	9060,	3720,	
222351,	33356,	0,	11408,	9359,	3844,	
223356,	33356,	0,	11408,	9362,	3844,	
224365,	33173,	0,	11346,	9330,	3833,	
225380,	32601,	0,	11157,	9139,	3763,	
226395,	32551,	0,	11132,	9130,	3751,	
227396,	32162,	0,	11004,	9032,	3706,	
228411,	32607,	0,	11161,	9143,	3754,	
229412,	32717,	0,	11190,	9183,	3773,	
230432,	32560,	0,	11129,	9154,	3761,	
231448,	32901,	0,	11264,	9235,	3789,	
232463,	32577,	0,	11147,	9150,	3759,	
233479,	32818,	0,	11224,	9211,	3782,	
234493,	33969,	0,	11615,	9537,	3906,	
235505,	32620,	0,	11146,	9146,	3760,	
236510,	33023,	0,	11294,	9277,	3812,	
237510,	32469,	0,	11102,	9097,	3738,	
238510,	31787,	0,	10865,	8927,	3660,	
239511,	32769,	0,	11206,	9203,	3774,	
240532,	32506,	0,	11128,	9130,	3743,	
241547,	32568,	0,	11143,	9141,	3749,	
242562,	33057,	0,	11306,	9314,	3817,	
243977,	45474,	0,	15552,	12761,	5237,	
244992,	32527,	0,	11122,	9109,	3751,	
245994,	32034,	0,	10959,	9024,	3691,	
247031,	33675,	0,	11508,	9421,	3877,	
248068,	33348,	0,	11406,	9347,	3844,	
249077,	32584,	0,	11148,	9110,	3742,	
250091,	31174,	0,	10699,	8608,	3592,	
251100,	29150,	0,	10134,	8145,	3385,	
252128,	32178,	0,	10993,	9034,	3708,	
253553,	36030,	0,	12219,	9935,	4228,	
254564,	26976,	0,	9241,	7711,	3147,	
255565,	30579,	0,	10457,	8568,	3528,	
256618,	33949,	0,	11608,	9536,	3918,	
257635,	33065,	0,	11313,	9235,	3822,	
259073,	46092,	0,	15755,	12917,	5304,	
260086,	32872,	0,	11249,	9212,	3798,	
261087,	32280,	0,	11040,	9060,	3720,	
262096,	32818,	0,	11224,	9211,	3782,	
263099,	32280,	0,	11040,	9060,	3720,	
264100,	32280,	0,	11040,	9060,	3720,	
265117,	33894,	0,	11592,	9513,	3906,	
266133,	32978,	0,	11267,	9267,	3799,	
267139,	33135,	0,	11329,	9311,	3822,	
268149,	32972,	0,	11285,	9225,	3789,	
269164,	33100,	0,	11325,	9304,	3817,	
270197,	33621,	0,	11500,	9438,	3878,	
271217,	33095,	0,	11324,	9271,	3815,	
272232,	32668,	0,	11174,	9146,	3763,	
273262,	33665,	0,	11518,	9445,	3884,	
274694,	46772,	0,	15981,	13144,	5390,	
275716,	32530,	0,	11132,	9125,	3758,	
276741,	33003,	0,	11293,	9264,	3807,	
277764,	32637,	0,	11161,	9165,	3756,	
278779,	33356,	0,	11408,	9362,	3844,	
280233,	46945,	0,	16043,	13184,	5401,	
281258,	32818,	0,	11224,	9211,	3782,	
282271,	32840,	0,	11249,	9248,	3784,	
283290,	32371,	0,	11067,	9078,	3721,	
284298,	32619,	0,	11155,	9151,	3766,	
285300,	32818,	0,	11224,	9211,	3782,	
286749,	46810,	0,	16011,	13164,	5400,	
287765,	33188,	0,	11349,	9308,	3809,	
289218,	46513,	0,	15916,	13061,	5365,	
290234,	33093,	0,	11321,	9314,	3828,	
291258,	32818,	0,	11224,	9211,	3782,	
292275,	33250,	0,	11361,	9302,	3831,	
293288,	32224,	0,	11028,	9053,	3714,	
294292,	31867,	0,	10904,	8955,	3673,	
295296,	32188,	0,	11009,	9031,	3703,	
296319,	33041,	0,	11300,	9267,	3794,	
297335,	34510,	0,	11802,	9686,	3982,	
298336,	32026,	0,	10949,	8979,	3676,	
299336,	32632,	0,	11160,	9148,	3762,	
300351,	26108,	0,	9190,	7103,	3045,	
301351,	32087,	0,	10980,	9025,	3705,	
302352,	32158,	0,	10999,	9029,	3702,	
303352,	32046,	0,	10963,	9006,	3692,	
304353,	32601,	0,	11151,	9162,	3760,	
305368,	32564,	0,	11133,	9102,	3766,	
306384,	32725,	0,	11182,	9186,	3776,	
307384,	32280,	0,	11040,	9060,	3720,	
308399,	32818,	0,	11224,	9211,	3782,	
309419,	33466,	0,	11441,	9384,	3866,	
310435,	32818,	0,	11224,	9211,	3782,	
311449,	33804,	0,	11558,	9483,	3886,	
312450,	32557,	0,	11145,	9162,	3763,	
313450,	32471,	0,	11115,	9116,	3750,	
314450,	32039,	0,	10959,	9006,	3693,	
315451,	32242,	0,	11023,	9040,	3720,	
316451,	32040,	0,	10968,	9018,	3702,	
317451,	32280,	0,	11040,	9060,	3720,	
318465,	32656,	0,	11165,	9151,	3752,	
319467,	32758,	0,	11188,	9179,	3768,	
320482,	32280,	0,	11040,	9060,	3720,	
321482,	32147,	0,	10985,	9021,	3697,	
322483,	32818,	0,	11224,	9211,	3782,	
323498,	32752,	0,	11206,	9197,	3771,	
324519,	33081,	0,	11317,	9321,	3803,	
325535,	32702,	0,	11189,	9171,	3766,	
326550,	32997,	0,	11277,	9234,	3805,	
327563,	33296,	0,	11382,	9342,	3835,	
328567,	32678,	0,	11166,	9167,	3774,	
329999,	47613,	0,	16275,	13331,	5489,	
331020,	32992,	0,	11284,	9295,	3813,	
332036,	33234,	0,	11365,	9298,	3820,	
333037,	32202,	0,	11012,	9053,	3712,	
334052,	32818,	0,	11224,	9211,	3782,	
335067,	33356,	0,	11408,	9362,	3844,	
336083,	32686,	0,	11175,	9168,	3750,	
337098,	33850,	0,	11578,	9485,	3890,	
338120,	33117,	0,	11322,	9316,	3813,	
339136,	32818,	0,	11224,	9211,	3782,	
340151,	33182,	0,	11341,	9296,	3828,	
341181,	33161,	0,	11338,	9319,	3815,	
342183,	32227,	0,	11022,	9041,	3716,	
343187,	32126,	0,	10981,	9024,	3699,	
344194,	32818,	0,	11224,	9211,	3782,	
345198,	32521,	0,	11118,	9116,	3759,	
346222,	32540,	0,	11132,	9117,	3753,	
347260,	33049,	0,	11292,	9257,	3815,	
348272,	33107,	0,	11336,	9284,	3824,	
349282,	32818,	0,	11224,	9211,	3782,	
350285,	28936,	0,	10061,	7957,	3372,	
351298,	33498,	0,	11453,	9411,	3866,	
352302,	32280,	0,	11040,	9060,	3720,	
353303,	33312,	0,	11393,	9355,	3836,	
354324,	33173,	0,	11349,	9306,	3822,	
355339,	33645,	0,	11501,	9422,	3876,	
356340,	32818,	0,	11224,	9211,	3782,	
357340,	32494,	0,	11123,	9135,	3742,	
358340,	32280,	0,	11040,	9060,	3720,	
359341,	32371,	0,	11081,	9090,	3721,	
360357,	32593,	0,	11148,	9157,	3766,	
361357,	31978,	0,	10942,	8958,	3683,	
362357,	32061,	0,	10962,	9002,	3687,	
363357,	32280,	0,	11040,	9060,	3720,	
364359,	32664,	0,	11178,	9156,	3769,	
365374,	32818,	0,	11224,	9211,	3782,	
366474,	35090,	0,	11914,	9641,	4010,	
367477,	34097,	0,	11554,	9538,	3859,	
368631,	36996,	0,	12643,	10355,	4248,	
369647,	32818,	0,	11224,	9211,	3782,	
371114,	46802,	0,	16006,	13114,	5394,	
372133,	32024,	0,	10951,	8982,	3695,	
373171,	33509,	0,	11458,	9396,	3863,	
374214,	34208,	0,	11694,	9604,	3943,	
375451,	40577,	0,	13876,	11375,	4674,	
376452,	32986,	0,	11273,	9250,	3801,	
377453,	33437,	0,	11433,	9395,	3840,	
378606,	36584,	0,	12512,	10268,	4216,	
379623,	33097,	0,	11314,	9340,	3820,	
381073,	46476,	0,	15897,	13068,	5351,	
382109,	33077,	0,	11308,	9246,	3811,	
383147,	34278,	0,	11713,	9616,	3948,	
384156,	33356,	0,	11408,	9362,	3844,	
385178,	33997,	0,	11632,	9554,	3921,	
386210,	33036,	0,	11305,	9267,	3810,	
387218,	32751,	0,	11206,	9205,	3781,	
388233,	33017,	0,	11304,	9303,	3815,	
389639,	45997,	0,	15733,	12931,	5291,	
390640,	32818,	0,	11224,	9211,	3782,	
392093,	47344,	0,	16192,	13288,	5456,	
393104,	33356,	0,	11408,	9362,	3844,	
394106,	32822,	0,	11225,	9219,	3786,	
395109,	32818,	0,	11224,	9211,	3782,	
396118,	32553,	0,	11129,	9139,	3757,	
397124,	32648,	0,	11160,	9163,	3763,	
398129,	33096,	0,	11322,	9295,	3812,	
399155,	33143,	0,	11337,	9329,	3816,	
400161,	30311,	0,	10434,	8322,	3497,	
401168,	32100,	0,	11069,	9050,	3724,	
402223,	35221,	0,	12059,	9872,	4066,	
403495,	41773,	0,	14286,	11724,	4814,	
404496,	33429,	0,	11433,	9384,	3863,	
405511,	33412,	0,	11424,	9376,	3854,	
406512,	32728,	0,	11191,	9148,	3766,	
407528,	33465,	0,	11454,	9380,	3843,	
408529,	33488,	0,	11447,	9374,	3854,	
409530,	33152,	0,	11340,	9304,	3827,	
410530,	32716,	0,	11196,	9219,	3775,	
411531,	32744,	0,	11193,	9178,	3762,	
412545,	32534,	0,	11136,	9107,	3750,	
413567,	33304,	0,	11393,	9355,	3842,	
414584,	33795,	0,	11548,	9473,	3871,	
415584,	32079,	0,	10971,	8998,	3698,	
416600,	32662,	0,	11173,	9170,	3765,	
417615,	33713,	0,	11531,	9445,	3883,	
418615,	32432,	0,	11089,	9085,	3732,	
419616,	32726,	0,	11187,	9189,	3770,	
420630,	33751,	0,	11539,	9487,	3894,	
421631,	33393,	0,	11416,	9381,	3844,	
423046,	46717,	0,	15979,	13094,	5377,	
424072,	33006,	0,	11297,	9239,	3816,	
425084,	32960,	0,	11259,	9272,	3782,	
426099,	32818,	0,	11224,	9211,	3782,	
427099,	32082,	0,	10968,	8966,	3696,	
428106,	33100,	0,	11311,	9293,	3808,	
429115,	33018,	0,	11295,	9270,	3812,	
430115,	33095,	0,	11313,	9249,	3809,	
431116,	32818,	0,	11224,	9211,	3782,	
432131,	32872,	0,	11241,	9210,	3789,	
433132,	32564,	0,	11130,	9179,	3749,	
434133,	32571,	0,	11146,	9124,	3754,	
435149,	33295,	0,	11385,	9313,	3839,	
436149,	32756,	0,	11201,	9195,	3764,	
437150,	32343,	0,	11062,	9081,	3728,	
438150,	32683,	0,	11182,	9201,	3762,	
439150,	33001,	0,	11290,	9278,	3813,	
440151,	33599,	0,	11490,	9405,	3861,	
441174,	33708,	0,	11523,	9444,	3877,	
442193,	33561,	0,	11475,	9422,	3876,	
443195,	32923,	0,	11256,	9251,	3795,	
444652,	48518,	0,	16590,	13609,	5590,	
445674,	33439,	0,	11420,	9342,	3827,	
447099,	47223,	0,	16158,	13351,	5498,	
448123,	33356,	0,	11408,	9362,	3844,	
449134,	33374,	0,	11416,	9380,	3850,	
450141,	30861,	0,	10620,	8520,	3568,	
451178,	31571,	0,	10900,	8909,	3657,	
452183,	32847,	0,	11223,	9182,	3776,	
453184,	32367,	0,	11065,	9087,	3722,	
454201,	33279,	0,	11382,	9350,	3839,	
455211,	33294,	0,	11390,	9362,	3831,	
456217,	32853,	0,	11239,	9207,	3786,	
457240,	34262,	0,	11719,	9632,	3961,	
458252,	32818,	0,	11224,	9211,	3782,	
459264,	33346,	0,	11390,	9374,	3842,	
460275,	33607,	0,	11494,	9425,	3869,	
461291,	33059,	0,	11297,	9293,	3798,	
462302,	33096,	0,	11327,	9296,	3820,	
463307,	32280,	0,	11040,	9060,	3720,	
464334,	33771,	0,	11549,	9476,	3888,	
465337,	32462,	0,	11110,	9161,	3739,	
466342,	32851,	0,	11223,	9175,	3779,	
467349,	33166,	0,	11342,	9299,	3820,	
468351,	32920,	0,	11262,	9247,	3793,	
469352,	33175,	0,	11348,	9331,	3819,	
470374,	33012,	0,	11296,	9264,	3806,	
471392,	33760,	0,	11545,	9473,	3896,	
472406,	33081,	0,	11306,	9276,	3815,	
473422,	33243,	0,	11359,	9344,	3824,	
474437,	33894,	0,	11592,	9513,	3906,	
475437,	32838,	0,	11232,	9229,	3785,	
476438,	32822,	0,	11225,	9211,	3783,	
477453,	33117,	0,	11315,	9283,	3815,	
478474,	32931,	0,	11257,	9236,	3794,	
479489,	33197,	0,	11360,	9297,	3831,	
480504,	32711,	0,	11184,	9162,	3774,	
481520,	32850,	0,	11240,	9231,	3790,	
482535,	33063,	0,	11298,	9291,	3804,	
483535,	32700,	0,	11180,	9154,	3772,	
484536,	32818,	0,	11224,	9211,	3782,	
485536,	32833,	0,	11234,	9207,	3767,	
486536,	32343,	0,	11070,	9108,	3743,	
487551,	33285,	0,	11381,	9354,	3830,	
488552,	32678,	0,	11174,	9161,	3776,	
489574,	33004,	0,	11289,	9256,	3808,	
490589,	33356,	0,	11408,	9362,	3844,	
491604,	33330,	0,	11405,	9350,	3844,	
492619,	33017,	0,	11285,	9256,	3823,	
493635,	32909,	0,	11261,	9264,	3792,	
495074,	46813,	0,	16010,	13148,	5399,	
496090,	33894,	0,	11592,	9513,	3906,	
497091,	32903,	0,	11255,	9245,	3786,	
498091,	32855,	0,	11236,	9222,	3789,	
499092,	33356,	0,	11408,	9362,	3844,	
